ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451574,62496,5000,1520,1740923,3879,30482,1,6,9767,60,61.72,87.02,0.87,0.00,52.20,3703.20,5221.20,3.13,0.00,52.20,55.33,-3651.00
2451309,51278,9817,95833,765860,5934,47208,7,220,60918,82,1.64,2.73,1.22,0.00,100.04,134.48,223.86,2.00,0.00,100.04,102.04,-34.44
2452198,74209,9793,78143,1246811,4632,44500,10,86,151592,34,37.08,46.72,37.84,0.00,1286.56,1260.72,1588.48,0.00,0.00,1286.56,1286.56,25.84
2452595,33654,14232,72286,,2955,,10,135,43734,,71.20,91.84,,,,71.20,91.84,2.80,,56.02,,-15.18
2452551,45704,9519,37941,206122,3903,10884,8,145,167772,7,15.69,25.57,18.41,0.00,128.87,109.83,178.99,10.30,0.00,128.87,139.17,19.04
2451374,70085,463,93892,442407,4969,37084,8,288,168838,37,46.33,92.19,59.00,0.00,2183.00,1714.21,3411.03,196.47,0.00,2183.00,2379.47,468.79
2452145,51324,14661,58197,1142341,6132,35523,10,107,193138,15,53.99,75.04,37.52,0.00,562.80,809.85,1125.60,45.02,0.00,562.80,607.82,-247.05
2451690,51064,12715,81830,64800,1370,24340,8,254,52086,81,90.28,109.23,44.78,0.00,3627.18,7312.68,8847.63,108.81,0.00,3627.18,3735.99,-3685.50
2451499,46391,3307,10028,1646398,3568,45538,4,229,8937,54,95.41,171.73,94.45,0.00,5100.30,5152.14,9273.42,102.00,0.00,5100.30,5202.30,-51.84
2452588,39607,9781,45467,264082,650,30465,2,124,68570,79,55.53,103.84,19.72,0.00,1557.88,4386.87,8203.36,93.47,0.00,1557.88,1651.35,-2828.99
2452250,53030,837,48635,435866,697,29128,4,81,95643,49,23.56,44.05,5.72,243.84,280.28,1154.44,2158.45,0.36,243.84,36.44,36.80,-1118.00
2451823,40976,13319,65341,1747909,6477,43445,7,201,144634,47,4.67,6.02,0.90,0.00,42.30,219.49,282.94,2.53,0.00,42.30,44.83,-177.19
2452552,35229,5215,70501,926209,3964,48872,2,252,57808,47,32.74,41.57,23.69,0.00,1113.43,1538.78,1953.79,0.00,0.00,1113.43,1113.43,-425.35
2452174,51325,7247,63117,209080,2596,4512,10,73,215534,99,3.35,4.05,1.33,0.00,131.67,331.65,400.95,9.21,0.00,131.67,140.88,-199.98
2451888,53378,15595,6502,1233071,1240,42562,4,43,118102,19,53.28,67.13,21.48,0.00,408.12,1012.32,1275.47,0.00,0.00,408.12,408.12,-604.20
2451521,58391,8263,12793,1796215,3990,46965,7,279,150837,15,2.89,4.85,0.24,0.00,3.60,43.35,72.75,0.25,0.00,3.60,3.85,-39.75
2451128,47640,17575,65594,30829,4864,24499,7,70,159418,11,18.72,29.39,8.52,0.00,93.72,205.92,323.29,3.74,0.00,93.72,97.46,-112.20
2452521,52848,5355,49809,100046,683,39367,10,85,92800,46,38.85,44.28,26.56,0.00,1221.76,1787.10,2036.88,73.30,0.00,1221.76,1295.06,-565.34
2451777,39076,16849,39685,1848312,3339,30766,4,63,63054,2,12.14,20.27,8.31,0.00,16.62,24.28,40.54,1.32,0.00,16.62,17.94,-7.66
2452256,65010,12049,31180,1428688,3796,904,10,264,110275,20,9.72,9.91,2.18,0.00,43.60,194.40,198.20,3.92,0.00,43.60,47.52,-150.80
,,5017,,937551,946,,10,161,95967,,,,,0.00,,14.82,15.36,,0.00,,,-9.96
2451138,68339,7748,727,161176,825,24074,1,20,149459,33,69.93,114.68,82.56,0.00,2724.48,2307.69,3784.44,0.00,0.00,2724.48,2724.48,416.79
2451433,41519,13207,15569,1581480,6944,34455,2,15,137702,94,45.23,57.44,37.91,0.00,3563.54,4251.62,5399.36,0.00,0.00,3563.54,3563.54,-688.08
2451380,63798,5341,83114,1849885,5456,35027,10,125,88073,26,18.59,26.95,11.85,0.00,308.10,483.34,700.70,12.32,0.00,308.10,320.42,-175.24
,72352,5091,,,,,10,,185127,,,14.91,0.29,,1.16,31.56,,,,0.87,0.89,-30.69
2452587,66705,15691,55512,209460,1808,31709,1,170,26857,29,94.26,187.57,58.14,0.00,1686.06,2733.54,5439.53,118.02,0.00,1686.06,1804.08,-1047.48
2451121,40023,11212,3973,1920096,2619,29189,2,9,158463,15,69.48,132.70,49.09,0.00,736.35,1042.20,1990.50,14.72,0.00,736.35,751.07,-305.85
2451119,68412,14263,38966,168778,190,36802,10,279,165140,38,76.92,89.99,58.49,2044.81,2222.62,2922.96,3419.62,0.00,2044.81,177.81,177.81,-2745.15
2452351,32367,17791,93212,1376159,6753,30500,10,26,145367,68,25.32,32.15,24.43,847.23,1661.24,1721.76,2186.20,24.42,847.23,814.01,838.43,-907.75
2451162,63175,9232,10442,893145,6695,598,10,227,122231,2,62.50,108.75,45.67,75.81,91.34,125.00,217.50,1.24,75.81,15.53,16.77,-109.47
2451878,66593,5534,19469,720783,850,37364,8,129,208075,78,88.93,88.93,53.35,0.00,4161.30,6936.54,6936.54,124.83,0.00,4161.30,4286.13,-2775.24
2452614,51055,17697,14100,1077554,2961,27615,4,218,232962,20,39.08,54.32,12.49,0.00,249.80,781.60,1086.40,9.99,0.00,249.80,259.79,-531.80
2451910,35840,14768,17625,89058,491,40324,1,50,74842,80,73.49,133.01,69.16,0.00,5532.80,5879.20,10640.80,387.29,0.00,5532.80,5920.09,-346.40
,61717,6218,,,5443,,4,149,207598,,,170.22,,,1021.20,,5106.60,7.25,,,732.31,
2452611,58284,12531,21318,1625473,1275,24630,7,92,235542,85,50.12,86.20,79.30,0.00,6740.50,4260.20,7327.00,337.02,0.00,6740.50,7077.52,2480.30
2450912,49888,2912,79041,1168577,4160,25296,1,59,170184,10,73.60,133.21,129.21,0.00,1292.10,736.00,1332.10,25.84,0.00,1292.10,1317.94,556.10
2452527,,15474,55461,1297782,,41177,10,,142026,,77.66,,,,,5513.86,10145.19,474.77,,,5750.07,
2452502,36483,16242,90665,1774295,5125,42402,2,101,170201,40,85.88,140.84,32.39,868.05,1295.60,3435.20,5633.60,12.82,868.05,427.55,440.37,-3007.65
2451888,59729,533,64076,1221803,7177,1304,7,160,10944,20,30.53,57.39,4.01,0.00,80.20,610.60,1147.80,6.41,0.00,80.20,86.61,-530.40
2451151,49945,11161,24951,1560741,1684,25074,10,129,89816,94,77.55,82.97,79.65,0.00,7487.10,7289.70,7799.18,449.22,0.00,7487.10,7936.32,197.40
2452378,55896,10657,95599,139149,2699,1849,4,272,129123,78,27.04,31.36,24.77,0.00,1932.06,2109.12,2446.08,0.00,0.00,1932.06,1932.06,-177.06
2450974,52325,8846,5257,1342958,5106,49207,2,85,193939,13,84.67,105.83,74.08,0.00,963.04,1100.71,1375.79,38.52,0.00,963.04,1001.56,-137.67
2452637,53813,17538,29539,634003,6467,8131,7,182,42647,62,48.18,54.92,25.81,0.00,1600.22,2987.16,3405.04,16.00,0.00,1600.22,1616.22,-1386.94
2451422,46047,9694,82243,711904,6718,2779,1,38,56488,14,82.67,132.27,91.26,0.00,1277.64,1157.38,1851.78,102.21,0.00,1277.64,1379.85,120.26
2451907,38703,10201,62205,354321,5284,29447,7,225,95657,71,13.17,16.85,3.20,0.00,227.20,935.07,1196.35,9.08,0.00,227.20,236.28,-707.87
2452595,67480,3259,87679,1460834,5636,35638,2,264,226407,99,19.60,35.28,20.81,0.00,2060.19,1940.40,3492.72,103.00,0.00,2060.19,2163.19,119.79
2451881,67940,5048,239,1033245,4651,42057,8,275,90975,90,66.27,79.52,0.00,0.00,0.00,5964.30,7156.80,0.00,0.00,0.00,0.00,-5964.30
2451890,58635,10015,22782,833673,564,35855,10,188,150197,32,39.76,57.65,45.54,0.00,1457.28,1272.32,1844.80,102.00,0.00,1457.28,1559.28,184.96
2452625,73939,907,19290,1450982,5427,39119,2,132,144138,74,13.36,23.91,2.39,0.00,176.86,988.64,1769.34,14.14,0.00,176.86,191.00,-811.78
2450853,48664,9079,69677,373397,4317,15684,10,191,238114,18,30.12,45.48,33.65,0.00,605.70,542.16,818.64,48.45,0.00,605.70,654.15,63.54
2451799,47168,13112,58956,768208,2260,25865,4,196,185710,39,54.00,105.30,97.92,0.00,3818.88,2106.00,4106.70,267.32,0.00,3818.88,4086.20,1712.88
2452581,74693,17532,56645,613943,41,32939,8,55,127934,63,22.15,29.23,7.01,0.00,441.63,1395.45,1841.49,17.66,0.00,441.63,459.29,-953.82
2450892,42148,1874,75918,1260394,2117,47393,10,59,88400,52,59.26,111.40,18.93,0.00,984.36,3081.52,5792.80,9.84,0.00,984.36,994.20,-2097.16
,,14133,,389025,,,,299,91360,,,59.97,,,,,,,,,1792.14,
2451893,49087,581,82155,1653589,2976,35210,1,298,57429,74,95.77,127.37,31.84,0.00,2356.16,7086.98,9425.38,188.49,0.00,2356.16,2544.65,-4730.82
2451406,67543,10615,21273,1113948,6176,28804,1,24,89549,53,31.83,55.70,33.42,0.00,1771.26,1686.99,2952.10,123.98,0.00,1771.26,1895.24,84.27
2452222,59994,16257,75828,896076,4771,15066,4,90,189255,75,98.53,116.26,48.82,0.00,3661.50,7389.75,8719.50,109.84,0.00,3661.50,3771.34,-3728.25
2452241,36281,4755,17190,501971,5505,26286,8,133,71910,45,9.90,10.49,5.97,0.00,268.65,445.50,472.05,21.49,0.00,268.65,290.14,-176.85
2450932,48993,7580,2501,1390246,2344,26442,4,115,5534,23,30.49,33.23,19.93,0.00,458.39,701.27,764.29,32.08,0.00,458.39,490.47,-242.88
2452267,73752,14225,35445,216547,2896,43198,7,18,95697,64,87.48,111.97,81.73,4027.65,5230.72,5598.72,7166.08,96.24,4027.65,1203.07,1299.31,-4395.65
2452192,44328,13237,86018,659525,6279,44586,7,3,119664,37,94.72,109.87,102.17,0.00,3780.29,3504.64,4065.19,340.22,0.00,3780.29,4120.51,275.65
2451326,69966,7462,52275,419275,5122,11322,4,257,79508,14,67.08,94.58,47.29,0.00,662.06,939.12,1324.12,59.58,0.00,662.06,721.64,-277.06
2452204,52301,3795,72625,1305599,1773,28794,10,228,171199,100,45.20,45.65,24.65,0.00,2465.00,4520.00,4565.00,221.85,0.00,2465.00,2686.85,-2055.00
2451500,74563,10852,66816,875327,7038,37549,4,287,19520,47,41.99,56.68,44.21,0.00,2077.87,1973.53,2663.96,83.11,0.00,2077.87,2160.98,104.34
2451004,60677,6391,51434,544382,6577,1172,10,117,214203,19,92.02,178.51,57.12,0.00,1085.28,1748.38,3391.69,97.67,0.00,1085.28,1182.95,-663.10
2451050,45160,4975,38176,297772,1721,11317,2,243,180792,48,92.38,145.03,127.62,0.00,6125.76,4434.24,6961.44,490.06,0.00,6125.76,6615.82,1691.52
2452232,38557,15723,92604,952334,4417,8147,1,168,55584,83,53.83,75.90,58.44,0.00,4850.52,4467.89,6299.70,48.50,0.00,4850.52,4899.02,382.63
2452499,75285,9033,88684,962987,3243,3946,8,59,129637,8,6.59,12.98,7.39,0.00,59.12,52.72,103.84,2.36,0.00,59.12,61.48,6.40
2451373,43733,10282,92847,1050906,965,9824,10,237,15038,45,47.28,55.31,14.38,0.00,647.10,2127.60,2488.95,45.29,0.00,647.10,692.39,-1480.50
,69773,1135,72735,804759,3183,11207,1,,37895,,,,,264.70,,,5353.36,4.33,264.70,,220.92,
2452451,45819,11973,46835,1662707,2932,40404,8,38,121716,60,97.17,151.58,3.03,0.00,181.80,5830.20,9094.80,16.36,0.00,181.80,198.16,-5648.40
2452511,53814,3045,7072,700764,5656,46948,4,249,107873,78,37.61,59.04,56.67,3270.99,4420.26,2933.58,4605.12,0.00,3270.99,1149.27,1149.27,-1784.31
2451171,62175,11959,61264,1578680,5249,25418,1,135,195534,37,42.64,49.88,42.89,0.00,1586.93,1577.68,1845.56,142.82,0.00,1586.93,1729.75,9.25
2451394,49496,3574,30516,1696392,1021,32897,2,268,153106,18,37.97,42.52,28.91,0.00,520.38,683.46,765.36,36.42,0.00,520.38,556.80,-163.08
2452469,53545,8101,69596,1614888,180,23472,1,161,8092,19,16.84,30.48,0.30,0.00,5.70,319.96,579.12,0.45,0.00,5.70,6.15,-314.26
2452548,67370,9888,91973,927375,7130,22532,7,159,195029,79,41.36,45.08,29.75,0.00,2350.25,3267.44,3561.32,188.02,0.00,2350.25,2538.27,-917.19
,,3566,,1681046,6925,37604,1,,25795,46,,41.67,12.50,339.25,575.00,,,,339.25,,,-1402.77
2452499,47368,11988,2713,562469,625,23981,8,298,134810,23,62.95,100.72,67.48,0.00,1552.04,1447.85,2316.56,31.04,0.00,1552.04,1583.08,104.19
2452078,66232,2039,30517,975057,1997,9337,1,8,180699,68,98.28,192.62,82.82,0.00,5631.76,6683.04,13098.16,281.58,0.00,5631.76,5913.34,-1051.28
2452207,62894,3415,92748,1077945,6695,30692,1,74,218666,46,5.68,5.73,0.11,0.00,5.06,261.28,263.58,0.35,0.00,5.06,5.41,-256.22
2451806,45176,10837,93254,376255,5209,18610,8,246,226164,34,53.97,101.46,9.13,0.00,310.42,1834.98,3449.64,0.00,0.00,310.42,310.42,-1524.56
2452526,46167,4950,28890,1757581,6719,30210,10,90,34641,63,98.84,145.29,4.35,0.00,274.05,6226.92,9153.27,13.70,0.00,274.05,287.75,-5952.87
2452389,48797,12847,60132,1284744,5356,43615,8,277,127018,32,89.76,138.23,45.61,0.00,1459.52,2872.32,4423.36,102.16,0.00,1459.52,1561.68,-1412.80
2451849,49043,15853,31351,1187269,1587,9505,7,184,77740,66,97.44,139.33,57.12,0.00,3769.92,6431.04,9195.78,188.49,0.00,3769.92,3958.41,-2661.12
2452313,70699,5685,36648,1913569,2490,31858,4,109,217001,83,75.53,100.45,67.30,0.00,5585.90,6268.99,8337.35,111.71,0.00,5585.90,5697.61,-683.09
2452595,56481,16207,81294,1434518,542,23766,1,259,217359,41,40.58,55.18,1.65,0.00,67.65,1663.78,2262.38,2.02,0.00,67.65,69.67,-1596.13
2451070,37781,601,41988,483386,7184,31782,10,57,69737,100,61.30,73.56,68.41,0.00,6841.00,6130.00,7356.00,205.23,0.00,6841.00,7046.23,711.00
2451076,36763,13774,89496,527379,3215,10298,1,189,105382,48,39.27,60.08,19.82,0.00,951.36,1884.96,2883.84,66.59,0.00,951.36,1017.95,-933.60
2452527,60209,1809,7970,1385629,6488,49747,8,62,77880,96,3.19,6.12,3.79,0.00,363.84,306.24,587.52,18.19,0.00,363.84,382.03,57.60
2452526,32933,9747,3280,465647,6767,37087,8,41,213831,6,64.36,84.95,21.23,0.00,127.38,386.16,509.70,2.54,0.00,127.38,129.92,-258.78
,,4957,18157,,5178,,4,,60778,20,,144.81,,,86.80,,2896.20,1.77,,,,-1664.97
2452596,67322,8821,11418,584818,171,49571,4,163,201636,28,30.45,48.72,24.36,0.00,682.08,852.60,1364.16,6.82,0.00,682.08,688.90,-170.52
2452240,62749,6771,61620,1468648,4029,29057,10,136,22315,49,6.44,8.50,3.65,0.00,178.85,315.56,416.50,7.15,0.00,178.85,186.00,-136.71
2452199,68977,3995,93451,273462,3073,21931,7,172,23064,71,20.23,21.84,12.88,0.00,914.48,1436.33,1550.64,18.28,0.00,914.48,932.76,-521.85
2452514,31518,12867,33667,452190,1913,39636,8,80,107182,35,41.53,42.36,33.04,323.79,1156.40,1453.55,1482.60,58.28,323.79,832.61,890.89,-620.94
2452533,67339,8334,16911,776913,2868,48070,8,2,169828,85,71.12,125.17,23.78,0.00,2021.30,6045.20,10639.45,60.63,0.00,2021.30,2081.93,-4023.90
2451432,,11888,,1697104,6425,44946,4,,184954,,,,16.44,0.00,361.68,,,14.46,0.00,361.68,376.14,
2452158,68565,3039,67857,283843,5429,7862,2,223,217378,89,92.22,100.51,49.24,4250.88,4382.36,8207.58,8945.39,6.57,4250.88,131.48,138.05,-8076.10
2451986,40075,7089,8335,976550,4765,5380,4,132,211035,53,15.37,30.58,15.90,0.00,842.70,814.61,1620.74,42.13,0.00,842.70,884.83,28.09
2450854,53631,16178,59497,1238608,6166,39277,7,243,192802,45,69.20,100.34,62.21,0.00,2799.45,3114.00,4515.30,251.95,0.00,2799.45,3051.40,-314.55
2451782,63086,5066,11182,908610,4791,9372,8,37,110761,64,14.09,25.50,4.59,0.00,293.76,901.76,1632.00,26.43,0.00,293.76,320.19,-608.00
2451857,47224,2495,94784,668306,4675,29397,8,176,122922,58,42.25,77.74,73.85,0.00,4283.30,2450.50,4508.92,128.49,0.00,4283.30,4411.79,1832.80
2452144,37294,13265,40549,445004,3412,30667,7,143,60650,78,26.16,45.51,41.86,0.00,3265.08,2040.48,3549.78,65.30,0.00,3265.08,3330.38,1224.60
2451744,48599,17072,2047,1230716,538,49160,8,246,152146,61,29.29,44.81,34.50,1010.16,2104.50,1786.69,2733.41,32.83,1010.16,1094.34,1127.17,-692.35
2451124,41339,1484,69602,948935,1868,41954,4,268,127497,9,30.93,60.62,13.33,29.99,119.97,278.37,545.58,6.29,29.99,89.98,96.27,-188.39
2451137,61538,11278,25939,1585920,1454,31788,4,34,116498,86,42.27,52.41,21.48,0.00,1847.28,3635.22,4507.26,129.30,0.00,1847.28,1976.58,-1787.94
2451882,42210,17311,86353,1026999,5245,27491,8,168,199743,99,10.78,20.69,14.48,415.72,1433.52,1067.22,2048.31,81.42,415.72,1017.80,1099.22,-49.42
2451278,68320,11791,50898,344178,2258,45938,10,250,87053,29,7.79,13.00,12.74,0.00,369.46,225.91,377.00,33.25,0.00,369.46,402.71,143.55
2451489,37867,7070,63828,753157,5686,21015,2,290,215099,10,72.33,81.00,46.98,0.00,469.80,723.30,810.00,0.00,0.00,469.80,469.80,-253.50
2452089,34130,9421,8114,281212,2663,44514,2,196,146483,94,59.90,93.44,33.63,0.00,3161.22,5630.60,8783.36,189.67,0.00,3161.22,3350.89,-2469.38
2451193,34180,4930,43748,176002,4256,18110,1,272,92234,23,53.71,60.69,35.80,0.00,823.40,1235.33,1395.87,32.93,0.00,823.40,856.33,-411.93
2451088,70778,5398,71646,400497,3301,22152,1,202,171124,89,10.34,15.19,9.26,0.00,824.14,920.26,1351.91,0.00,0.00,824.14,824.14,-96.12
2451838,66015,8093,22459,1426794,729,28664,8,276,78429,58,8.26,9.91,7.92,0.00,459.36,479.08,574.78,41.34,0.00,459.36,500.70,-19.72
2452220,50807,1805,80681,1727841,1048,1408,8,170,153474,9,83.65,113.76,47.77,154.77,429.93,752.85,1023.84,16.50,154.77,275.16,291.66,-477.69
2452433,63185,17316,61261,602948,6588,5475,4,231,160342,55,19.17,23.77,0.00,0.00,0.00,1054.35,1307.35,0.00,0.00,0.00,0.00,-1054.35
2452192,64156,6085,48250,1347341,832,47570,1,185,114944,53,43.20,73.87,60.57,0.00,3210.21,2289.60,3915.11,0.00,0.00,3210.21,3210.21,920.61
,43991,2224,,1605816,5073,,7,,52096,24,8.34,,11.44,41.18,274.56,,286.08,,41.18,,,
2451824,48723,13793,48905,1377355,6158,43361,10,133,124473,25,73.27,139.21,23.66,0.00,591.50,1831.75,3480.25,17.74,0.00,591.50,609.24,-1240.25
2452590,42304,8623,28700,1589349,6798,37847,7,137,68535,61,3.21,6.29,4.40,0.00,268.40,195.81,383.69,21.47,0.00,268.40,289.87,72.59
2452538,62856,15531,65239,769206,4373,30740,1,243,35459,83,40.96,56.11,8.97,0.00,744.51,3399.68,4657.13,0.00,0.00,744.51,744.51,-2655.17
2451305,53298,17896,64064,1669763,3109,7255,8,56,61903,70,78.37,148.90,136.98,0.00,9588.60,5485.90,10423.00,95.88,0.00,9588.60,9684.48,4102.70
2451357,36426,7406,77499,1773662,2178,1094,2,109,232659,42,51.65,103.30,51.65,0.00,2169.30,2169.30,4338.60,108.46,0.00,2169.30,2277.76,0.00
2451832,46663,16334,54945,1097212,1079,40593,2,266,177349,71,10.65,19.91,3.98,0.00,282.58,756.15,1413.61,14.12,0.00,282.58,296.70,-473.57
2451279,72505,13513,92740,1242715,1937,18359,8,224,111980,85,50.00,53.50,33.70,1690.05,2864.50,4250.00,4547.50,93.95,1690.05,1174.45,1268.40,-3075.55
2452478,51954,1683,60504,50829,5954,20679,4,185,221242,71,44.69,44.69,1.78,0.00,126.38,3172.99,3172.99,7.58,0.00,126.38,133.96,-3046.61
2451868,54935,1907,89243,427331,266,27154,10,81,68507,66,8.98,12.84,8.85,0.00,584.10,592.68,847.44,52.56,0.00,584.10,636.66,-8.58
2451674,48880,5933,5619,1262973,3974,34928,4,216,91760,34,26.23,33.57,18.12,0.00,616.08,891.82,1141.38,43.12,0.00,616.08,659.20,-275.74
2451554,71513,11317,35682,1024683,3731,3132,4,170,231226,45,95.76,159.91,38.37,0.00,1726.65,4309.20,7195.95,120.86,0.00,1726.65,1847.51,-2582.55
2451078,62354,6742,88784,467184,3984,46737,1,179,179123,42,8.52,9.20,3.22,0.00,135.24,357.84,386.40,0.00,0.00,135.24,135.24,-222.60
2452211,34411,17917,69654,8577,2253,2329,7,186,159231,85,19.87,33.18,20.90,0.00,1776.50,1688.95,2820.30,124.35,0.00,1776.50,1900.85,87.55
2452602,51584,10513,84432,476279,3326,36773,2,262,213110,83,11.09,14.30,9.15,0.00,759.45,920.47,1186.90,60.75,0.00,759.45,820.20,-161.02
2451714,57535,12767,16976,206272,5168,8864,8,221,120409,30,27.48,45.61,8.66,0.00,259.80,824.40,1368.30,20.78,0.00,259.80,280.58,-564.60
2451854,72952,10661,57568,1407271,4974,41924,8,77,202308,34,84.62,136.23,130.78,0.00,4446.52,2877.08,4631.82,311.25,0.00,4446.52,4757.77,1569.44
2452410,46498,8773,2973,172299,3225,37751,1,139,61250,92,54.65,71.04,27.70,0.00,2548.40,5027.80,6535.68,127.42,0.00,2548.40,2675.82,-2479.40
2452419,65506,2496,20413,117609,2358,21907,1,257,213471,29,72.39,113.65,104.55,0.00,3031.95,2099.31,3295.85,242.55,0.00,3031.95,3274.50,932.64
2451502,44164,15842,99443,1919360,2124,16441,7,21,82989,13,40.30,64.48,19.98,0.00,259.74,523.90,838.24,15.58,0.00,259.74,275.32,-264.16
2451105,64403,10450,3302,749745,2588,2631,8,287,93636,66,69.71,121.29,32.74,0.00,2160.84,4600.86,8005.14,0.00,0.00,2160.84,2160.84,-2440.02
2452103,70253,12409,14367,1092579,3591,31850,10,208,194281,10,9.27,17.70,15.39,0.00,153.90,92.70,177.00,9.23,0.00,153.90,163.13,61.20
2452343,43804,6753,67455,1419161,1267,49326,2,176,182060,100,17.77,23.27,2.55,0.00,255.00,1777.00,2327.00,7.65,0.00,255.00,262.65,-1522.00
2452192,71557,6911,13726,1301126,2126,11973,4,179,18791,24,6.39,7.66,5.20,0.00,124.80,153.36,183.84,6.24,0.00,124.80,131.04,-28.56
2451787,53310,8765,37753,1503546,5339,30332,4,17,59452,7,76.13,135.51,135.51,787.31,948.57,532.91,948.57,9.67,787.31,161.26,170.93,-371.65
2451793,51811,2762,92250,1908829,4255,19234,2,136,206208,84,2.03,3.55,2.44,0.00,204.96,170.52,298.20,18.44,0.00,204.96,223.40,34.44
2451844,51067,7135,89967,,,,,,68709,76,96.86,162.72,,,,,12366.72,,,,7587.84,
2452314,47736,7195,44404,1641181,1605,15182,10,86,183581,64,23.07,30.68,12.57,0.00,804.48,1476.48,1963.52,56.31,0.00,804.48,860.79,-672.00
2451959,75186,1247,27916,484027,4491,48602,7,27,22029,84,52.33,61.22,59.99,0.00,5039.16,4395.72,5142.48,201.56,0.00,5039.16,5240.72,643.44
2452228,39400,3545,87926,1222611,5743,39628,2,266,100751,31,74.45,84.87,11.03,0.00,341.93,2307.95,2630.97,17.09,0.00,341.93,359.02,-1966.02
2451168,67640,7684,39223,787830,437,21444,4,95,55303,63,50.81,68.08,52.42,1915.42,3302.46,3201.03,4289.04,41.61,1915.42,1387.04,1428.65,-1813.99
2452111,75570,5739,42695,1438636,1424,165,4,156,152423,81,31.59,42.64,6.39,175.98,517.59,2558.79,3453.84,10.24,175.98,341.61,351.85,-2217.18
2451777,50709,5879,12647,1198334,4374,26061,2,277,94169,94,28.34,31.74,3.17,62.57,297.98,2663.96,2983.56,4.70,62.57,235.41,240.11,-2428.55
2452534,62891,7818,91855,592943,4878,25213,8,169,195844,68,65.88,104.09,96.80,0.00,6582.40,4479.84,7078.12,526.59,0.00,6582.40,7108.99,2102.56
2451550,33911,7105,3844,858341,2438,22535,8,78,112602,23,56.51,87.59,45.54,199.00,1047.42,1299.73,2014.57,50.90,199.00,848.42,899.32,-451.31
2451629,63773,14885,9125,,,15058,,219,79903,,,,,0.00,,,,,0.00,506.10,541.52,
2451172,60027,17407,37868,1713908,6301,17494,2,8,94491,85,80.62,145.11,13.05,0.00,1109.25,6852.70,12334.35,66.55,0.00,1109.25,1175.80,-5743.45
2451180,63179,15745,75924,1097076,1875,4674,1,68,80186,93,71.10,139.35,107.29,0.00,9977.97,6612.30,12959.55,898.01,0.00,9977.97,10875.98,3365.67
2451126,70486,17614,7544,1918804,6864,19277,8,98,217455,70,61.25,107.80,84.08,0.00,5885.60,4287.50,7546.00,470.84,0.00,5885.60,6356.44,1598.10
2451142,72425,15475,88694,1755628,2562,743,4,59,57547,71,42.44,44.56,2.67,0.00,189.57,3013.24,3163.76,11.37,0.00,189.57,200.94,-2823.67
2451534,33167,286,23624,861758,6292,23579,8,175,76578,47,63.19,93.52,74.81,0.00,3516.07,2969.93,4395.44,0.00,0.00,3516.07,3516.07,546.14
2452304,69134,4029,56505,1096218,731,48844,4,89,188979,40,61.24,105.94,2.11,17.72,84.40,2449.60,4237.60,3.33,17.72,66.68,70.01,-2382.92
2452458,64268,3795,97316,87282,4001,3520,4,7,9149,56,64.66,93.75,0.00,0.00,0.00,3620.96,5250.00,0.00,0.00,0.00,0.00,-3620.96
2451098,53927,17566,12506,1533885,4864,3890,4,277,81865,82,94.91,98.70,18.75,138.37,1537.50,7782.62,8093.40,111.93,138.37,1399.13,1511.06,-6383.49
2451776,48016,12074,93527,772834,2988,23095,2,77,82057,17,43.25,85.63,9.41,0.00,159.97,735.25,1455.71,3.19,0.00,159.97,163.16,-575.28
2452576,47127,17991,58649,1466723,44,38565,8,142,160258,62,4.50,4.54,0.31,7.49,19.22,279.00,281.48,0.93,7.49,11.73,12.66,-267.27
2451248,49222,16981,55401,276706,5211,18163,10,211,162765,8,11.06,21.67,21.45,0.00,171.60,88.48,173.36,3.43,0.00,171.60,175.03,83.12
2451501,74561,5924,21546,357449,4199,2949,2,155,223538,7,53.42,86.54,51.92,210.79,363.44,373.94,605.78,0.00,210.79,152.65,152.65,-221.29
2450880,36254,15140,32557,1703812,7067,12722,1,219,70683,84,19.26,31.20,2.80,0.00,235.20,1617.84,2620.80,9.40,0.00,235.20,244.60,-1382.64
2451413,42546,5618,80173,74498,3576,31901,1,3,161687,100,42.17,56.08,3.36,0.00,336.00,4217.00,5608.00,30.24,0.00,336.00,366.24,-3881.00
2451445,33959,15134,64189,1833185,1381,34377,8,87,18145,11,15.48,21.05,15.99,56.28,175.89,170.28,231.55,7.17,56.28,119.61,126.78,-50.67
,,3303,32318,1344304,,7876,4,,168039,,11.05,,,0.00,,,,,0.00,1348.62,,
2452481,37747,7728,60191,1772691,2791,9691,1,51,61565,91,87.41,165.20,125.55,6969.28,11425.05,7954.31,15033.20,178.23,6969.28,4455.77,4634.00,-3498.54
2450984,63751,7525,71222,951818,5567,47363,1,28,91380,5,78.46,123.96,0.00,0.00,0.00,392.30,619.80,0.00,0.00,0.00,0.00,-392.30
