ss_sold_date_sk,ss_store_sk,ss_sales_price
2451509.0,3.0,0.67
2451681.0,7.0,28.86
2451985.0,5.0,1.84
2451864.0,7.0,33.78
2451883.0,4.0,41.27
2451151.0,6.0,45.51
2451258.0,6.0,24.49
2452416.0,8.0,0.0
2450921.0,6.0,20.11
2451282.0,7.0,9.8
2452028.0,3.0,2.06
2451546.0,5.0,63.23
2451740.0,3.0,40.77
2451412.0,4.0,154.89
2452134.0,7.0,122.0
2452557.0,5.0,
2451387.0,4.0,43.14
2450831.0,4.0,127.5
2452548.0,6.0,9.63
2452043.0,2.0,4.17
2451626.0,1.0,13.34
2451542.0,6.0,71.47
2451161.0,3.0,89.93
2451237.0,4.0,25.84
2450882.0,2.0,12.16
2451324.0,6.0,70.47
2451105.0,1.0,11.1
2450883.0,7.0,14.36
2451207.0,1.0,96.31
2451763.0,5.0,1.85
2451802.0,5.0,30.67
2451904.0,1.0,30.09
2451074.0,7.0,18.15
2451511.0,5.0,12.33
2451125.0,4.0,73.07
2451896.0,8.0,43.14
2450977.0,7.0,5.39
2452297.0,3.0,2.67
2452473.0,3.0,71.62
2452004.0,3.0,16.4
2451079.0,5.0,83.85
2452616.0,1.0,24.66
2452607.0,,55.04
2451405.0,4.0,148.5
2451778.0,8.0,27.35
2451831.0,7.0,16.6
2451175.0,4.0,33.01
2451545.0,5.0,91.22
2452241.0,4.0,36.77
2452236.0,5.0,6.31
2451487.0,2.0,46.62
2451775.0,6.0,123.2
2451400.0,1.0,71.85
,,
,6.0,
2452430.0,8.0,88.98
2451398.0,3.0,4.91
2451025.0,4.0,25.62
2451911.0,7.0,20.32
2451711.0,1.0,21.63
2451179.0,3.0,129.4
2451501.0,8.0,28.93
2452188.0,5.0,32.27
2452229.0,6.0,64.61
2452536.0,6.0,43.57
2452636.0,8.0,26.77
2451071.0,3.0,33.28
2451894.0,2.0,1.8
2451046.0,4.0,9.71
2451280.0,5.0,0.41
2452484.0,7.0,43.0
2451538.0,3.0,56.88
2451079.0,4.0,15.09
2452134.0,8.0,21.76
2451913.0,4.0,30.33
2451021.0,5.0,102.2
,2.0,
2450871.0,4.0,3.53
2452572.0,6.0,80.45
2452583.0,4.0,40.12
2451057.0,5.0,35.93
2452254.0,7.0,25.77
2452562.0,7.0,49.32
2452588.0,6.0,35.98
2452157.0,2.0,43.98
2451874.0,8.0,161.63
2452326.0,1.0,95.22
2451156.0,5.0,15.98
2452585.0,5.0,31.26
2451781.0,8.0,15.65
2451808.0,5.0,61.6
2452170.0,2.0,38.08
2451404.0,3.0,63.46
2452034.0,2.0,42.03
2452469.0,1.0,3.97
2451429.0,8.0,49.54
2451839.0,8.0,46.01
2451479.0,2.0,4.61
2451760.0,2.0,30.51
2451188.0,7.0,1.71
2451853.0,2.0,13.29
2450984.0,6.0,91.17
2451660.0,4.0,18.83
2452158.0,1.0,1.13
2451910.0,5.0,0.57
2451474.0,2.0,53.83
2452604.0,8.0,36.05
2450954.0,8.0,5.09
2451753.0,4.0,27.03
2452475.0,2.0,111.42
2451924.0,7.0,2.17
2452260.0,7.0,14.58
2451950.0,3.0,17.09
2451497.0,,
2451318.0,8.0,57.33
2451807.0,1.0,113.62
2451117.0,6.0,11.19
2452133.0,1.0,0.06
2452147.0,4.0,0.0
2452151.0,3.0,70.33
2451580.0,6.0,2.0
2451051.0,8.0,0.29
2452529.0,8.0,40.17
2451987.0,2.0,98.77
2452205.0,8.0,13.57
2452054.0,6.0,19.53
2452271.0,5.0,26.12
2452559.0,3.0,39.82
,,
2452630.0,3.0,30.08
2451115.0,4.0,20.14
2451596.0,4.0,7.46
2451291.0,6.0,67.51
2452355.0,8.0,154.35
2451377.0,3.0,10.97
2451374.0,4.0,33.68
2451853.0,7.0,2.46
,,5.8
2451797.0,1.0,61.08
2452388.0,4.0,0.0
2452221.0,4.0,11.91
2451357.0,6.0,86.74
2452075.0,4.0,14.22
2452530.0,2.0,81.05
2451422.0,6.0,59.82
2452510.0,3.0,27.16
2452193.0,4.0,100.64
2452101.0,1.0,36.31
2451796.0,5.0,12.78
2452300.0,7.0,30.02
2451287.0,7.0,42.3
2452223.0,5.0,80.03
2451536.0,2.0,53.84
2451070.0,6.0,42.6
2452514.0,7.0,114.92
2452577.0,5.0,115.71
2452190.0,3.0,51.95
2452155.0,2.0,82.36
2452074.0,8.0,6.37
2451908.0,2.0,
2452359.0,4.0,5.17
2451724.0,2.0,40.6
2452240.0,7.0,21.46
2451543.0,3.0,11.87
2451862.0,4.0,6.06
2452369.0,5.0,17.67
2451320.0,4.0,27.02
2452249.0,7.0,42.07
2451414.0,3.0,51.83
2452156.0,3.0,78.37
2452012.0,7.0,21.64
2450903.0,1.0,56.65
2451444.0,5.0,19.17
2450899.0,6.0,21.1
2452229.0,4.0,64.88
2452247.0,2.0,21.27
2452494.0,5.0,30.21
2450909.0,8.0,3.23
2451181.0,6.0,45.2
2452249.0,6.0,44.91
2451532.0,1.0,2.42
2451850.0,7.0,0.0
2452491.0,4.0,10.41
2452412.0,6.0,12.05
2452287.0,6.0,41.12
2451879.0,1.0,112.41
2451981.0,3.0,80.78
2451035.0,2.0,24.14
2451432.0,2.0,27.95
2452111.0,8.0,11.58
2451796.0,5.0,5.54
2452140.0,8.0,57.39
2451778.0,4.0,
,,10.94
2451868.0,4.0,8.55
2451503.0,5.0,18.27
2452125.0,5.0,2.06
2451491.0,4.0,6.18
2451998.0,5.0,98.57
2451586.0,8.0,0.93
2452416.0,6.0,48.57
2451832.0,1.0,20.11
2452140.0,8.0,12.23
2452490.0,4.0,102.14
2452590.0,4.0,10.54
2451909.0,8.0,69.08
2452227.0,8.0,44.44
,4.0,
2451845.0,7.0,101.87
2452501.0,6.0,86.08
2451490.0,4.0,0.32
2451004.0,4.0,72.38
2451463.0,8.0,40.46
2451447.0,6.0,22.91
2452078.0,4.0,46.56
,,
2452249.0,1.0,49.47
2452119.0,6.0,4.07
2452457.0,5.0,11.74
2451284.0,3.0,95.62
2451255.0,4.0,47.89
2451444.0,4.0,4.56
2451549.0,1.0,11.24
2451487.0,5.0,1.41
2452224.0,8.0,68.07
2452605.0,5.0,0.0
,,17.07
2452627.0,3.0,5.89
2451773.0,2.0,3.41
2451464.0,7.0,56.06
2452175.0,3.0,29.55
2451126.0,7.0,21.78
2452630.0,3.0,64.38
2451774.0,7.0,14.12
,7.0,51.14
2451064.0,1.0,6.95
2451857.0,4.0,115.68
2451406.0,1.0,96.76
2451636.0,4.0,37.06
2451068.0,5.0,101.4
2451170.0,8.0,5.91
2452638.0,6.0,16.34
2451235.0,4.0,38.02
2452286.0,6.0,1.34
2452550.0,3.0,36.04
2451438.0,7.0,103.22
2451367.0,5.0,85.59
2452170.0,6.0,10.34
2450967.0,3.0,66.93
2451082.0,1.0,29.16
2450930.0,3.0,20.28
2452604.0,8.0,143.09
2452619.0,5.0,11.99
2451193.0,2.0,31.27
2451110.0,2.0,45.79
2451930.0,1.0,30.77
2451123.0,8.0,6.09
2451340.0,7.0,31.01
2452608.0,5.0,18.05
2452160.0,6.0,1.47
2452123.0,2.0,74.11
2451487.0,8.0,68.11
2451770.0,6.0,0.96
2451500.0,5.0,0.35
2451723.0,3.0,69.1
2452575.0,5.0,76.22
2451017.0,4.0,24.52
2451408.0,6.0,15.89
2452195.0,1.0,63.38
2451097.0,7.0,24.57
2452514.0,6.0,30.46
,6.0,100.94
2452349.0,6.0,44.66
2451743.0,8.0,17.67
2450922.0,,37.3
2451425.0,3.0,32.67
2450879.0,1.0,4.12
2451182.0,1.0,49.57
2451034.0,5.0,37.59
2452477.0,4.0,60.48
2451502.0,6.0,11.34
2452259.0,2.0,65.04
2452155.0,3.0,42.31
,,13.09
2451572.0,1.0,2.76
,6.0,38.97
2452638.0,3.0,130.67
2451488.0,7.0,69.6
2452567.0,5.0,21.39
2450918.0,2.0,52.53
2451093.0,1.0,95.4
2451165.0,6.0,68.22
2450920.0,8.0,1.21
2451692.0,5.0,24.73
2451489.0,3.0,16.78
2451135.0,8.0,4.49
2451042.0,2.0,27.92
2452253.0,5.0,
2452367.0,2.0,2.22
2452582.0,9.0,11.61
2452495.0,1.0,38.25
2451908.0,4.0,6.63
2452182.0,6.0,9.25
2451974.0,6.0,4.91
2451304.0,2.0,48.89
2452329.0,4.0,23.59
2452247.0,4.0,5.25
2451142.0,1.0,13.67
2451838.0,3.0,104.3
2451223.0,7.0,9.6
2451032.0,8.0,48.58
2452602.0,3.0,10.26
2452491.0,4.0,66.94
2451907.0,7.0,49.82
2452621.0,4.0,29.86
2452197.0,8.0,19.43
2451775.0,3.0,3.76
2451815.0,8.0,37.36
2450860.0,7.0,11.76
2452162.0,,17.59
2451480.0,8.0,46.48
2451852.0,6.0,19.71
2452229.0,3.0,0.8
2451099.0,8.0,3.37
2451447.0,2.0,31.67
2452568.0,8.0,83.88
2451862.0,8.0,83.85
2451141.0,2.0,26.05
2452146.0,6.0,108.85
2451851.0,5.0,9.83
2451625.0,3.0,21.23
2452196.0,1.0,24.33
2451502.0,2.0,32.35
2452283.0,2.0,67.21
2451731.0,3.0,46.39
2451331.0,8.0,11.42
2451338.0,8.0,78.44
2452248.0,2.0,47.53
2451940.0,4.0,90.48
2452571.0,4.0,100.88
2451865.0,5.0,27.84
2451882.0,6.0,77.75
2451459.0,4.0,12.01
2452221.0,2.0,
2452528.0,7.0,1.24
2451505.0,2.0,34.32
2452632.0,6.0,66.55
2452310.0,2.0,19.08
2452256.0,,
2451546.0,4.0,22.87
2452150.0,5.0,39.75
2452617.0,8.0,50.3
2452518.0,4.0,60.75
2452143.0,5.0,81.84
2451866.0,4.0,72.18
2452133.0,7.0,1.33
2450992.0,2.0,10.7
2451058.0,8.0,28.86
2451491.0,8.0,78.67
2451477.0,7.0,1.14
2451116.0,5.0,11.52
2451060.0,6.0,46.65
2452599.0,7.0,6.63
2451838.0,3.0,2.94
2451137.0,3.0,24.72
2452619.0,1.0,23.04
2452100.0,6.0,5.44
2451065.0,5.0,4.05
2451286.0,6.0,41.55
2450904.0,5.0,20.45
2450978.0,3.0,126.74
2451216.0,2.0,12.27
2452005.0,2.0,9.96
2451316.0,4.0,69.83
2451314.0,4.0,5.47
2451872.0,1.0,17.03
2451546.0,4.0,26.22
2451142.0,4.0,35.39
2451079.0,2.0,1.75
2452159.0,1.0,6.0
2451121.0,5.0,69.79
2452494.0,5.0,66.19
2452386.0,4.0,88.37
2451529.0,7.0,6.35
2451078.0,8.0,5.72
2451103.0,4.0,17.36
2452125.0,7.0,15.75
2451689.0,1.0,44.79
2452636.0,4.0,22.56
2450977.0,6.0,12.43
2450873.0,6.0,94.8
2451870.0,7.0,66.75
2451241.0,5.0,11.5
2451316.0,7.0,6.19
2452442.0,2.0,58.65
,4.0,
2451545.0,,27.57
2451833.0,5.0,18.62
2451806.0,3.0,36.51
2451727.0,6.0,6.55
2451058.0,7.0,35.45
2452189.0,6.0,24.67
2451911.0,6.0,11.78
2452461.0,2.0,34.72
2451865.0,6.0,18.31
2451836.0,,
2450841.0,1.0,6.19
2452221.0,3.0,47.88
2452445.0,3.0,4.63
2451179.0,4.0,120.12
2452307.0,1.0,66.23
2451498.0,3.0,161.54
2451902.0,7.0,36.63
2451496.0,6.0,25.01
2451314.0,1.0,1.43
2452558.0,7.0,16.19
2451140.0,1.0,51.47
2451323.0,8.0,85.96
2451607.0,7.0,0.17
2452018.0,3.0,74.97
2452609.0,3.0,59.15
2451118.0,6.0,117.83
2451540.0,5.0,67.86
2451755.0,2.0,110.0
2452499.0,3.0,38.55
2452623.0,8.0,16.25
2451132.0,5.0,23.39
2452322.0,6.0,101.2
2451774.0,4.0,67.27
2451166.0,3.0,70.01
2451031.0,3.0,49.87
2451829.0,1.0,62.29
2452097.0,6.0,107.99
2452236.0,7.0,0.44
2452274.0,3.0,16.1
2452482.0,,
2451200.0,2.0,24.27
2451964.0,2.0,10.29
2452588.0,6.0,23.36
2451619.0,6.0,13.24
2452417.0,2.0,12.14
2451726.0,8.0,88.03
2451139.0,1.0,6.78
2452606.0,5.0,3.92
2452633.0,7.0,10.87
2452381.0,8.0,31.51
2451943.0,6.0,6.18
2451782.0,2.0,93.62
2451338.0,1.0,4.08
2450925.0,7.0,40.04
2450898.0,2.0,49.88
2452354.0,1.0,36.96
2452642.0,7.0,20.37
2451323.0,1.0,29.89
2451098.0,7.0,21.82
2452363.0,6.0,13.98
2452163.0,6.0,18.31
2452156.0,7.0,14.85
2451909.0,8.0,12.06
2451146.0,8.0,11.65
2452560.0,6.0,58.98
2452134.0,2.0,52.88
2452023.0,6.0,24.27
2451872.0,1.0,47.19
2452150.0,8.0,42.55
2452083.0,4.0,42.06
2451411.0,5.0,88.28
2452488.0,2.0,5.67
,,
2452328.0,8.0,37.15
2451239.0,6.0,8.13
2451611.0,1.0,6.81
,,6.04
2452265.0,4.0,0.75
2451707.0,,15.92
2451149.0,3.0,2.35
2451930.0,,13.86
,,
,,2.96
2452228.0,3.0,7.56
2450995.0,4.0,9.97
2452239.0,6.0,78.02
2451716.0,5.0,69.58
2452313.0,8.0,14.68
2450909.0,3.0,70.89
2451050.0,8.0,66.55
2451873.0,4.0,166.05
2451817.0,8.0,5.96
2451678.0,2.0,32.56
2452565.0,5.0,18.48
2452396.0,3.0,79.89
2451032.0,6.0,111.86
2451803.0,8.0,82.32
,1.0,
2452371.0,3.0,2.98
2451154.0,3.0,136.64
2451738.0,7.0,41.2
2450941.0,8.0,26.63
2451862.0,3.0,96.15
2451478.0,6.0,73.47
2451044.0,3.0,0.81
2451030.0,1.0,12.78
2451108.0,4.0,59.48
2451499.0,8.0,72.78
2451082.0,2.0,140.32
2452247.0,3.0,52.46
2451625.0,2.0,2.73
2451102.0,,
2451437.0,8.0,1.07
2452272.0,5.0,18.76
2452370.0,5.0,36.64
2451855.0,8.0,19.99
2451166.0,3.0,96.52
2452617.0,7.0,48.95
2451882.0,7.0,40.18
2451316.0,3.0,14.23
2451113.0,4.0,0.89
2452576.0,6.0,9.69
2452419.0,4.0,5.25
2452581.0,7.0,12.94
2450990.0,1.0,12.61
,6.0,
2452212.0,6.0,32.95
2451406.0,3.0,48.46
2451421.0,7.0,8.64
2452161.0,6.0,11.78
2452248.0,6.0,47.46
2451121.0,8.0,107.51
2452598.0,6.0,107.31
2451827.0,6.0,17.07
2451170.0,2.0,37.0
2452245.0,8.0,6.54
2452150.0,7.0,154.65
2451161.0,2.0,5.32
2451263.0,3.0,87.75
2452033.0,4.0,9.92
2451142.0,,33.01
2452356.0,6.0,74.45
2452181.0,2.0,66.02
2451178.0,5.0,32.06
2451790.0,6.0,92.42
2450973.0,,1.28
2452603.0,8.0,24.08
2451162.0,2.0,2.41
2451116.0,6.0,33.96
2450973.0,,
,,
2452579.0,7.0,21.02
2451175.0,4.0,70.68
2451883.0,6.0,4.6
2451098.0,7.0,9.09
2451578.0,1.0,12.33
,8.0,
2451372.0,4.0,19.49
2451264.0,3.0,2.98
2452561.0,1.0,114.61
2451350.0,2.0,22.2
2452532.0,4.0,9.38
2452188.0,5.0,38.41
2451123.0,3.0,7.39
2452406.0,7.0,10.5
2451793.0,1.0,33.77
2451640.0,2.0,21.15
2451003.0,2.0,62.7
2451824.0,5.0,52.14
2452354.0,8.0,5.68
2452587.0,3.0,8.61
2450989.0,7.0,18.65
2451900.0,3.0,11.2
2451930.0,6.0,158.76
2452262.0,5.0,59.33
2452225.0,6.0,2.97
2451525.0,3.0,10.24
2451145.0,7.0,18.73
2450819.0,4.0,1.42
2452248.0,2.0,13.22
2451148.0,5.0,2.3
2452403.0,8.0,77.38
,7.0,88.52
2452522.0,3.0,68.1
2452174.0,6.0,4.38
2451584.0,3.0,103.09
2451435.0,2.0,48.38
2450994.0,,
2451041.0,2.0,3.24
2452171.0,4.0,41.7
2452498.0,2.0,9.41
2450983.0,4.0,26.08
2450857.0,4.0,11.1
2452007.0,7.0,32.62
2452245.0,6.0,71.77
2451225.0,,55.15
2452237.0,8.0,36.3
2451680.0,7.0,72.33
2451515.0,5.0,21.5
2451905.0,1.0,5.3
2451386.0,7.0,2.41
2451430.0,1.0,1.22
2452265.0,4.0,1.49
2452004.0,8.0,2.05
2452238.0,4.0,17.31
2452530.0,3.0,101.23
2451477.0,6.0,31.18
2451443.0,2.0,63.44
,2.0,16.33
2451634.0,2.0,4.59
,,
2451121.0,1.0,46.33
2451173.0,7.0,62.81
2452198.0,2.0,16.29
2451866.0,3.0,116.59
2452528.0,7.0,28.94
2452229.0,7.0,63.53
2452273.0,6.0,22.6
2451177.0,1.0,33.44
2452279.0,7.0,93.17
2452224.0,3.0,45.94
2451712.0,7.0,9.85
2451333.0,1.0,26.09
2451528.0,1.0,75.19
2451769.0,7.0,38.47
2450943.0,4.0,24.32
2452263.0,8.0,17.2
2452142.0,8.0,104.0
2451068.0,2.0,0.52
2451636.0,5.0,3.97
2451822.0,1.0,57.59
2452402.0,6.0,15.7
2451652.0,2.0,32.77
2451954.0,3.0,18.9
2451702.0,7.0,68.83
2452508.0,1.0,71.84
2451485.0,5.0,24.56
2452281.0,1.0,87.0
2451391.0,3.0,39.0
2452531.0,3.0,41.46
2451502.0,6.0,11.2
2451036.0,5.0,120.72
,4.0,
2452257.0,5.0,4.08
2452583.0,2.0,6.92
2451736.0,8.0,13.31
2452609.0,8.0,82.3
2451608.0,3.0,7.12
2451877.0,3.0,10.44
2450913.0,2.0,15.66
2451299.0,2.0,77.59
2451558.0,2.0,39.4
2452066.0,5.0,25.33
2451199.0,2.0,18.67
2450877.0,5.0,82.31
2451884.0,4.0,77.87
2451041.0,6.0,3.71
2450983.0,6.0,46.54
2450999.0,4.0,93.17
2452152.0,4.0,44.39
2452549.0,2.0,21.42
2451101.0,1.0,1.89
2451354.0,3.0,4.47
2451508.0,8.0,70.46
2451394.0,1.0,70.76
2452494.0,4.0,33.24
2452527.0,5.0,35.91
2452332.0,8.0,37.55
2451424.0,5.0,2.44
2451087.0,3.0,54.14
2451174.0,4.0,38.76
,5.0,46.8
2451059.0,6.0,4.13
2451974.0,4.0,11.9
2452569.0,8.0,1.66
2451654.0,6.0,5.43
2452494.0,4.0,6.04
2452192.0,6.0,47.72
2452522.0,6.0,100.1
2451546.0,2.0,104.51
2451501.0,7.0,6.73
2452557.0,8.0,6.06
2450928.0,3.0,7.68
2450831.0,6.0,91.68
2451915.0,6.0,53.96
2451776.0,7.0,
2452627.0,3.0,38.58
2452232.0,1.0,74.77
,,130.36
2451761.0,2.0,26.46
2452592.0,1.0,36.96
,,
2451405.0,7.0,83.14
2451337.0,1.0,139.24
2451539.0,4.0,33.44
2452326.0,7.0,29.98
2450940.0,4.0,4.36
2452131.0,5.0,40.85
2451161.0,,103.64
2452582.0,1.0,3.74
,,41.1
2452254.0,6.0,54.76
2452028.0,,
2451978.0,2.0,26.86
2451404.0,6.0,8.72
,,
2452557.0,4.0,33.03
2451517.0,7.0,9.32
2452125.0,2.0,62.47
2451377.0,6.0,66.29
2451607.0,5.0,142.25
2452636.0,,
2451550.0,1.0,3.42
2451862.0,6.0,12.81
2451041.0,1.0,6.88
2451407.0,7.0,6.33
2451840.0,2.0,66.83
2451757.0,7.0,116.07
2451853.0,6.0,3.87
2452641.0,3.0,65.15
2451517.0,7.0,24.42
2452087.0,8.0,97.27
2451121.0,4.0,15.98
2452582.0,5.0,22.02
2452631.0,5.0,27.36
2452042.0,8.0,15.31
2451624.0,6.0,67.75
2452153.0,2.0,71.28
2451483.0,7.0,105.53
2451502.0,1.0,32.51
2452233.0,1.0,27.9
2451784.0,7.0,26.22
2452209.0,4.0,30.71
2451432.0,8.0,115.05
2452322.0,5.0,28.81
2452480.0,5.0,9.32
2451059.0,8.0,30.73
2451475.0,1.0,113.28
2451862.0,8.0,5.04
2452237.0,4.0,0.26
2452616.0,4.0,20.83
2452592.0,5.0,15.37
2451131.0,6.0,21.17
2451876.0,7.0,68.93
2451738.0,1.0,13.34
2452239.0,7.0,83.83
2452523.0,7.0,135.98
2451160.0,1.0,67.58
2452333.0,5.0,40.51
2452210.0,8.0,10.17
2451684.0,,19.49
2451083.0,6.0,45.44
2451167.0,2.0,7.08
2452506.0,7.0,1.46
2451993.0,7.0,5.98
2452146.0,4.0,11.08
2451975.0,6.0,5.67
2451494.0,7.0,49.61
2452148.0,2.0,50.49
2452554.0,1.0,4.7
2452520.0,8.0,8.11
2452265.0,7.0,21.69
2451473.0,1.0,17.86
2452201.0,6.0,53.43
2451795.0,4.0,60.09
2451640.0,3.0,80.59
2451797.0,3.0,45.17
2452564.0,4.0,20.85
2452567.0,6.0,78.35
2451881.0,7.0,48.56
2451082.0,8.0,16.76
2451956.0,1.0,22.77
2452159.0,5.0,71.38
2452228.0,3.0,73.37
2452157.0,3.0,33.81
2451493.0,2.0,37.29
,,
2452033.0,1.0,55.75
2452033.0,7.0,34.43
2452349.0,5.0,20.74
2452622.0,4.0,54.21
2451425.0,6.0,18.1
2450957.0,7.0,59.12
2451530.0,1.0,94.36
2452472.0,3.0,11.11
2452251.0,,18.83
2451138.0,4.0,44.83
2451591.0,3.0,116.64
2452494.0,5.0,17.86
2452280.0,1.0,0.65
2451203.0,2.0,99.84
2451047.0,4.0,64.01
2451900.0,4.0,34.87
2451914.0,4.0,17.96
2451094.0,7.0,17.7
2451021.0,8.0,
2452501.0,6.0,31.75
2452391.0,7.0,3.19
2451803.0,4.0,13.24
2451038.0,5.0,37.5
2450957.0,2.0,4.91
2451486.0,3.0,1.97
2452335.0,7.0,3.43
2451171.0,,
2452014.0,5.0,41.11
,2.0,
2451334.0,7.0,22.75
2452258.0,3.0,47.81
2451771.0,7.0,5.71
2451829.0,3.0,99.99
2451751.0,6.0,64.3
2452088.0,2.0,60.52
2451152.0,1.0,18.51
2451367.0,8.0,1.57
2451492.0,3.0,6.49
2452512.0,,2.73
2451807.0,3.0,15.53
2452332.0,7.0,5.68
2452624.0,5.0,3.38
2451162.0,7.0,44.4
2451545.0,5.0,39.11
2451883.0,4.0,
2451683.0,2.0,30.93
2452158.0,6.0,44.76
2451788.0,2.0,7.57
2451544.0,5.0,18.13
2451442.0,7.0,18.35
2452043.0,7.0,3.66
2452227.0,7.0,0.31
2451431.0,1.0,9.84
2451054.0,8.0,27.62
2451101.0,8.0,46.07
2451743.0,8.0,50.03
2452569.0,6.0,20.67
2450881.0,2.0,29.41
2451163.0,7.0,52.69
2452573.0,6.0,34.05
2451136.0,1.0,18.39
2452588.0,1.0,3.27
2452277.0,5.0,40.76
2451259.0,1.0,18.37
2451244.0,4.0,111.85
2451513.0,5.0,6.14
2452206.0,3.0,25.71
2451445.0,7.0,4.43
2452017.0,3.0,3.52
2451906.0,3.0,11.35
2452044.0,8.0,7.07
2452218.0,6.0,94.38
2452556.0,8.0,35.39
2452109.0,1.0,55.61
2452253.0,7.0,4.83
2451476.0,2.0,105.05
2451876.0,5.0,6.56
2451891.0,6.0,45.2
2451539.0,5.0,46.75
2451172.0,4.0,50.55
2451668.0,8.0,153.81
2452060.0,8.0,105.19
2451478.0,6.0,120.2
2451540.0,7.0,135.72
2452246.0,7.0,
2451028.0,8.0,52.44
2452157.0,7.0,48.88
2452137.0,1.0,29.68
2451370.0,5.0,0.0
2451054.0,2.0,19.93
2451138.0,4.0,34.37
2451747.0,7.0,29.22
2451847.0,5.0,10.89
2452448.0,5.0,
2451769.0,3.0,36.3
2451091.0,8.0,7.17
2452232.0,3.0,116.3
2452584.0,2.0,31.81
2451069.0,7.0,7.54
2452454.0,8.0,10.42
2451139.0,2.0,5.15
2452349.0,4.0,18.28
2451491.0,7.0,5.86
2451849.0,2.0,55.13
,,43.81
2452333.0,2.0,84.71
2451248.0,3.0,140.49
2451111.0,2.0,100.47
2452567.0,5.0,39.78
2450877.0,8.0,1.12
2451859.0,4.0,14.16
2452190.0,6.0,70.06
2452194.0,5.0,3.87
2451061.0,4.0,51.4
2451126.0,4.0,31.13
2452227.0,8.0,40.37
2452603.0,3.0,36.19
2452618.0,7.0,3.72
2451033.0,8.0,12.22
2450846.0,7.0,6.59
2452361.0,4.0,36.35
2451834.0,8.0,31.88
2450998.0,8.0,98.71
2452357.0,8.0,14.52
2451916.0,,52.23
2451852.0,7.0,88.2
2451152.0,2.0,0.15
,8.0,
2452097.0,5.0,4.92
2451175.0,4.0,52.05
2452131.0,6.0,46.26
2452593.0,3.0,8.94
2451446.0,2.0,16.12
2452548.0,1.0,40.12
2451163.0,4.0,46.71
2451532.0,,
2452526.0,5.0,48.99
2451858.0,1.0,30.16
2452160.0,3.0,11.45
2451365.0,8.0,4.92
2451210.0,2.0,8.56
2451440.0,7.0,0.71
2451121.0,7.0,37.55
2450857.0,8.0,10.19
2451792.0,1.0,78.96
,3.0,44.62
2452258.0,2.0,24.96
2451092.0,6.0,94.18
2451815.0,2.0,39.19
2450978.0,,
2451120.0,2.0,110.6
2451192.0,1.0,10.64
2451803.0,3.0,4.54
2451009.0,7.0,32.4
2452221.0,5.0,21.15
2451067.0,3.0,26.28
2451166.0,3.0,38.22
2452604.0,6.0,16.65
2452472.0,2.0,21.91
2451076.0,7.0,15.61
,1.0,
2451803.0,3.0,21.52
2452112.0,7.0,11.27
2451627.0,4.0,4.91
2451443.0,7.0,31.64
2451664.0,1.0,108.44
2451388.0,7.0,37.66
,4.0,
2451406.0,2.0,18.51
,4.0,154.32
2451130.0,6.0,51.72
2452584.0,2.0,13.53
2452416.0,3.0,70.21
2451930.0,7.0,72.96
2451378.0,4.0,118.31
2452581.0,3.0,125.23
2452578.0,6.0,
2452147.0,3.0,10.74
2452134.0,8.0,58.28
2452179.0,7.0,2.99
2451904.0,4.0,0.0
2452635.0,7.0,105.72
2451351.0,4.0,3.54
2451465.0,3.0,24.73
2451318.0,5.0,137.65
2452504.0,3.0,8.49
2452250.0,8.0,134.38
,7.0,
2451892.0,7.0,54.85
2450820.0,,
2451909.0,5.0,86.18
2451156.0,7.0,65.92
2451066.0,6.0,37.8
2451156.0,7.0,28.45
2452548.0,8.0,49.84
2452403.0,4.0,7.58
2452388.0,8.0,8.59
2451812.0,1.0,108.14
2451062.0,8.0,60.62
2451935.0,1.0,49.02
2452013.0,6.0,13.78
2452460.0,2.0,37.19
2450963.0,1.0,7.3
2452634.0,1.0,33.75
2452266.0,4.0,16.14
2452640.0,5.0,11.22
2452568.0,4.0,120.77
2452573.0,6.0,126.77
,,
2451455.0,6.0,76.1
2451165.0,4.0,15.27
2451247.0,1.0,53.88
2452597.0,3.0,13.25
2451431.0,6.0,54.07
2451017.0,8.0,92.46
2452176.0,1.0,8.24
2452508.0,3.0,27.54
2451434.0,5.0,16.84
2451499.0,4.0,46.94
2452596.0,8.0,10.81
2452443.0,3.0,3.31
2451530.0,3.0,70.6
2451677.0,8.0,10.44
2451798.0,8.0,53.52
2451138.0,8.0,15.63
2451063.0,4.0,26.62
2450820.0,2.0,2.91
2452308.0,6.0,54.51
2451482.0,4.0,18.78
2452596.0,1.0,36.32
2451451.0,8.0,25.49
2452161.0,,18.77
2451694.0,3.0,
2451881.0,2.0,13.66
2452416.0,3.0,28.75
2452482.0,3.0,28.43
2452331.0,6.0,73.23
2451910.0,5.0,15.33
2452137.0,8.0,17.9
2452215.0,8.0,2.12
2452148.0,3.0,17.7
2452500.0,4.0,19.55
2451047.0,5.0,19.5
2452184.0,2.0,31.57
2450831.0,1.0,127.09
2452247.0,8.0,11.6
2452049.0,7.0,9.76
2452597.0,1.0,110.42
2452598.0,2.0,55.67
2452222.0,5.0,70.91
2452570.0,5.0,9.31
2451093.0,7.0,1.87
2451467.0,1.0,0.82
2452168.0,3.0,78.94
2452247.0,1.0,105.3
2451519.0,6.0,7.2
2451038.0,1.0,21.05
2451069.0,5.0,0.2
2452586.0,4.0,15.05
2451770.0,2.0,18.01
