ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451607,33774,103747,8265272,447055,4391,120927,26,476,202909665,19,22.13,42.71,36.30,0.00,689.70,420.47,811.49,62.07,0.00,689.70,751.77,269.23
2452139,41402,134501,879977,1086324,3424,1086571,247,251,160286407,98,97.98,135.21,117.63,0.00,11527.74,9602.04,13250.58,461.10,0.00,11527.74,11988.84,1925.70
2452476,60569,6769,9041083,1577162,3288,3664967,421,6,213638881,57,59.68,62.06,35.37,504.02,2016.09,3401.76,3537.42,120.96,504.02,1512.07,1633.03,-1889.69
2451665,47694,126068,10835101,552985,3669,4531153,650,864,125897912,49,89.04,164.72,44.47,0.00,2179.03,4362.96,8071.28,196.11,0.00,2179.03,2375.14,-2183.93
2452136,55312,25499,11092312,787518,1571,44777,890,202,54182956,96,45.80,66.86,52.81,0.00,5069.76,4396.80,6418.56,152.09,0.00,5069.76,5221.85,672.96
2451332,62723,224468,4367307,1053800,5540,5910433,328,1378,169310515,40,23.38,44.42,16.87,269.92,674.80,935.20,1776.80,0.00,269.92,404.88,404.88,-530.32
2450884,62314,206108,2896337,336164,3544,3938124,308,1078,83285279,87,40.45,43.28,16.44,0.00,1430.28,3519.15,3765.36,85.81,0.00,1430.28,1516.09,-2088.87
,44766,151469,,1246381,6581,4689628,,,167530470,,,52.12,,0.00,1307.01,1650.72,,104.56,0.00,1307.01,1411.57,-343.71
2451146,74999,171031,944346,1861048,1750,2772499,742,217,186362142,68,80.26,148.48,34.15,0.00,2322.20,5457.68,10096.64,208.99,0.00,2322.20,2531.19,-3135.48
2452133,36550,153847,10612475,1218076,6430,844831,889,1094,104697609,6,46.39,51.49,12.35,4.44,74.10,278.34,308.94,4.17,4.44,69.66,73.83,-208.68
2451050,32940,77864,6604439,1558090,6494,3996145,500,282,33559933,59,28.55,51.10,34.74,81.98,2049.66,1684.45,3014.90,118.06,81.98,1967.68,2085.74,283.23
,62419,265381,7832440,325788,,964931,224,614,15852272,,84.98,124.92,121.17,,9330.09,6543.46,9618.84,746.40,,9330.09,,2786.63
2451538,32611,127472,5452318,654831,544,211057,19,394,101852625,20,94.29,116.91,45.59,0.00,911.80,1885.80,2338.20,18.23,0.00,911.80,930.03,-974.00
2451151,34410,154642,6245919,1606098,5124,483703,308,861,154078135,83,92.21,103.27,7.22,0.00,599.26,7653.43,8571.41,41.94,0.00,599.26,641.20,-7054.17
2451529,53738,102025,3461246,685862,5678,2575094,980,1406,176714673,41,84.82,94.99,27.54,0.00,1129.14,3477.62,3894.59,33.87,0.00,1129.14,1163.01,-2348.48
,,287055,3703238,1218253,,3455483,,,11156824,,,79.15,,0.00,,4161.16,7281.80,151.39,0.00,,,
2452442,52888,268935,5352661,1221975,4089,3445850,202,568,58982272,84,22.79,36.69,13.57,797.91,1139.88,1914.36,3081.96,13.67,797.91,341.97,355.64,-1572.39
2452633,61007,199983,8115947,1279213,6832,5730898,871,1251,99612097,98,27.96,43.05,37.45,0.00,3670.10,2740.08,4218.90,73.40,0.00,3670.10,3743.50,930.02
2451918,39593,259067,11751260,1865979,2298,4914617,979,1042,162877766,40,81.58,162.34,17.85,0.00,714.00,3263.20,6493.60,42.84,0.00,714.00,756.84,-2549.20
2451419,74403,251473,9000979,195483,5187,3611244,877,1046,152356125,95,82.88,88.68,54.98,783.46,5223.10,7873.60,8424.60,399.56,783.46,4439.64,4839.20,-3433.96
2452252,43515,242509,4179274,1879826,1978,4968130,13,1418,239294120,25,2.12,3.07,0.33,0.00,8.25,53.00,76.75,0.49,0.00,8.25,8.74,-44.75
2451302,44145,234187,9641826,607379,485,1376438,571,778,4357731,24,97.14,135.02,58.05,0.00,1393.20,2331.36,3240.48,125.38,0.00,1393.20,1518.58,-938.16
2451764,63051,252769,4956734,1022571,6808,3101892,511,1170,191001591,67,38.46,54.61,45.32,0.00,3036.44,2576.82,3658.87,60.72,0.00,3036.44,3097.16,459.62
2452060,34838,228485,10814101,415568,2635,2980102,193,1453,27358269,25,65.41,89.61,56.45,663.28,1411.25,1635.25,2240.25,29.91,663.28,747.97,777.88,-887.28
,,266665,11480009,,6215,2659718,740,1357,42392763,,16.26,,18.98,0.00,1613.30,,2210.85,96.79,0.00,1613.30,,231.20
2452424,32244,173223,3144062,1516150,4685,4406373,110,801,141463152,40,10.03,11.83,10.41,0.00,416.40,401.20,473.20,29.14,0.00,416.40,445.54,15.20
2451106,56866,77581,2716184,947249,3914,2216932,685,150,96946686,98,37.43,71.86,61.08,0.00,5985.84,3668.14,7042.28,538.72,0.00,5985.84,6524.56,2317.70
2452172,43497,247107,9602441,142275,3709,1084343,58,1006,102062411,40,18.31,27.64,16.86,579.98,674.40,732.40,1105.60,3.77,579.98,94.42,98.19,-637.98
2450919,65615,279565,10047192,1859678,6211,777097,295,473,24119848,84,64.30,79.73,32.68,960.79,2745.12,5401.20,6697.32,71.37,960.79,1784.33,1855.70,-3616.87
2452639,32436,268737,8692052,489861,4470,5659079,38,197,156661672,23,80.99,157.93,80.54,0.00,1852.42,1862.77,3632.39,55.57,0.00,1852.42,1907.99,-10.35
2452281,47974,91003,9482121,1304738,4155,3561972,733,647,133270624,79,30.38,50.43,10.59,0.00,836.61,2400.02,3983.97,50.19,0.00,836.61,886.80,-1563.41
2452132,52011,186449,8877031,963344,857,906017,763,565,81200120,1,60.54,113.20,27.16,0.00,27.16,60.54,113.20,0.81,0.00,27.16,27.97,-33.38
2450980,,110834,,,6260,,,,53093655,,,,15.83,0.00,,,2794.50,,0.00,1424.70,1510.18,
2452274,67296,279191,5022002,1045370,738,1900106,638,858,196733953,16,74.85,98.80,91.88,0.00,1470.08,1197.60,1580.80,0.00,0.00,1470.08,1470.08,272.48
2452580,39092,192480,10813403,625273,7190,3792660,979,1451,224758764,21,37.03,55.91,16.77,0.00,352.17,777.63,1174.11,14.08,0.00,352.17,366.25,-425.46
2452174,36567,271761,8016189,1781009,5029,4591449,724,599,129097597,50,21.59,26.55,6.37,0.00,318.50,1079.50,1327.50,15.92,0.00,318.50,334.42,-761.00
2451037,,14053,,,3480,,,,228520767,,,,,0.00,4673.24,3416.16,6149.00,0.00,0.00,4673.24,,1257.08
2451436,29326,132154,4577666,1346897,928,1614959,164,807,36850111,96,48.07,77.87,16.35,0.00,1569.60,4614.72,7475.52,109.87,0.00,1569.60,1679.47,-3045.12
2452638,48741,269892,8482605,1850537,4422,2729954,673,719,74447851,36,15.43,21.75,15.87,0.00,571.32,555.48,783.00,28.56,0.00,571.32,599.88,15.84
2452452,51161,272040,2815652,1356943,1881,4302019,374,1165,123961740,43,71.21,118.92,103.46,0.00,4448.78,3062.03,5113.56,311.41,0.00,4448.78,4760.19,1386.75
2452207,51221,124299,9535406,242038,3870,5780102,355,325,45973712,75,37.58,37.58,25.17,0.00,1887.75,2818.50,2818.50,37.75,0.00,1887.75,1925.50,-930.75
2451108,48589,252542,8913609,716363,3917,2936271,391,545,16898036,19,59.91,97.65,95.69,1472.66,1818.11,1138.29,1855.35,0.00,1472.66,345.45,345.45,-792.84
2451164,34230,101254,4922583,1609184,1385,4512433,680,323,44244256,25,56.39,112.78,77.81,155.62,1945.25,1409.75,2819.50,161.06,155.62,1789.63,1950.69,379.88
2451351,66124,208339,596795,994444,6140,5038636,872,1160,151571747,16,7.47,10.90,7.08,0.00,113.28,119.52,174.40,4.53,0.00,113.28,117.81,-6.24
2451425,50007,256606,10026888,1122500,5312,682524,949,23,19794852,81,45.55,77.89,38.94,0.00,3154.14,3689.55,6309.09,0.00,0.00,3154.14,3154.14,-535.41
2451696,69277,170501,6080378,50674,4170,5606913,602,28,131083257,6,50.48,78.74,70.07,0.00,420.42,302.88,472.44,37.83,0.00,420.42,458.25,117.54
2451593,38891,33362,418945,941885,6872,1898612,928,856,234013633,91,38.23,40.52,33.22,0.00,3023.02,3478.93,3687.32,0.00,0.00,3023.02,3023.02,-455.91
2452508,41765,53037,8324842,119634,26,1089665,817,740,184766397,11,80.08,134.53,131.83,0.00,1450.13,880.88,1479.83,58.00,0.00,1450.13,1508.13,569.25
2451700,63815,68597,8637936,1335822,2861,5567147,955,1007,206478730,22,76.15,118.03,115.66,0.00,2544.52,1675.30,2596.66,152.67,0.00,2544.52,2697.19,869.22
2451894,70727,27817,8955824,613789,6954,707766,380,354,19906969,46,40.73,67.61,13.52,0.00,621.92,1873.58,3110.06,31.09,0.00,621.92,653.01,-1251.66
2451309,34949,249070,11213453,1339657,261,5253665,44,1143,118474835,87,87.12,142.87,114.29,0.00,9943.23,7579.44,12429.69,596.59,0.00,9943.23,10539.82,2363.79
2450899,33217,114362,6477263,,3579,497537,907,805,86001732,30,,,,0.00,,1852.80,3019.80,28.98,0.00,,,
,37746,134180,722552,,4781,,632,1367,218320516,,41.14,,,,,1727.88,,,,2083.62,,355.74
2451647,50531,246428,5639054,827499,5897,3149542,302,37,43649816,97,84.01,92.41,60.99,0.00,5916.03,8148.97,8963.77,236.64,0.00,5916.03,6152.67,-2232.94
2451570,50702,89095,6382990,1371689,3941,3220193,626,49,156867861,6,28.32,51.54,24.22,0.00,145.32,169.92,309.24,13.07,0.00,145.32,158.39,-24.60
2451866,62957,122348,10578935,10615,5048,3575481,164,464,180531274,68,70.29,112.46,89.96,3180.98,6117.28,4779.72,7647.28,176.17,3180.98,2936.30,3112.47,-1843.42
2450866,29777,290018,2643176,954916,5856,1634396,145,357,92169784,100,67.79,86.77,46.85,0.00,4685.00,6779.00,8677.00,281.10,0.00,4685.00,4966.10,-2094.00
2451890,47963,200411,104591,150854,6717,,,,15951749,,,,,,1875.44,3883.04,,1.12,,56.27,,
2451522,70046,295105,1204606,1670912,3265,3395171,934,1108,159176457,78,18.28,28.69,3.44,0.00,268.32,1425.84,2237.82,21.46,0.00,268.32,289.78,-1157.52
2452506,47484,73326,9854546,945380,1014,5072295,176,633,161768715,79,42.01,70.15,2.80,0.00,221.20,3318.79,5541.85,13.27,0.00,221.20,234.47,-3097.59
2452324,32662,246432,971629,148242,55,4283068,559,1077,55530726,3,79.91,85.50,2.56,0.00,7.68,239.73,256.50,0.46,0.00,7.68,8.14,-232.05
2452264,48440,298415,3251250,745188,2679,1781770,842,381,207426534,62,65.46,100.15,4.00,178.56,248.00,4058.52,6209.30,1.38,178.56,69.44,70.82,-3989.08
2451953,51295,291313,3075304,1613524,6497,5151470,658,1187,234443924,5,21.19,22.24,18.45,0.00,92.25,105.95,111.20,2.76,0.00,92.25,95.01,-13.70
2452606,50117,20401,7964079,504584,1089,1111194,358,1020,86910195,64,24.00,32.64,9.13,0.00,584.32,1536.00,2088.96,23.37,0.00,584.32,607.69,-951.68
2452208,34277,260357,9250277,902137,44,3950304,794,915,239458903,55,52.21,56.38,1.12,0.00,61.60,2871.55,3100.90,1.84,0.00,61.60,63.44,-2809.95
2450828,41047,126926,7199092,1893683,5074,2630065,427,1258,39039635,78,95.41,123.07,4.92,0.00,383.76,7441.98,9599.46,34.53,0.00,383.76,418.29,-7058.22
2451181,53650,15794,10072858,277478,6545,5898365,794,90,42564468,78,14.12,19.62,0.78,0.00,60.84,1101.36,1530.36,1.21,0.00,60.84,62.05,-1040.52
2452613,62474,113853,6970550,1907944,1785,5296779,448,724,92341856,5,37.78,58.55,20.49,26.63,102.45,188.90,292.75,5.30,26.63,75.82,81.12,-113.08
2451383,36344,150247,7509785,1322311,4790,4578916,94,419,51453175,22,99.05,151.54,148.50,3103.65,3267.00,2179.10,3333.88,3.26,3103.65,163.35,166.61,-2015.75
2452636,48462,102564,1200769,302272,2175,4380831,337,1176,204038731,34,7.93,9.99,4.19,0.00,142.46,269.62,339.66,7.12,0.00,142.46,149.58,-127.16
2451555,34855,183409,4953480,282265,6697,1715482,907,442,62879250,54,2.34,3.08,0.89,0.00,48.06,126.36,166.32,0.96,0.00,48.06,49.02,-78.30
2451049,68576,207172,5688500,1417705,6110,2989715,998,697,1509400,83,30.06,35.47,22.34,0.00,1854.22,2494.98,2944.01,74.16,0.00,1854.22,1928.38,-640.76
2452095,44638,86605,3643028,416015,1355,723495,751,62,13428659,80,64.25,100.87,52.45,0.00,4196.00,5140.00,8069.60,335.68,0.00,4196.00,4531.68,-944.00
2452589,63242,281025,2979548,95330,4359,2426541,916,275,131292014,72,90.88,125.41,67.72,0.00,4875.84,6543.36,9029.52,0.00,0.00,4875.84,4875.84,-1667.52
2451903,51667,48782,11424323,231657,144,3989878,104,241,221651852,51,79.45,91.36,34.71,0.00,1770.21,4051.95,4659.36,53.10,0.00,1770.21,1823.31,-2281.74
2452568,33462,93318,2355444,794044,2244,5759244,796,369,33417179,32,75.54,113.31,90.64,0.00,2900.48,2417.28,3625.92,203.03,0.00,2900.48,3103.51,483.20
2451428,47099,73369,7030269,314283,3097,2811111,536,329,83280427,52,49.74,51.72,9.30,0.00,483.60,2586.48,2689.44,4.83,0.00,483.60,488.43,-2102.88
2451638,44195,209755,8123740,695767,6194,4149421,370,769,108486793,56,99.02,150.51,97.83,0.00,5478.48,5545.12,8428.56,438.27,0.00,5478.48,5916.75,-66.64
2451323,53359,247274,1524411,1634886,4561,1553789,85,418,224119696,66,68.93,115.11,32.23,0.00,2127.18,4549.38,7597.26,42.54,0.00,2127.18,2169.72,-2422.20
2451433,44552,243292,3288636,719505,7174,3801243,596,532,153164923,62,17.65,21.53,4.09,0.00,253.58,1094.30,1334.86,5.07,0.00,253.58,258.65,-840.72
,,24943,4757814,773163,,,194,,234795356,81,,,,0.00,,,,,0.00,,,-907.20
2451139,39191,98395,4489943,172712,3481,422697,907,1334,527002,8,7.91,8.46,7.61,17.65,60.88,63.28,67.68,0.86,17.65,43.23,44.09,-20.05
2452441,63231,57219,4847572,1124232,4445,448305,25,1190,34010827,46,5.01,6.56,0.32,0.00,14.72,230.46,301.76,0.58,0.00,14.72,15.30,-215.74
2450937,53980,31796,7395533,329983,2386,3306436,553,1389,4140711,92,66.38,118.82,89.11,0.00,8198.12,6106.96,10931.44,655.84,0.00,8198.12,8853.96,2091.16
2451326,50752,174115,,,4563,987630,,,191406645,18,,146.04,,695.46,,1546.38,,35.54,695.46,592.44,627.98,
2451792,37065,54506,7237722,12545,1415,5481838,214,551,73724443,21,84.39,123.20,108.41,0.00,2276.61,1772.19,2587.20,182.12,0.00,2276.61,2458.73,504.42
2451882,68238,294956,7396602,39043,4331,193972,610,999,133867883,38,27.56,33.89,4.74,0.00,180.12,1047.28,1287.82,5.40,0.00,180.12,185.52,-867.16
2450892,68064,238960,8159547,1515411,4875,1830692,206,1259,223384590,65,13.85,17.72,17.01,0.00,1105.65,900.25,1151.80,77.39,0.00,1105.65,1183.04,205.40
2452163,32687,217505,3063989,14140,291,3084842,391,1033,212342548,13,64.13,116.71,79.36,0.00,1031.68,833.69,1517.23,41.26,0.00,1031.68,1072.94,197.99
2452160,62118,38305,6227793,1466007,6268,284482,205,178,5657657,46,56.39,106.57,58.61,0.00,2696.06,2593.94,4902.22,107.84,0.00,2696.06,2803.90,102.12
2451027,31150,174061,8581069,371316,7163,713410,316,1376,157534691,20,64.18,77.65,38.82,0.00,776.40,1283.60,1553.00,7.76,0.00,776.40,784.16,-507.20
2452131,34774,95513,11594812,1889945,4278,1089811,632,383,77352884,26,95.77,97.68,57.63,0.00,1498.38,2490.02,2539.68,14.98,0.00,1498.38,1513.36,-991.64
2451713,58418,171277,4191279,189131,583,141188,709,307,15251876,27,60.07,64.27,27.63,0.00,746.01,1621.89,1735.29,67.14,0.00,746.01,813.15,-875.88
2452403,44922,210450,2258613,1192167,2074,1198028,844,205,133241597,29,15.39,23.08,17.31,0.00,501.99,446.31,669.32,45.17,0.00,501.99,547.16,55.68
2451954,74001,253475,6152102,1067616,7130,5464244,200,801,90937014,12,98.15,173.72,69.48,742.04,833.76,1177.80,2084.64,8.25,742.04,91.72,99.97,-1086.08
2451107,61508,207070,8565219,957673,4974,2998228,874,315,162837245,24,56.31,59.68,5.96,0.00,143.04,1351.44,1432.32,12.87,0.00,143.04,155.91,-1208.40
2451518,70910,199216,3216491,792941,1838,4463088,595,1052,142720715,57,85.83,139.04,38.93,0.00,2219.01,4892.31,7925.28,88.76,0.00,2219.01,2307.77,-2673.30
2451068,,153643,,,,,928,106,117537489,57,60.48,104.63,,,,,,,,417.24,,
2451533,72484,76708,3404562,511011,6707,572356,76,408,205587984,83,1.83,1.84,0.57,0.00,47.31,151.89,152.72,0.47,0.00,47.31,47.78,-104.58
2451811,45520,144443,3243333,1816714,1742,4747123,148,138,52156445,85,85.18,138.84,6.94,147.47,589.90,7240.30,11801.40,13.27,147.47,442.43,455.70,-6797.87
2452641,63733,184119,3647756,1823495,2787,3462526,853,6,164234303,20,37.93,43.99,19.79,91.03,395.80,758.60,879.80,3.04,91.03,304.77,307.81,-453.83
2452277,41683,107551,9121944,696734,324,1385514,352,89,125099442,47,82.00,83.64,83.64,0.00,3931.08,3854.00,3931.08,117.93,0.00,3931.08,4049.01,77.08
2451809,51545,88877,7076843,1601243,1643,,,,62899855,3,,117.75,37.68,49.73,113.04,232.41,,,49.73,,65.20,
2451046,55483,245461,11764946,1047511,5276,2540194,253,1281,235896523,78,11.38,20.25,10.53,0.00,821.34,887.64,1579.50,57.49,0.00,821.34,878.83,-66.30
2451948,61962,209981,9626961,1331150,3339,4942728,856,233,236940611,28,20.72,21.13,15.84,0.00,443.52,580.16,591.64,26.61,0.00,443.52,470.13,-136.64
2451789,48373,65701,9019597,1491276,4908,5500587,200,737,92045298,13,54.16,98.02,80.37,0.00,1044.81,704.08,1274.26,10.44,0.00,1044.81,1055.25,340.73
2450965,29978,287912,5025832,310576,120,4181217,109,1416,167706939,5,24.62,25.35,21.80,69.76,109.00,123.10,126.75,3.13,69.76,39.24,42.37,-83.86
,,241011,,525566,,,,,130403135,4,27.07,,32.63,49.59,,,148.32,,49.59,80.93,,-27.35
2452257,38495,289395,3628901,1048989,3477,4577165,586,445,83333430,76,5.45,9.91,4.45,0.00,338.20,414.20,753.16,20.29,0.00,338.20,358.49,-76.00
2452467,71146,55641,1630825,1838918,7011,5528704,410,974,85938777,47,81.97,95.08,92.22,0.00,4334.34,3852.59,4468.76,86.68,0.00,4334.34,4421.02,481.75
2452550,33983,72105,5416075,650710,2592,5224427,332,1278,109781818,46,17.93,27.97,20.97,0.00,964.62,824.78,1286.62,0.00,0.00,964.62,964.62,139.84
2451005,64733,41449,2505953,175168,3936,5894304,358,369,201298546,66,34.92,46.79,27.13,0.00,1790.58,2304.72,3088.14,71.62,0.00,1790.58,1862.20,-514.14
2452078,71102,98035,7498020,1501469,2965,5350061,556,1190,107126863,78,31.98,61.08,58.63,0.00,4573.14,2494.44,4764.24,228.65,0.00,4573.14,4801.79,2078.70
2452240,53456,4195,9011979,985601,3670,5051339,104,573,51193877,89,96.70,122.80,116.66,0.00,10382.74,8606.30,10929.20,726.79,0.00,10382.74,11109.53,1776.44
2451030,49971,74528,8457407,1405631,1055,5904479,668,315,197766208,67,91.14,102.07,50.01,0.00,3350.67,6106.38,6838.69,100.52,0.00,3350.67,3451.19,-2755.71
2452005,48789,152517,5978376,164289,4602,1733715,862,571,86292165,96,27.42,38.38,18.80,0.00,1804.80,2632.32,3684.48,36.09,0.00,1804.80,1840.89,-827.52
2451076,47967,116146,9348298,1672289,7033,4743024,866,777,232516727,39,56.70,73.14,37.30,0.00,1454.70,2211.30,2852.46,14.54,0.00,1454.70,1469.24,-756.60
2452182,62468,6669,182528,1260556,2584,1163365,956,40,55827102,69,75.63,100.58,100.58,0.00,6940.02,5218.47,6940.02,277.60,0.00,6940.02,7217.62,1721.55
2452145,33301,124647,,,,,112,205,168154113,,18.49,31.06,,0.00,,,,,0.00,,48.84,
2451043,50892,272164,11983926,1668237,4995,1256506,188,326,146120660,26,38.95,55.69,30.07,0.00,781.82,1012.70,1447.94,54.72,0.00,781.82,836.54,-230.88
2451720,61734,167630,6463260,1692352,1444,3823783,46,286,64605493,43,81.82,130.91,64.14,0.00,2758.02,3518.26,5629.13,110.32,0.00,2758.02,2868.34,-760.24
2451481,75293,281504,7587192,220310,3028,3611346,368,1073,236443740,94,50.48,86.82,22.57,0.00,2121.58,4745.12,8161.08,106.07,0.00,2121.58,2227.65,-2623.54
2451759,64642,95726,9324386,941374,4762,111350,550,1122,111571275,13,59.19,100.03,6.00,0.00,78.00,769.47,1300.39,7.02,0.00,78.00,85.02,-691.47
2451505,62323,80533,7725320,521150,5780,1393610,2,800,88441170,50,44.85,78.93,11.83,585.58,591.50,2242.50,3946.50,0.35,585.58,5.92,6.27,-2236.58
2451134,54091,10798,7284984,1542162,140,5214918,517,179,88364059,28,38.76,62.40,58.65,0.00,1642.20,1085.28,1747.20,131.37,0.00,1642.20,1773.57,556.92
2452113,38128,258979,402198,1127345,5292,5421992,836,937,99543967,31,99.95,197.90,67.28,0.00,2085.68,3098.45,6134.90,41.71,0.00,2085.68,2127.39,-1012.77
2452471,67166,222985,6624675,1483372,5622,5440672,436,715,200390861,9,91.56,171.21,1.71,7.54,15.39,824.04,1540.89,0.54,7.54,7.85,8.39,-816.19
2451690,67617,190553,2299735,1327256,2424,4045145,242,1396,51108579,83,89.51,123.52,112.40,0.00,9329.20,7429.33,10252.16,559.75,0.00,9329.20,9888.95,1899.87
2452474,42180,195867,7919218,947871,5771,3677271,829,43,96310134,100,1.25,2.03,0.73,17.52,73.00,125.00,203.00,0.55,17.52,55.48,56.03,-69.52
2451496,38099,32419,4404744,1790444,4144,493044,944,637,232822852,93,28.47,42.70,13.66,444.63,1270.38,2647.71,3971.10,74.31,444.63,825.75,900.06,-1821.96
2451546,35832,32003,1645977,,2771,2879568,,,190422790,,,144.94,144.94,,,,,,,6957.12,,
2451831,45420,162602,8807123,878802,3728,3696207,55,774,111993325,82,50.02,98.53,80.79,0.00,6624.78,4101.64,8079.46,463.73,0.00,6624.78,7088.51,2523.14
2451030,38515,66580,8243696,1807275,1254,3027233,877,66,170214049,85,91.20,116.73,107.39,1369.22,9128.15,7752.00,9922.05,620.71,1369.22,7758.93,8379.64,6.93
2451519,43481,27835,567629,427562,3495,2305028,697,1405,139999662,38,45.41,66.75,46.72,1082.96,1775.36,1725.58,2536.50,6.92,1082.96,692.40,699.32,-1033.18
2451776,39163,106729,2857421,297269,317,5398565,350,154,19108263,85,30.07,33.07,27.44,676.39,2332.40,2555.95,2810.95,33.12,676.39,1656.01,1689.13,-899.94
2450847,73866,179971,6074213,250235,657,3864232,412,1234,28615687,17,92.78,182.77,109.66,857.54,1864.22,1577.26,3107.09,60.40,857.54,1006.68,1067.08,-570.58
2450950,52493,161569,6193005,347174,1696,1534618,224,1412,198906146,12,70.94,104.28,94.89,0.00,1138.68,851.28,1251.36,79.70,0.00,1138.68,1218.38,287.40
2452363,70792,113955,7207665,1691017,1569,3046168,463,55,28073658,4,86.93,173.86,64.32,0.00,257.28,347.72,695.44,10.29,0.00,257.28,267.57,-90.44
2451497,45880,150367,1934990,150506,1669,3440385,370,1454,197808759,89,29.16,32.95,12.19,0.00,1084.91,2595.24,2932.55,65.09,0.00,1084.91,1150.00,-1510.33
2451273,41501,73480,951259,769623,340,1837104,217,605,142309668,41,47.78,79.79,23.13,0.00,948.33,1958.98,3271.39,0.00,0.00,948.33,948.33,-1010.65
2451490,61938,89332,3639764,1700327,5243,1983406,214,484,7286862,82,51.74,67.77,29.14,0.00,2389.48,4242.68,5557.14,71.68,0.00,2389.48,2461.16,-1853.20
2452375,41637,92835,4949567,168413,2906,4050552,583,690,179381322,36,79.86,120.58,21.70,0.00,781.20,2874.96,4340.88,62.49,0.00,781.20,843.69,-2093.76
2451858,66721,227183,7716147,921504,3214,2010971,422,530,191384072,24,95.96,117.07,58.53,0.00,1404.72,2303.04,2809.68,126.42,0.00,1404.72,1531.14,-898.32
2451872,67690,23533,3813218,1441369,1520,2220424,625,1391,217545923,95,59.24,62.79,40.81,0.00,3876.95,5627.80,5965.05,193.84,0.00,3876.95,4070.79,-1750.85
2451845,62316,16019,4241130,76316,4749,2404735,496,1403,33655731,25,47.29,92.68,25.95,0.00,648.75,1182.25,2317.00,51.90,0.00,648.75,700.65,-533.50
2451025,47761,273661,3274398,1071783,3568,5522553,776,858,182769162,17,85.43,123.01,119.31,0.00,2028.27,1452.31,2091.17,162.26,0.00,2028.27,2190.53,575.96
2452112,63553,147581,7411902,1749625,4948,5756271,44,1039,20449721,45,71.62,83.79,73.73,0.00,3317.85,3222.90,3770.55,99.53,0.00,3317.85,3417.38,94.95
2451264,75500,46351,10469947,634010,920,1481783,370,815,9434525,11,82.17,112.57,4.50,0.00,49.50,903.87,1238.27,2.47,0.00,49.50,51.97,-854.37
2452173,68893,17715,5373232,822388,5591,1622394,364,971,26635798,93,40.05,53.26,51.66,0.00,4804.38,3724.65,4953.18,0.00,0.00,4804.38,4804.38,1079.73
2452090,64559,26925,7643978,185074,5817,2714560,374,529,126334613,3,36.17,36.17,36.17,0.00,108.51,108.51,108.51,3.25,0.00,108.51,111.76,0.00
2451389,49490,42028,1545538,1473034,6130,2000026,733,328,135577059,66,45.53,82.40,41.20,0.00,2719.20,3004.98,5438.40,135.96,0.00,2719.20,2855.16,-285.78
2451155,47030,113257,7853904,1578648,4192,4728936,812,152,103863020,9,13.24,17.07,2.90,0.00,26.10,119.16,153.63,2.08,0.00,26.10,28.18,-93.06
2451362,71520,185338,3589558,506885,2612,3045986,751,1264,30740915,36,17.46,17.63,8.99,0.00,323.64,628.56,634.68,25.89,0.00,323.64,349.53,-304.92
2452092,33313,20449,2914682,174708,334,2542760,34,835,125540214,37,44.43,66.20,0.66,0.00,24.42,1643.91,2449.40,0.00,0.00,24.42,24.42,-1619.49
2451416,37888,153334,6099462,1710000,5691,2020229,196,1003,132950661,61,41.28,80.49,2.41,0.00,147.01,2518.08,4909.89,7.35,0.00,147.01,154.36,-2371.07
,52898,136078,2096210,,,,,,151328074,,32.55,,27.18,,1060.02,,1472.25,,,,1081.22,-209.43
2450907,49144,32048,9570853,949139,2625,944911,94,1025,219802908,100,40.06,74.11,29.64,2341.56,2964.00,4006.00,7411.00,18.67,2341.56,622.44,641.11,-3383.56
2452554,29518,49255,10066703,1129679,2255,3064878,316,1118,118914558,77,16.65,29.30,22.85,0.00,1759.45,1282.05,2256.10,140.75,0.00,1759.45,1900.20,477.40
2451718,38082,168899,3373633,,,5280800,,329,50184745,,,71.97,,0.00,,,,0.00,0.00,,,
2452610,69512,48691,11132671,1539455,639,2450623,110,330,113184626,52,9.42,15.07,10.85,0.00,564.20,489.84,783.64,39.49,0.00,564.20,603.69,74.36
2451061,52043,270580,10430722,517980,885,2577743,571,329,24740910,61,88.26,156.22,51.55,0.00,3144.55,5383.86,9529.42,188.67,0.00,3144.55,3333.22,-2239.31
2451149,66740,56674,958400,453821,1689,4951957,55,554,80861345,45,31.06,39.44,31.55,0.00,1419.75,1397.70,1774.80,113.58,0.00,1419.75,1533.33,22.05
2452612,39397,50043,4773064,1067185,6553,5383874,169,1029,202863746,65,44.17,73.32,49.12,893.98,3192.80,2871.05,4765.80,91.95,893.98,2298.82,2390.77,-572.23
2451141,38365,106120,6630522,115240,3511,5308582,584,451,158930929,96,66.62,71.94,71.94,1243.12,6906.24,6395.52,6906.24,169.89,1243.12,5663.12,5833.01,-732.40
,,135230,4807523,781066,5362,5566105,,,204022187,87,75.37,,,0.00,4865.04,,,,0.00,,5108.29,
