T_TRADE_PRICE,T_COMM
28.44,36.40
25.32,64.82
21.77,24.38
22.96,11.02
27.22,30.49
24.41,21.48
28.77,41.43
20.82,14.99
22.14,28.34
28.81,25.35
24.88,55.73
23.87,30.55
20.27,25.95
24.10,30.85
20.61,23.08
28.33,54.39
28.35,13.61
29.64,66.39
23.86,8.59
24.36,8.77
29.49,10.62
21.39,13.69
27.42,39.48
27.25,17.44
21.58,48.34
29.61,18.95
23.40,20.59
23.61,30.22
23.48,7.51
24.05,69.26
22.05,14.11
26.01,49.94
23.25,9.30
22.94,18.35
25.45,9.16
26.08,18.78
20.84,26.68
29.97,67.13
28.54,10.27
23.67,68.17
24.92,8.97
22.45,57.47
29.20,56.06
29.00,18.56
24.66,9.86
20.68,14.89
26.53,11.67
22.70,36.32
21.93,70.18
23.38,29.93
30.00,10.80
22.96,16.53
20.15,7.25
20.33,7.32
26.99,60.46
26.23,18.89
26.44,16.92
20.50,7.38
24.61,7.88
20.90,26.75
24.96,55.91
21.93,49.12
26.89,9.68
26.98,21.58
21.29,7.66
21.57,62.12
24.84,55.64
21.44,7.72
24.09,38.54
29.66,47.46
21.34,47.80
23.63,30.25
23.95,9.58
26.00,66.56
26.30,8.42
23.86,30.54
26.45,29.62
20.10,25.73
26.87,34.39
28.20,81.22
27.99,20.15
25.87,28.97
26.04,75.00
23.86,10.50
26.25,16.80
23.35,29.89
25.59,18.42
29.77,10.72
27.65,9.95
21.83,7.86
24.22,8.72
27.84,17.82
22.43,16.15
22.95,10.10
24.15,69.55
24.56,15.72
25.96,33.23
26.94,68.97
26.56,21.25
21.84,48.92
27.59,52.97
23.16,51.88
27.37,35.03
22.97,58.80
23.50,20.68
25.87,33.11
23.54,30.13
21.68,15.61
26.95,38.81
24.11,7.72
26.83,25.76
25.96,9.35
28.45,31.86
26.50,50.88
23.16,66.70
27.21,69.66
28.00,40.32
23.98,9.59
28.61,73.24
29.38,32.91
21.06,7.58
26.94,19.40
29.35,65.74
21.68,62.44
26.13,8.36
27.37,35.03
20.06,25.68
26.33,16.85
25.38,48.73
20.83,7.50
29.23,37.41
22.07,7.95
20.45,7.36
21.68,34.69
25.13,18.09
22.85,29.25
28.50,36.48
28.62,36.63
26.95,30.18
22.51,32.41
25.36,9.13
25.99,9.36
20.79,14.97
22.94,7.34
29.14,65.27
27.85,17.82
25.52,9.19
28.51,20.53
23.30,7.46
25.07,9.03
29.37,18.80
28.15,20.27
24.91,39.86
24.40,17.57
22.57,36.11
23.37,8.41
28.27,54.28
26.54,59.45
21.46,9.44
22.74,7.28
25.57,57.28
28.08,17.97
23.88,15.28
27.13,30.39
20.91,6.69
21.29,6.81
22.02,31.71
24.62,17.73
24.32,17.51
23.79,30.45
21.54,27.57
20.23,12.95
29.38,21.15
21.69,7.81
27.54,8.81
23.83,17.16
25.55,28.62
25.58,9.21
25.26,48.50
24.21,27.12
21.24,20.39
28.46,31.88
23.24,66.93
21.09,7.59
26.73,51.32
22.94,10.09
29.99,67.18
26.03,18.74
26.03,18.74
29.24,65.50
22.09,35.34
28.20,40.61
24.71,7.91
23.44,20.63
27.27,78.54
20.95,46.93
26.00,58.24
29.92,33.51
24.45,8.80
20.88,15.03
27.45,39.53
27.91,62.52
21.07,47.20
21.95,49.17
23.49,52.62
26.17,58.62
27.91,10.05
29.61,10.66
21.45,7.72
20.61,29.68
22.90,16.49
23.94,15.32
21.34,7.68
20.67,33.07
29.60,66.30
25.82,18.59
22.10,14.14
24.32,62.26
26.93,11.85
23.44,18.75
28.71,10.34
29.94,21.56
25.14,8.04
24.43,17.59
27.80,62.27
21.83,34.93
26.92,17.23
25.20,64.51
20.01,14.41
27.21,19.59
20.55,14.80
26.15,29.29
22.88,7.32
22.36,50.09
21.11,27.02
22.58,25.29
27.50,30.80
25.28,32.36
23.29,14.91
25.57,57.28
20.07,25.69
28.37,72.63
29.30,75.01
20.03,25.64
27.95,35.78
28.97,23.18
27.54,19.83
28.35,12.47
22.69,14.52
27.25,10.90
25.68,57.52
21.28,40.86
24.63,47.29
23.45,52.53
28.27,31.66
25.29,72.84
27.53,12.11
25.21,32.27
22.48,14.39
22.34,17.87
26.72,19.24
23.23,33.45
26.31,18.94
26.06,9.38
27.88,20.07
24.76,63.39
24.61,55.13
22.75,14.56
22.01,8.80
25.40,56.90
21.68,13.88
23.11,16.64
29.14,20.98
28.02,17.93
20.02,14.41
21.07,8.43
29.83,11.93
28.33,40.80
28.89,25.42
23.88,17.19
26.15,66.94
23.61,18.89
26.45,19.04
22.49,9.90
29.35,23.48
27.28,69.84
20.59,18.12
21.41,61.66
28.94,10.42
25.83,49.59
20.16,58.06
27.22,52.26
23.07,59.06
20.08,57.83
20.69,18.21
20.08,44.98
28.21,20.31
25.31,56.69
26.67,19.20
22.23,49.80
27.33,10.93
26.33,18.96
22.46,14.37
22.16,7.09
28.70,64.29
21.07,15.17
26.03,83.30
22.77,8.20
28.01,10.08
25.41,16.26
25.27,56.60
28.56,31.99
29.73,66.60
23.79,20.94
26.75,42.80
28.86,9.24
24.93,47.87
25.72,10.29
22.05,31.75
22.67,16.32
25.65,9.23
22.43,16.15
24.34,54.52
27.59,9.93
22.61,14.47
21.37,27.35
22.23,7.11
20.61,18.14
21.95,14.05
20.89,15.04
29.15,65.30
28.87,36.95
28.32,20.39
22.77,29.15
20.21,9.70
23.18,8.34
22.31,57.11
20.82,7.50
24.24,17.45
24.07,10.59
24.11,30.86
23.15,44.45
29.63,9.48
29.60,9.47
20.79,39.92
23.54,26.36
28.63,32.07
22.09,17.67
20.15,14.51
22.31,16.06
22.74,16.37
23.91,9.56
29.41,14.12
27.90,20.09
29.29,65.61
27.58,12.14
24.71,7.91
26.71,34.19
28.89,83.20
26.60,12.77
21.86,7.00
24.17,27.07
28.14,31.52
26.16,29.30
20.43,7.35
21.09,27.00
21.80,19.18
21.89,49.03
23.21,29.71
24.25,69.84
25.22,9.08
23.23,52.04
22.30,8.03
25.59,28.66
21.65,62.35
25.63,8.20
21.95,15.80
22.96,16.53
28.73,36.77
27.89,10.04
26.17,23.03
21.76,27.85
27.84,62.36
25.83,49.59
22.70,8.17
29.76,42.85
27.81,20.02
27.15,60.82
20.58,14.82
21.28,8.51
23.53,16.94
28.82,83.00
26.47,8.47
28.15,18.02
25.17,18.12
25.82,74.36
23.43,16.87
23.53,60.24
25.01,36.01
28.12,31.49
29.52,47.23
21.44,61.75
24.21,19.37
23.43,44.99
22.96,11.02
20.37,26.07
26.85,9.67
27.44,21.95
26.44,59.23
26.55,21.24
26.90,68.86
29.78,38.12
23.50,15.04
28.93,20.83
26.24,9.45
22.59,16.26
22.48,28.77
27.68,53.15
24.41,8.79
29.40,23.52
29.41,11.76
22.90,16.49
26.49,50.86
26.27,9.46
23.54,15.07
27.22,34.84
24.79,19.83
28.56,73.11
29.55,14.18
23.28,8.38
26.79,34.29
24.00,15.36
26.32,10.53
25.16,10.06
24.89,55.75
29.61,18.95
21.52,41.32
20.70,39.74
21.00,6.72
28.41,54.55
27.92,35.74
24.68,15.80
23.65,20.81
20.53,16.42
29.12,65.23
24.30,17.50
22.44,8.08
29.93,67.04
22.94,20.19
28.83,18.45
25.38,56.85
23.77,19.02
28.88,41.59
20.19,38.76
24.21,54.23
21.49,13.75
24.51,17.65
22.02,15.85
29.33,23.46
20.78,29.92
26.00,33.28
29.06,83.69
26.29,46.27
27.61,30.92
21.23,40.76
23.59,22.65
23.35,20.55
26.72,19.24
26.66,46.92
26.09,58.44
20.97,6.71
25.53,65.36
22.80,18.24
23.50,30.08
28.15,24.77
24.85,55.66
25.09,18.06
27.06,9.74
21.27,23.82
21.62,8.65
24.64,31.54
25.03,28.03
26.75,19.26
21.25,47.60
28.80,23.04
20.72,7.46
20.41,22.86
23.01,36.82
27.80,40.03
25.57,9.21
27.55,8.82
22.17,8.87
20.69,23.17
28.30,54.34
20.94,7.54
23.50,9.40
28.11,10.12
21.83,7.86
22.80,10.03
23.03,20.27
29.94,10.78
24.40,27.33
22.20,56.83
20.40,13.06
21.15,33.84
25.20,36.29
21.26,8.50
22.33,25.01
20.61,14.84
23.78,53.27
23.25,29.76
22.64,14.49
25.15,9.05
20.27,7.30
29.40,18.82
22.87,10.06
24.34,15.58
29.47,33.01
26.18,9.42
23.23,52.04
20.12,14.49
26.68,10.67
24.22,54.25
21.21,15.27
22.65,65.23
20.42,26.14
20.23,25.89
28.37,36.31
28.58,32.01
23.63,30.25
25.59,18.42
24.37,8.77
27.62,79.55
25.12,56.27
25.86,18.62
23.42,52.46
22.42,8.07
20.31,16.25
22.82,58.42
29.66,13.05
28.91,37.00
20.36,14.66
29.19,74.73
20.38,14.67
28.44,36.40
21.57,17.26
23.86,53.45
22.86,9.14
23.04,9.22
21.47,18.89
26.93,60.32
28.98,37.09
28.83,10.38
22.84,7.31
29.61,56.85
23.91,30.60
26.33,29.49
29.49,10.62
23.46,67.56
29.08,32.57
21.08,23.61
26.48,9.53
28.96,37.07
21.62,48.43
29.50,18.88
22.44,50.27
25.62,49.19
22.87,43.91
24.34,23.37
20.86,26.70
27.15,23.89
25.95,10.38
23.17,20.39
22.05,21.17
27.43,61.44
20.47,36.03
20.98,8.39
23.12,9.25
23.11,51.77
22.76,25.49
25.60,10.24
25.55,20.44
20.35,7.33
28.90,64.74
20.80,13.31
27.73,35.49
20.67,7.44
26.27,50.44
26.90,19.37
28.93,37.03
24.06,30.80
21.52,18.94
26.18,29.32
29.23,10.52
24.17,54.14
27.85,35.65
24.92,8.97
25.93,58.08
28.39,40.88
23.14,10.18
20.93,9.21
27.71,9.98
20.81,33.30
27.26,8.72
25.30,9.11
25.40,9.14
20.75,13.28
22.38,32.23
22.41,14.34
20.41,58.78
29.00,32.48
28.65,10.31
26.62,17.04
26.91,8.61
20.25,14.58
27.31,78.65
21.36,47.85
22.24,64.05
24.63,9.85
26.80,17.15
29.49,21.23
20.35,45.58
28.88,55.45
23.36,52.33
30.00,33.60
26.02,11.45
22.65,8.15
25.73,20.58
25.55,57.23
23.84,53.40
21.51,7.74
28.14,20.26
23.89,26.76
20.73,14.93
24.13,38.61
29.94,9.58
20.99,15.11
23.16,14.82
20.42,14.70
28.46,22.77
21.67,6.93
25.48,32.61
25.54,57.21
29.04,10.45
29.75,19.04
20.72,6.63
29.26,37.45
23.87,30.55
23.57,16.97
27.98,35.81
23.64,17.02
21.72,27.80
25.07,18.05
25.23,18.17
20.21,7.28
21.38,61.57
23.32,9.33
22.26,8.01
28.53,73.04
23.05,10.14
29.93,47.89
24.72,17.80
27.73,19.97
29.67,13.05
25.29,9.10
21.26,18.71
24.59,47.21
22.78,36.45
20.71,26.51
29.60,56.83
22.43,16.15
27.32,61.20
21.99,24.63
20.41,16.33
21.54,27.57
26.79,19.29
23.50,45.12
20.29,12.99
22.74,16.37
24.91,31.88
25.65,57.46
22.84,73.09
23.37,14.96
27.84,24.50
20.53,39.42
28.58,73.16
28.67,64.22
27.45,87.84
20.12,25.75
25.51,57.14
24.35,7.79
21.55,24.14
26.27,33.63
29.52,47.23
25.99,8.32
23.91,21.04
27.76,79.95
20.41,14.70
20.75,7.47
28.46,10.25
25.48,32.61
26.65,59.70
24.66,47.35
20.62,7.42
26.76,34.25
21.11,33.78
22.51,16.21
23.08,10.16
22.72,50.89
22.83,29.22
20.11,28.96
27.94,11.18
22.89,7.32
24.64,8.87
23.31,20.51
23.22,16.72
24.76,19.81
21.51,48.18
24.80,31.74
25.15,18.11
23.32,8.40
20.67,59.53
24.50,47.04
28.23,63.24
20.50,26.24
25.04,32.05
24.19,8.71
24.54,62.82
29.53,37.80
28.06,20.20
28.71,10.34
27.14,9.77
23.37,26.17
22.37,50.11
25.27,28.30
27.69,53.16
27.67,61.98
20.60,32.96
26.22,16.78
20.75,14.94
22.53,28.84
25.09,48.17
27.18,9.78
28.45,45.52
22.15,63.79
24.23,8.72
22.69,32.67
22.93,51.36
22.52,16.21
22.99,25.75
27.75,35.52
27.93,31.28
27.88,62.45
29.78,26.21
29.42,10.59
28.35,20.41
21.58,7.77
20.55,23.02
28.60,12.58
20.70,46.37
23.31,59.67
24.75,15.84
29.65,75.90
27.82,48.96
22.62,14.48
20.31,13.00
24.39,8.78
26.88,47.31
25.80,18.58
27.25,23.98
23.93,30.63
23.86,17.18
20.59,23.06
28.33,36.26
25.21,64.54
26.50,9.54
24.38,9.75
26.73,19.25
20.04,51.30
23.88,8.60
21.25,7.65
25.53,18.38
24.68,27.64
21.32,9.38
28.34,20.40
27.78,53.34
28.70,64.29
25.30,18.22
21.19,47.47
26.24,18.89
21.91,49.08
22.78,9.11
21.02,33.63
20.47,45.85
20.59,46.12
27.11,52.05
22.86,9.14
28.36,20.42
25.08,72.23
24.70,15.81
23.60,8.50
28.96,74.14
26.78,19.28
24.33,62.28
24.30,8.75
22.48,57.55
29.49,10.62
25.14,8.04
28.94,20.84
29.99,10.80
27.29,30.56
22.96,16.53
26.91,43.06
20.45,22.90
24.23,38.77
28.16,24.78
27.66,44.26
28.57,10.29
27.13,17.36
23.35,41.10
23.11,18.49
26.10,58.46
21.22,8.49
20.70,46.37
27.01,17.29
20.70,7.45
29.60,9.47
27.71,8.87
26.90,19.37
29.61,66.33
22.46,28.75
24.15,9.66
20.88,46.77
27.61,11.04
20.01,17.61
23.03,16.58
23.10,16.63
20.88,33.41
21.31,15.34
21.15,33.84
20.64,26.42
24.30,38.88
22.94,51.39
20.86,46.73
28.74,55.18
27.56,19.84
21.08,18.55
22.38,16.11
20.64,7.43
23.36,10.28
26.20,75.46
23.65,9.46
29.20,18.69
27.09,19.50
28.97,37.08
25.09,56.20
29.76,11.90
20.14,22.56
28.69,64.27
22.21,28.43
26.19,9.43
29.28,37.48
29.26,37.45
28.52,20.53
29.91,57.43
20.38,8.15
29.65,9.49
22.06,28.24
26.57,12.75
26.87,85.98
21.53,48.23
20.95,9.22
29.14,12.82
26.35,25.30
24.03,61.52
26.43,8.46
20.36,26.06
27.84,20.04
26.10,11.48
27.80,71.17
22.85,20.11
24.90,47.81
28.94,10.42
29.68,10.68
28.47,63.77
24.94,39.90
23.43,9.37
21.79,48.81
22.40,43.01
23.88,21.01
22.83,20.09
22.67,9.07
26.26,67.23
20.23,16.18
20.47,45.85
26.80,42.88
26.03,20.82
20.75,7.47
20.08,28.92
26.93,34.47
28.01,53.78
29.91,21.54
24.67,47.37
27.64,9.95
23.08,33.24
27.15,11.95
20.69,7.45
22.00,15.84
29.50,18.88
26.25,10.50
21.70,55.55
28.30,63.39
27.30,24.02
25.17,9.06
24.79,71.40
26.20,9.43
22.34,19.66
29.83,47.73
29.98,76.75
28.79,12.67
27.80,53.38
28.28,24.89
26.73,34.21
26.14,58.55
24.67,31.58
20.20,14.54
20.36,19.55
20.16,38.71
25.81,18.58
25.74,49.42
21.68,27.75
27.10,60.70
25.63,36.91
20.70,46.37
25.24,24.23
21.92,15.78
26.74,77.01
24.73,63.31
23.41,52.44
29.15,20.99
20.19,38.76
27.27,61.08
21.45,8.58
20.07,28.90
21.55,27.58
26.68,11.74
23.85,8.59
22.44,7.18
22.71,39.97
23.36,37.38
25.18,16.12
25.59,57.32
21.02,9.25
21.67,15.60
29.44,21.20
29.47,56.58
23.78,45.66
28.22,20.32
29.73,10.70
24.76,8.91
29.78,66.71
21.73,6.95
28.63,73.29
27.39,19.72
28.04,20.19
25.72,49.38
24.71,71.16
28.21,10.16
25.00,20.00
22.84,7.31
26.11,11.49
25.86,33.10
20.22,45.29
21.47,27.48
28.20,63.17
28.04,8.97
25.60,16.38
24.65,70.99
28.82,64.56
23.11,8.32
24.24,31.03
25.48,48.92
28.19,31.57
20.09,45.00
26.99,10.80
27.64,19.90
27.80,40.03
20.86,26.70
26.54,33.97
27.66,8.85
25.85,74.45
24.73,9.89
20.54,8.22
29.28,37.48
26.57,34.01
24.53,17.66
20.07,7.23
25.30,18.22
23.03,51.59
22.41,16.14
28.95,32.42
20.95,46.93
20.97,33.55
20.05,44.91
20.73,9.12
24.55,17.68
23.74,8.55
26.10,18.79
28.14,54.03
23.31,67.13
20.76,8.30
26.40,9.50
27.65,24.33
23.33,37.33
28.04,71.78
28.31,20.38
24.90,31.87
24.97,8.99
27.95,40.25
24.86,9.94
22.01,7.04
21.88,28.01
23.16,29.64
25.91,49.75
20.56,14.80
24.50,54.88
26.86,77.36
26.61,11.71
28.33,10.20
28.90,20.81
20.95,33.52
21.99,15.83
25.52,32.67
20.02,16.02
28.67,18.35
26.67,42.67
27.81,20.02
21.69,15.62
22.04,24.68
20.66,14.88
25.20,9.07
25.71,49.36
22.26,19.59
25.74,16.47
20.96,6.71
26.83,34.34
22.63,9.05
21.75,6.96
25.75,65.92
22.24,49.82
29.31,46.90
24.23,27.14
27.71,8.87
22.58,28.90
21.67,41.61
21.74,55.65
29.11,9.32
21.72,6.95
23.69,8.53
28.22,72.24
21.05,13.47
29.78,9.53
21.73,15.65
24.46,27.40
26.93,19.39
29.38,10.58
21.53,13.78
29.74,21.41
26.28,37.84
24.13,7.72
25.35,10.14
24.46,7.83
20.79,33.26
29.04,12.78
21.21,47.51
23.20,16.70
21.15,30.46
26.73,59.88
29.69,14.25
29.79,47.66
24.17,34.80
21.07,18.54
22.60,28.93
28.70,55.10
22.86,32.92
20.16,58.06
26.51,9.54
22.38,8.06
21.45,7.72
25.75,18.54
25.37,36.53
24.33,54.50
29.98,19.19
20.96,7.55
22.80,18.24
24.99,55.98
20.61,59.36
21.41,23.98
27.47,8.79
26.80,9.65
23.75,8.55
28.93,12.73
23.91,30.60
22.02,7.05
28.41,11.36
27.02,9.73
28.85,23.08
29.71,19.01
29.75,21.42
21.12,60.83
20.03,25.64
28.47,36.44
27.88,8.92
21.49,7.74
26.57,59.52
26.16,58.60
24.83,8.94
24.79,35.70
27.39,30.68
22.89,8.24
27.93,17.88
26.38,59.09
22.43,28.71
21.87,48.99
24.56,55.01
28.69,10.33
22.51,19.81
26.89,21.51
22.05,7.94
22.87,8.23
26.51,50.90
21.26,17.01
23.27,14.89
22.08,28.26
20.50,22.96
20.64,8.26
29.77,33.34
25.64,18.46
24.45,17.60
28.01,62.74
20.74,46.46
27.35,19.69
23.52,30.11
28.99,74.21
20.50,16.40
20.89,15.04
25.39,20.31
21.26,23.81
21.82,55.86
27.49,17.59
28.46,18.21
25.43,65.10
27.01,34.57
23.50,30.08
26.80,60.03
24.90,8.96
23.41,29.96
25.19,56.43
29.73,38.05
24.14,8.69
21.30,15.34
23.88,15.28
25.06,32.08
27.09,43.34
20.90,30.10
20.01,14.41
23.01,51.54
24.61,27.56
20.62,46.19
20.58,26.34
25.29,9.10
22.47,71.90
28.47,9.11
22.49,8.10
24.37,31.19
25.69,18.50
23.11,14.79
26.39,10.56
22.02,35.23
20.66,13.22
22.14,17.71
29.18,46.69
20.96,53.66
22.27,42.76
22.62,28.95
29.42,18.83
28.19,36.08
23.83,68.63
24.05,38.48
22.25,49.84
22.44,19.75
22.44,8.08
28.25,20.34
28.70,32.14
26.28,58.87
26.04,33.33
28.67,36.70
25.56,28.63
25.10,9.04
28.83,11.53
21.14,27.06
20.46,29.46
21.57,27.61
29.23,37.41
25.50,65.28
26.69,11.74
24.66,21.70
23.52,8.47
22.70,16.34
21.91,49.08
22.59,50.60
28.07,35.93
22.32,42.85
29.90,47.84
23.39,16.84
22.25,8.90
20.09,9.64
28.58,36.58
29.61,13.03
23.10,44.35
27.29,52.40
25.85,9.31
27.02,17.29
22.84,14.62
28.61,20.60
22.51,28.81
21.64,6.92
25.56,18.40
24.43,31.27
25.58,22.51
23.97,17.26
27.95,8.94
23.28,20.49
20.42,17.97
20.65,7.43
24.17,8.70
24.79,35.70
22.28,42.78
21.85,7.87
20.14,17.72
25.31,11.14
24.73,21.76
25.24,72.69
26.71,23.50
29.34,37.56
25.44,56.99
29.50,12.98
25.34,56.76
27.90,40.18
23.00,51.52
25.07,9.03
28.36,36.30
22.43,16.15
22.47,50.33
24.12,69.47
28.86,73.88
27.93,8.94
20.88,26.73
24.30,9.72
28.37,20.43
22.49,28.79
21.52,6.89
23.79,9.52
22.10,17.68
25.02,56.04
26.41,38.03
22.08,8.83
29.44,12.95
22.21,31.98
26.05,18.76
27.03,38.92
20.95,53.63
21.37,9.40
24.46,8.81
20.47,6.55
29.61,75.80
24.33,27.25
26.79,23.58
20.79,7.48
29.22,37.40
28.89,20.80
22.98,29.41
21.60,6.91
21.94,63.19
22.13,63.73
24.60,8.86
20.40,29.38
26.93,17.24
25.85,9.31
23.14,66.64
25.88,33.13
26.87,34.39
24.28,17.48
23.34,18.67
20.84,15.00
28.64,9.16
22.64,9.96
24.11,61.72
24.49,7.84
20.10,17.69
20.28,45.43
28.38,36.33
20.77,26.59
20.14,12.89
22.65,50.74
20.57,7.41
28.49,20.51
21.00,7.56
23.59,10.38
28.24,36.15
24.23,15.51
26.48,10.59
27.72,8.87
29.85,13.13
27.21,39.18
22.95,58.75
24.88,17.91
26.28,18.92
22.24,19.57
20.21,14.55
20.72,9.12
23.35,8.41
28.32,18.12
20.11,14.48
20.06,44.93
24.01,38.42
21.57,48.32
22.90,16.49
23.36,18.69
24.75,7.92
29.38,32.91
22.45,16.16
22.60,32.54
21.15,33.84
23.07,10.15
27.92,62.54
28.79,11.52
27.17,52.17
23.20,7.42
23.59,20.76
28.97,37.08
20.22,16.18
29.80,42.91
25.33,8.11
23.86,30.54
22.58,16.26
22.00,7.92
22.64,8.15
29.75,10.71
20.51,14.77
28.57,9.14
29.59,37.88
27.57,35.29
25.99,18.71
20.86,46.73
20.11,51.48
26.51,76.35
23.00,58.88
25.96,18.69
21.06,16.85
24.67,47.37
25.70,37.01
22.26,32.05
25.77,18.55
21.17,15.24
20.91,18.40
26.97,19.42
22.21,15.99
28.71,18.37
21.08,53.96
22.39,9.85
25.96,20.77
25.45,16.29
24.23,10.66
24.29,8.74
29.88,10.76
24.35,31.17
24.16,17.40
27.82,17.80
24.37,17.55
27.55,70.53
25.59,49.13
28.62,32.05
24.11,7.72
24.16,21.26
28.98,32.46
26.86,34.38
25.53,32.68
27.48,10.99
25.57,28.64
25.56,18.40
29.36,65.77
23.21,10.21
24.00,34.56
25.62,9.22
21.66,7.80
23.44,67.51
26.68,19.21
26.06,66.71
20.78,46.55
28.27,10.18
23.37,26.17
29.08,65.14
23.75,34.20
22.18,7.10
28.75,36.80
25.37,56.83
26.21,50.32
20.14,17.72
25.66,18.48
24.27,34.95
25.88,33.13
27.94,20.12
21.84,31.45
20.48,45.88
22.16,56.73
29.57,37.85
23.99,69.09
30.00,24.00
22.33,8.93
21.53,24.11
25.90,9.32
26.73,8.55
22.00,15.84
20.87,8.35
24.97,55.93
26.85,30.07
24.96,21.96
22.64,50.71
20.35,14.65
28.23,36.13
24.77,8.92
24.96,17.97
22.02,49.32
27.41,19.74
24.69,43.45
21.34,30.73
23.46,37.54
20.22,16.18
28.01,40.33
29.07,32.56
28.27,11.31
22.62,43.43
23.64,30.26
24.05,19.24
22.66,16.32
29.61,66.33
28.19,63.15
25.50,20.40
21.88,15.75
23.41,18.73
22.54,16.23
26.70,68.35
24.56,55.01
20.17,16.14
20.19,8.88
29.04,41.82
23.17,51.90
23.45,15.01
20.18,7.26
22.83,51.14
21.92,56.12
23.89,53.51
28.29,10.18
24.72,7.91
25.83,49.59
29.73,66.60
24.81,63.51
26.91,34.44
20.56,52.63
20.58,7.41
25.56,57.25
24.99,47.98
22.76,10.01
23.57,52.80
29.69,9.50
28.78,32.23
24.84,71.54
22.34,8.04
22.50,18.00
20.15,25.79
29.05,12.78
21.42,10.28
25.63,32.81
27.69,62.03
24.27,69.90
20.04,44.89
20.75,26.56
27.18,8.70
27.36,8.76
28.52,20.53
28.12,35.99
21.53,9.47
24.98,47.96
25.07,8.02
25.48,65.23
25.80,33.02
22.13,7.97
21.37,7.69
20.67,26.46
22.77,29.15
27.80,8.90
21.76,15.67
24.27,10.68
25.11,18.08
20.19,14.54
20.77,33.23
20.34,32.54
26.97,8.63
22.36,35.78
26.52,9.55
22.94,14.68
28.55,10.28
23.61,45.33
21.25,13.60
25.43,10.17
27.24,23.97
24.73,21.76
25.70,10.28
24.61,9.84
25.35,56.78
21.55,9.48
26.92,10.77
21.52,7.75
23.87,61.11
21.07,40.45
20.16,16.13
25.79,8.25
28.15,22.52
21.10,8.44
28.66,10.32
25.65,57.46
28.59,20.58
28.23,10.16
26.73,34.21
25.36,18.26
24.43,31.27
23.45,15.01
22.38,16.11
26.43,59.20
28.26,36.17
25.43,10.17
27.27,10.91
25.85,20.68
22.69,18.15
29.30,56.26
22.52,16.21
24.46,31.31
23.25,66.96
22.62,50.67
20.51,32.82
27.15,19.55
24.22,8.72
23.59,52.84
20.23,25.89
26.79,11.79
27.48,30.78
27.93,44.69
26.55,29.74
28.82,18.44
20.35,26.05
26.18,18.85
28.05,71.81
24.52,70.62
27.39,52.59
26.52,42.43
28.14,20.26
29.23,9.35
21.77,17.42
22.95,16.52
21.71,20.84
25.92,49.77
29.21,10.52
27.68,35.43
22.09,31.81
20.58,59.27
23.51,9.40
28.16,40.55
23.49,20.67
29.77,21.43
28.93,9.26
23.37,16.83
28.05,8.98
21.49,61.89
25.10,24.10
23.50,18.80
20.71,23.20
21.19,23.73
25.11,10.04
22.01,7.92
25.84,8.27
24.70,21.74
27.45,52.70
20.18,14.53
20.59,46.12
22.35,28.61
29.74,66.62
26.66,76.78
25.04,72.12
20.96,13.41
21.71,48.63
20.34,58.58
22.54,9.02
21.92,49.10
29.71,26.14
23.95,30.66
20.21,45.27
21.02,30.27
27.59,9.93
28.93,20.83
22.12,21.24
20.26,6.48
20.25,6.48
22.89,16.48
27.70,62.05
20.47,32.75
24.41,54.68
26.80,60.03
22.98,20.22
24.37,31.19
28.56,31.99
24.12,46.31
26.43,59.20
29.93,26.34
22.13,42.49
23.65,8.51
21.16,54.17
20.20,17.78
21.07,47.20
23.35,8.41
28.99,18.55
28.48,31.90
22.77,58.29
24.89,47.79
25.10,9.04
26.89,34.42
21.24,15.29
24.93,15.96
28.79,13.82
26.13,58.53
20.96,33.54
23.46,18.77
20.27,6.49
21.47,10.31
23.19,16.70
27.14,34.74
22.30,17.84
23.03,16.58
29.01,37.13
25.07,64.18
20.65,9.09
29.12,20.97
21.60,24.19
23.42,7.49
21.38,7.70
25.95,41.52
22.18,63.88
24.78,10.90
27.39,61.35
28.14,20.26
29.55,11.82
21.00,33.60
24.02,53.80
23.46,52.55
20.53,52.56
22.86,20.12
25.70,32.90
29.18,21.01
28.14,63.03
26.07,16.68
26.36,18.98
20.72,33.15
29.23,25.72
24.89,8.96
28.36,31.76
22.29,8.92
24.81,27.79
27.96,62.63
24.59,17.70
25.28,8.09
24.94,17.96
22.99,16.55
22.20,15.98
20.36,58.64
25.05,11.02
29.18,37.35
24.99,31.99
24.15,21.25
27.59,9.93
20.61,14.84
27.42,35.10
29.90,21.53
28.68,36.71
23.58,15.09
22.50,50.40
24.63,17.73
26.90,77.47
20.33,14.64
29.60,10.66
28.69,9.18
21.45,27.46
28.07,62.88
22.62,18.10
27.95,31.30
24.76,21.79
24.84,7.95
21.47,7.73
29.31,25.79
22.83,8.22
26.33,33.70
28.32,45.31
29.83,66.82
27.20,17.41
22.17,63.85
22.36,35.78
27.79,12.23
20.64,14.86
21.55,55.17
28.57,18.28
24.36,10.72
27.13,34.73
28.12,40.49
26.81,10.72
26.03,8.33
24.10,8.68
25.63,18.45
20.30,14.62
22.11,7.96
21.78,48.79
22.42,9.86
27.15,19.55
26.13,50.17
27.61,11.04
26.02,18.73
22.51,64.83
25.40,12.19
24.57,19.66
25.60,49.15
21.48,41.24
27.88,80.29
24.26,19.41
26.23,58.76
22.57,50.56
27.98,12.31
20.95,30.17
27.29,52.40
22.58,28.90
