T_TRADE_PRICE,T_COMM
21.10,30.38
29.52,10.63
25.90,33.15
21.57,41.41
23.80,15.23
20.65,52.86
26.01,29.13
21.17,60.97
21.29,15.33
21.48,48.12
23.45,15.01
29.37,9.40
24.71,27.68
27.68,53.15
20.42,45.74
21.04,33.66
20.94,40.20
24.24,27.15
22.44,8.08
29.58,18.93
27.66,70.81
25.86,33.10
26.33,18.96
20.18,25.83
22.20,14.21
20.17,25.82
26.03,9.37
21.83,62.87
20.18,22.60
29.01,46.42
23.52,60.21
26.28,21.02
24.31,31.12
26.30,18.94
20.41,29.39
24.23,9.69
24.80,8.93
29.88,10.76
28.77,10.36
25.27,56.60
27.70,8.86
22.48,32.37
29.36,21.14
28.05,62.83
24.35,27.27
25.95,18.68
26.63,59.65
24.72,17.80
22.33,42.87
21.21,40.72
24.84,71.54
25.85,18.61
28.41,72.73
22.82,25.56
21.89,49.03
21.95,15.80
20.95,26.82
28.44,81.91
22.99,29.43
28.07,20.21
25.40,40.64
23.98,34.53
25.34,10.14
21.56,31.05
28.35,10.21
20.67,46.30
28.77,20.71
28.24,18.07
24.84,63.59
27.85,17.82
27.86,40.12
29.94,10.78
28.34,22.67
24.11,17.36
27.77,10.00
24.04,26.92
27.24,61.02
25.73,57.64
23.93,53.60
23.12,8.32
20.01,32.02
27.58,19.86
24.61,70.88
21.29,27.25
25.65,16.42
20.51,14.77
26.91,11.84
21.88,14.00
27.67,19.92
23.07,16.61
20.16,8.87
26.04,16.67
22.19,7.10
26.13,50.17
21.30,54.53
21.40,7.70
26.53,33.96
23.22,33.44
24.98,8.99
25.04,18.03
22.24,10.68
27.25,61.04
23.08,16.62
20.96,18.44
29.36,10.57
26.60,9.58
22.08,9.72
23.85,8.59
24.81,7.94
24.07,69.32
29.73,10.70
25.70,32.90
22.70,8.17
20.03,25.64
24.96,35.94
24.55,8.84
28.97,9.27
25.94,58.11
25.44,10.18
21.53,27.56
23.02,25.78
26.14,33.46
27.79,22.23
20.95,46.93
25.25,36.36
24.49,62.69
23.60,52.86
24.73,55.40
25.17,18.12
24.00,15.36
25.92,66.36
25.84,57.88
23.81,60.95
27.81,31.15
27.46,10.98
28.45,36.42
25.01,22.01
25.46,16.29
28.40,11.36
22.18,24.84
26.36,8.44
29.98,76.75
27.76,71.07
21.18,15.25
29.20,84.10
21.76,6.96
21.74,9.57
21.93,14.04
22.94,66.07
27.88,10.04
28.15,45.04
20.34,26.04
24.76,63.39
28.92,23.14
28.96,50.97
20.60,6.59
21.20,47.49
20.23,45.32
22.63,50.69
21.13,27.05
23.37,9.35
20.23,8.09
29.66,21.36
25.35,9.13
22.54,64.92
28.80,10.37
21.80,7.85
29.54,21.27
29.83,57.27
22.22,8.00
22.81,10.04
28.63,22.90
22.43,7.18
20.12,25.75
28.17,20.28
25.03,72.09
29.82,19.08
28.72,22.98
23.77,60.85
22.76,7.28
24.67,15.79
25.61,32.78
22.56,28.88
23.36,8.41
25.94,18.68
21.51,24.09
22.59,28.92
23.22,52.01
27.72,17.74
29.66,66.44
22.50,8.10
22.46,50.31
25.64,32.82
24.97,35.96
20.37,65.18
28.62,20.61
25.05,56.11
22.43,16.15
23.59,30.20
25.26,28.29
29.76,33.33
23.45,60.03
20.28,25.96
23.01,29.45
24.94,27.93
22.04,35.26
21.87,48.99
24.83,8.94
21.66,7.80
26.21,33.55
27.63,9.95
21.73,17.38
24.20,34.85
26.28,18.92
23.50,26.32
21.86,48.97
28.82,9.22
24.03,38.45
27.63,19.89
20.53,7.39
28.27,36.19
21.94,24.57
25.43,9.15
27.48,9.89
22.70,25.42
27.92,62.54
28.27,10.18
29.93,33.52
24.93,8.97
23.49,30.07
28.82,12.68
21.06,33.70
25.61,28.68
26.49,19.07
23.63,18.90
28.35,31.75
22.14,14.17
29.00,25.52
25.54,9.19
28.28,9.05
23.95,30.66
27.90,53.57
27.79,24.46
26.67,8.53
27.04,30.28
20.16,29.03
27.48,19.79
25.83,18.60
29.71,13.07
21.95,7.90
21.95,49.17
22.53,28.84
27.45,52.70
23.12,8.32
28.82,25.36
26.32,50.53
20.50,45.92
23.09,7.39
24.43,19.54
28.51,18.25
21.90,42.05
22.44,8.08
24.28,15.54
20.24,8.91
20.89,46.79
23.60,52.86
22.95,16.52
29.89,28.69
24.41,21.48
20.71,13.25
21.78,27.88
20.54,14.79
23.93,61.26
23.73,26.58
23.00,16.56
27.10,60.70
22.46,19.76
22.92,7.33
21.24,15.29
22.78,9.11
29.48,21.23
23.06,9.22
22.94,29.36
26.52,67.89
28.17,72.12
20.49,45.90
23.65,30.27
29.87,66.91
28.63,54.97
23.84,34.33
29.76,19.05
21.87,34.99
24.15,54.10
24.23,54.28
22.47,25.17
26.11,33.42
23.97,21.09
22.82,58.42
26.32,58.96
24.31,46.68
26.51,16.97
24.88,71.65
28.86,11.54
29.98,57.56
29.33,21.12
22.51,14.41
21.08,23.61
27.98,44.77
24.63,70.93
23.18,51.92
20.06,51.35
20.73,26.53
26.58,38.28
22.88,29.29
22.90,10.08
24.67,8.88
20.75,16.60
26.32,33.69
29.44,37.68
20.27,6.49
28.62,12.59
27.02,10.81
22.27,35.63
29.47,10.61
27.26,30.53
26.79,19.29
20.07,57.80
20.64,14.86
21.32,23.88
23.88,53.49
25.10,64.26
28.37,63.55
23.22,16.72
23.72,20.87
29.06,92.99
21.58,17.26
21.50,48.16
21.50,41.28
20.28,8.11
24.01,61.47
28.38,20.43
24.04,53.85
26.43,12.69
23.87,53.47
20.16,25.80
20.76,26.57
26.24,18.89
23.92,53.58
26.79,9.64
26.92,9.69
21.40,30.82
23.90,53.54
23.72,53.13
21.16,60.94
21.85,15.73
28.96,55.60
29.37,56.39
25.84,9.30
24.75,8.91
21.27,34.03
22.62,50.67
28.93,10.41
24.06,30.80
21.74,27.83
21.23,16.98
24.70,71.14
28.40,12.50
27.13,9.77
26.85,30.07
24.62,17.73
21.70,15.62
21.02,7.57
24.66,31.56
26.67,12.80
23.81,30.48
23.81,8.57
27.47,9.89
22.36,17.89
25.75,49.44
21.57,15.53
23.20,16.70
24.14,46.35
23.05,16.60
21.52,34.43
20.93,46.88
23.35,44.83
26.14,37.64
22.48,25.18
28.12,11.25
25.86,22.76
23.89,8.60
29.15,18.66
20.22,6.47
23.14,29.62
24.72,19.78
21.04,15.15
23.16,44.47
20.43,26.15
27.93,35.75
28.84,12.69
23.67,53.02
21.31,47.73
23.59,8.49
21.81,24.43
22.55,8.12
24.72,55.37
22.05,24.70
23.04,16.59
20.48,14.75
26.70,51.26
21.51,48.18
28.58,36.58
25.69,28.77
25.69,11.30
22.64,50.71
24.88,27.87
26.46,59.27
25.48,65.23
22.46,25.16
24.53,8.83
21.43,7.71
21.33,15.36
28.84,36.92
26.21,23.06
20.13,22.55
29.51,66.10
29.22,10.52
24.20,17.42
20.53,45.99
26.61,51.09
20.66,14.88
22.20,19.54
21.29,13.63
22.78,72.90
24.55,17.68
20.32,29.26
21.38,27.37
23.71,9.48
29.20,65.41
26.91,17.22
25.31,16.20
21.87,10.50
26.77,59.96
23.20,11.14
22.76,58.27
28.37,20.43
22.29,16.05
20.81,23.31
29.80,33.38
23.06,16.60
20.04,7.21
23.22,16.72
26.00,9.36
25.66,41.06
26.73,19.25
28.41,31.82
22.52,16.21
28.59,64.04
24.23,15.51
25.41,9.15
20.10,6.43
25.67,28.75
21.34,47.80
22.62,14.48
21.16,7.62
22.43,16.15
25.69,10.28
28.50,12.54
23.16,16.68
20.95,8.38
20.74,9.13
20.99,40.30
26.88,68.81
24.67,63.16
22.67,29.02
24.40,31.23
24.81,8.93
23.81,8.57
24.86,31.82
25.80,57.79
21.63,15.57
25.11,48.21
20.35,13.02
23.62,52.91
25.29,72.84
29.68,21.37
24.74,17.81
29.76,11.90
29.41,32.94
24.33,46.71
21.47,7.73
23.01,16.57
24.08,15.41
29.12,41.93
28.62,64.11
24.25,17.46
23.22,52.01
23.84,68.66
27.85,35.65
24.38,46.81
26.79,30.00
21.70,41.66
21.03,7.57
25.18,18.13
21.55,31.03
24.43,35.18
21.52,8.61
28.61,41.20
27.31,43.70
23.28,29.80
29.98,86.34
27.58,30.89
29.37,32.89
22.21,24.88
20.45,45.81
24.50,27.44
20.50,6.56
24.76,17.83
29.43,65.92
27.99,31.35
26.72,25.65
28.70,20.66
22.83,65.75
22.51,50.42
27.63,12.16
25.66,10.26
27.67,35.42
26.30,9.47
21.24,9.35
25.81,8.26
26.55,9.56
29.25,23.40
28.29,24.90
25.61,73.76
22.81,51.09
26.73,21.38
20.96,7.55
26.19,18.86
26.08,9.39
20.41,22.86
24.68,35.54
21.25,30.60
21.07,7.59
29.13,74.57
27.46,61.51
28.22,20.32
26.28,58.87
29.67,13.05
27.29,19.65
27.98,12.31
24.58,15.73
21.36,15.38
24.45,17.60
26.04,66.66
25.23,20.18
20.32,7.32
21.59,48.36
23.99,8.64
21.09,27.00
25.66,9.24
23.46,10.32
20.10,38.59
21.77,48.76
21.42,8.57
29.66,66.44
21.36,18.80
21.13,15.21
20.32,17.88
28.05,35.90
23.53,9.41
20.15,58.03
27.03,34.60
20.14,8.86
23.30,52.19
21.16,13.54
27.76,39.97
26.11,33.42
27.52,19.81
23.18,7.42
27.77,19.99
25.90,58.02
29.75,38.08
29.46,10.61
22.13,7.97
22.21,28.43
21.97,28.12
25.94,9.34
27.68,24.36
21.41,7.71
20.02,44.84
22.04,42.32
21.79,41.84
21.75,27.84
28.18,36.07
25.25,36.36
21.52,61.98
26.03,74.97
29.30,21.10
27.50,8.80
24.68,10.86
25.20,72.58
23.98,76.74
28.34,36.28
24.40,42.94
21.02,7.57
21.15,33.84
26.99,43.18
21.67,27.74
25.51,18.37
20.27,38.92
25.20,9.07
20.42,8.17
29.48,33.02
21.49,34.38
28.83,20.76
21.39,13.69
22.45,16.16
23.94,30.64
20.06,38.52
26.51,76.35
27.47,9.89
26.61,51.09
24.19,19.35
20.53,26.28
21.87,8.75
28.14,22.51
20.53,22.99
25.43,56.96
20.45,32.72
29.86,10.75
20.87,26.71
24.36,27.28
26.62,42.59
29.45,56.54
23.80,8.57
25.59,18.42
21.39,23.96
29.34,65.72
28.54,20.55
23.53,7.53
21.62,7.78
22.65,28.99
23.41,16.86
27.47,70.32
26.76,19.27
20.12,22.53
27.24,61.02
22.38,28.65
21.17,54.20
20.75,26.56
28.81,32.27
20.52,39.40
23.40,16.85
21.08,8.43
26.68,9.60
24.19,15.48
21.61,41.49
27.03,77.85
28.91,10.41
22.55,32.47
29.51,37.77
22.64,9.06
26.37,9.49
24.36,62.36
20.57,23.04
20.76,13.29
26.97,51.78
25.46,57.03
22.03,15.86
28.01,35.85
25.97,18.70
21.99,8.80
25.21,48.40
21.98,42.20
24.75,9.90
26.98,30.22
22.19,7.99
25.93,74.68
27.18,19.57
25.95,18.68
21.10,13.50
24.00,19.20
29.72,66.57
22.17,7.09
20.73,46.44
20.63,14.85
28.80,41.47
26.93,43.09
22.98,14.71
22.52,28.83
22.00,28.16
20.68,7.44
25.41,65.05
22.16,8.86
24.68,31.59
21.43,30.86
24.75,11.88
29.73,38.05
28.40,9.09
25.75,16.48
21.59,15.54
22.20,49.73
25.04,18.03
28.37,20.43
22.64,50.71
24.02,38.43
21.72,24.33
26.91,34.44
23.43,26.24
26.07,16.68
28.25,63.28
23.91,9.56
23.44,60.01
29.04,20.91
26.07,58.40
21.08,23.61
20.36,58.64
25.90,16.58
29.59,85.22
24.17,46.41
20.08,7.23
29.86,38.22
27.82,24.48
25.09,56.20
24.49,9.80
21.15,16.92
20.60,7.42
22.86,51.21
29.75,38.08
24.06,53.89
25.14,16.09
20.31,7.31
23.98,19.18
23.18,33.38
28.03,53.82
22.12,42.47
20.43,13.08
23.03,9.21
21.07,7.59
22.37,64.43
25.47,18.34
24.79,39.66
25.72,41.15
20.69,52.97
20.75,13.28
23.42,52.46
21.49,7.74
29.15,20.99
29.45,23.56
20.50,6.56
22.57,18.06
23.77,20.92
24.74,39.58
28.68,36.71
23.78,34.24
21.05,6.74
27.38,39.43
24.94,55.87
24.58,47.19
29.80,13.11
26.32,11.58
27.32,78.68
28.19,36.08
28.92,37.02
24.92,8.97
29.51,94.43
21.00,9.24
24.38,21.45
25.26,56.58
24.90,17.93
23.00,36.80
25.89,57.99
21.61,8.64
22.46,50.31
22.40,50.18
28.75,50.60
27.86,8.92
28.55,10.28
26.75,68.48
20.57,59.24
29.88,13.15
25.20,28.22
28.45,40.97
21.10,23.63
21.70,24.30
23.48,45.08
23.16,51.88
26.25,21.00
20.83,15.00
24.56,35.37
28.42,20.46
22.05,31.75
23.45,16.88
26.50,16.96
20.27,25.95
22.73,29.09
24.10,53.98
25.72,41.15
28.62,36.63
24.36,54.57
26.62,19.17
27.79,40.02
29.96,10.79
22.14,28.34
25.09,22.08
28.95,83.38
26.19,41.90
24.50,62.72
22.20,7.99
21.04,33.66
27.13,34.73
20.89,15.04
22.73,8.18
29.85,76.42
20.71,6.63
25.16,18.12
26.67,59.74
28.95,37.06
21.75,34.80
21.28,54.48
20.34,13.02
25.57,32.73
24.35,46.75
28.12,20.25
28.33,10.20
24.53,15.70
21.09,30.37
20.83,15.00
21.37,6.84
28.73,25.28
22.46,14.37
27.01,51.86
21.97,63.27
20.33,45.54
21.73,27.81
23.73,30.37
27.58,52.95
23.10,25.87
21.77,31.35
20.86,26.70
29.20,56.06
21.46,24.04
26.70,19.22
23.61,30.22
28.51,63.86
22.63,9.96
24.69,55.31
25.30,56.67
25.12,9.04
28.56,20.56
22.82,29.21
29.62,11.85
23.07,29.53
20.75,46.48
22.66,29.00
25.04,20.03
26.53,9.55
24.92,31.90
25.31,72.89
23.53,37.65
25.49,11.22
24.65,43.38
29.44,10.60
23.14,8.33
22.55,36.08
26.85,8.59
22.53,50.47
24.19,27.09
20.75,8.30
23.57,33.94
23.27,9.31
26.04,58.33
27.86,53.49
22.73,20.00
29.44,65.95
22.61,36.18
29.40,75.26
24.16,34.79
27.29,69.86
25.08,8.03
26.83,60.10
26.46,19.05
22.73,8.18
23.51,52.66
26.04,9.37
20.61,52.76
25.59,32.76
21.73,9.56
26.09,66.79
23.26,40.94
28.83,9.23
25.76,37.09
29.16,37.32
21.92,28.06
29.34,18.78
29.88,19.12
26.51,11.66
21.93,38.60
24.18,17.41
26.67,8.53
26.18,75.40
25.40,73.15
21.13,16.90
20.19,25.84
24.29,46.64
22.91,36.66
22.68,32.66
23.28,14.90
25.43,10.17
22.62,8.14
20.87,46.75
28.84,10.38
23.93,15.32
28.97,37.08
28.53,63.91
26.09,9.39
29.31,37.52
24.04,10.58
25.86,18.62
22.47,8.09
23.29,52.17
24.48,8.81
26.55,59.47
23.52,15.05
27.24,17.43
20.94,15.08
22.92,20.17
20.37,8.96
23.14,10.18
23.57,10.37
21.25,27.20
20.14,32.22
28.30,36.22
29.82,57.25
22.76,10.01
20.05,8.82
28.76,20.71
25.26,10.10
29.54,37.81
26.35,9.49
20.35,6.51
20.38,14.67
22.02,35.23
26.69,34.16
28.48,36.45
26.84,60.12
22.69,25.41
27.30,52.42
24.17,30.94
20.34,13.02
25.67,9.24
29.89,26.30
25.64,49.23
23.11,16.64
23.47,18.78
26.37,29.53
29.35,23.48
29.85,19.10
20.72,7.46
27.68,17.72
23.93,11.49
24.37,15.60
23.94,8.62
24.17,61.88
21.14,23.68
22.86,25.60
22.78,8.20
24.20,8.71
26.73,23.52
26.48,42.37
21.85,24.47
28.19,40.59
22.05,7.94
26.64,38.36
26.08,66.76
20.25,8.10
27.47,17.58
28.13,20.25
29.74,66.62
25.50,32.64
27.01,60.50
23.60,9.44
25.04,48.08
26.67,19.20
21.42,27.42
21.49,15.47
29.09,20.94
23.46,9.38
25.67,10.27
21.79,27.89
25.11,40.18
27.04,38.94
29.28,10.54
28.69,64.27
22.30,28.54
26.83,34.34
29.14,10.49
24.11,15.43
24.55,17.68
26.87,51.59
26.20,50.30
26.90,8.61
24.07,53.92
23.59,16.98
26.48,42.37
23.45,8.44
22.14,14.17
23.67,30.30
24.02,8.65
21.41,10.28
22.53,64.89
29.41,25.88
28.29,11.32
26.12,18.81
28.27,45.23
28.50,72.96
29.23,37.41
29.93,33.52
24.17,8.70
22.08,28.26
23.37,44.87
20.68,26.47
23.05,7.38
20.06,44.93
23.26,7.44
25.33,10.13
26.49,9.54
21.88,28.01
23.05,25.82
24.17,8.70
29.09,13.96
24.98,39.97
28.22,11.29
26.85,34.37
29.54,21.27
23.59,37.74
26.33,29.49
27.88,17.84
23.08,8.31
27.45,19.76
26.82,19.31
24.31,8.75
28.34,18.14
22.40,43.01
24.37,21.45
28.43,10.23
21.80,7.85
21.50,15.48
20.07,25.69
20.05,57.74
25.80,57.79
22.09,14.14
29.16,21.00
24.96,47.92
23.44,26.25
23.67,26.51
21.21,8.48
20.10,45.02
21.30,9.37
29.71,38.03
25.57,36.82
24.15,7.73
23.47,20.65
28.79,64.49
29.71,19.01
20.66,26.44
26.30,42.08
21.94,49.15
21.59,17.27
21.41,30.83
26.75,51.36
22.97,16.54
21.34,27.32
24.45,17.60
23.05,9.22
28.18,81.16
20.87,23.37
21.08,30.36
26.96,30.20
22.51,43.22
22.60,9.94
24.07,8.67
24.78,17.84
29.98,38.37
24.75,7.92
26.69,34.16
23.52,37.63
25.19,72.55
26.87,9.67
20.69,52.97
28.18,11.27
28.61,10.30
21.17,13.55
21.72,8.69
27.98,62.68
26.78,59.99
22.64,18.11
22.47,7.19
29.53,56.70
21.00,6.72
26.37,23.21
23.27,16.75
25.92,58.06
24.52,31.39
28.74,12.65
24.87,19.90
22.16,7.09
29.72,66.57
24.08,30.82
25.28,10.11
28.28,31.67
29.92,21.54
22.24,49.82
28.20,63.17
22.92,16.50
23.97,30.68
20.28,45.43
20.65,52.86
21.30,34.08
25.84,16.54
22.67,8.16
21.90,28.03
21.68,24.28
23.90,53.54
28.58,20.58
24.51,31.37
25.31,40.50
27.38,78.85
24.54,17.67
20.13,45.09
23.99,9.60
22.33,8.93
29.12,41.93
27.28,9.82
28.78,55.26
20.62,26.39
23.59,52.84
28.87,64.67
26.51,19.09
28.43,10.23
22.72,7.27
28.19,31.57
20.05,57.74
28.23,72.27
21.64,48.47
22.09,8.84
20.20,7.27
27.43,52.67
22.25,42.72
22.28,19.61
21.35,8.54
28.95,46.32
25.27,64.69
29.18,23.34
20.10,57.89
21.39,7.70
24.48,10.77
28.11,44.98
22.31,7.14
21.04,8.42
21.73,13.91
26.35,8.43
22.69,10.89
29.98,10.79
27.35,61.26
26.89,38.72
26.61,42.58
23.33,37.33
21.49,41.26
24.06,69.29
22.87,29.27
22.08,17.66
25.20,20.16
25.60,9.22
23.59,10.38
23.78,17.12
22.18,24.84
22.29,64.20
28.43,31.84
29.37,65.79
28.48,20.51
25.62,9.22
23.06,36.90
20.63,9.08
27.60,61.82
25.30,9.11
25.16,48.31
22.46,8.09
28.88,36.97
29.29,32.80
28.61,32.04
27.67,39.84
27.63,35.37
24.91,27.90
26.49,29.67
27.04,11.90
22.25,16.02
22.66,50.76
25.16,48.31
20.87,26.71
24.45,8.80
23.39,67.36
20.46,22.92
27.93,62.56
27.68,62.00
25.48,57.08
28.28,72.40
27.62,19.89
20.76,39.86
29.32,18.76
25.27,9.10
24.37,27.29
23.21,9.28
24.86,31.82
25.87,37.25
24.84,39.74
23.39,8.42
26.42,19.02
27.03,77.85
20.42,45.74
23.52,15.05
27.90,24.55
29.03,83.61
28.86,64.65
22.18,15.97
20.53,14.78
29.20,9.34
20.98,15.11
26.46,16.93
28.87,9.24
28.93,55.55
28.57,41.14
21.54,8.62
23.78,53.27
21.70,27.78
29.31,18.76
25.79,16.51
20.93,26.79
20.44,14.72
20.82,26.65
24.09,53.96
29.30,21.10
22.14,19.48
21.00,40.32
26.21,58.71
26.15,9.41
23.92,34.44
22.99,8.28
23.21,9.28
29.63,37.93
26.31,9.47
20.37,26.07
26.54,11.68
23.80,30.46
21.53,27.56
20.82,14.99
25.55,9.20
24.19,17.42
28.69,10.33
22.95,10.10
26.34,9.48
20.88,40.09
20.49,13.11
21.08,33.73
28.69,12.62
26.40,9.50
21.20,15.26
22.95,8.26
25.26,9.09
20.85,53.38
22.56,16.24
24.12,30.87
24.90,47.81
20.04,25.65
28.50,10.26
24.73,35.61
23.32,52.24
27.14,19.54
24.47,31.32
26.76,9.63
27.20,21.76
28.25,31.64
22.67,19.95
28.98,46.37
29.83,10.74
28.58,10.29
27.27,21.82
24.52,35.31
20.60,29.66
23.66,26.50
24.79,47.60
23.00,8.28
22.56,25.27
25.22,22.19
22.07,15.89
27.66,30.98
29.09,23.27
22.70,14.53
27.43,39.50
22.38,35.81
24.67,55.26
26.03,66.64
24.94,17.96
21.80,48.83
22.11,14.15
23.79,9.52
22.47,7.19
20.21,29.10
20.64,14.86
27.59,44.14
26.86,9.67
22.45,16.16
27.97,35.80
21.14,40.59
21.49,18.91
22.39,35.82
26.69,10.68
25.83,57.86
22.38,17.90
21.93,15.79
27.11,9.76
20.78,59.85
27.89,35.70
23.93,21.06
27.68,11.07
28.47,10.25
21.01,9.24
29.72,66.57
25.94,18.68
24.67,15.79
21.00,8.40
23.98,53.72
29.34,10.56
23.32,41.04
25.47,9.17
29.00,20.88
29.37,37.59
25.94,29.05
23.42,22.48
24.65,39.44
21.31,20.46
27.14,34.74
20.83,46.66
29.43,25.90
26.51,38.17
20.61,26.38
28.77,9.21
28.09,80.90
27.44,35.12
29.24,12.87
27.37,12.04
21.20,18.66
28.98,37.09
20.09,25.72
20.02,17.62
22.86,29.26
23.18,29.67
28.75,36.80
22.32,17.86
26.92,77.53
23.31,16.78
28.99,64.94
29.82,28.63
22.63,50.69
24.72,47.46
27.36,61.29
25.00,8.00
28.94,9.26
21.61,6.92
28.69,9.18
26.23,50.36
21.96,8.78
20.10,45.02
22.32,25.00
21.03,60.57
21.12,60.83
28.58,25.15
24.17,8.70
22.55,21.65
26.45,23.28
20.68,23.16
27.12,34.71
23.66,9.46
29.47,66.01
26.83,34.34
22.36,7.16
28.35,31.75
21.39,15.40
26.98,10.79
27.55,11.02
27.26,30.53
28.60,20.59
21.50,15.48
26.59,51.05
24.02,19.22
29.79,10.72
21.74,24.35
26.26,23.11
21.99,9.68
22.46,50.31
25.50,57.12
21.87,15.75
23.77,8.56
26.23,37.77
27.31,78.65
21.74,13.91
23.98,8.63
24.95,11.98
20.62,46.19
24.60,8.86
21.47,48.09
24.82,55.60
24.76,55.46
25.24,22.21
20.12,6.44
22.34,64.34
27.64,30.96
29.09,37.24
22.47,64.71
25.31,9.11
27.40,9.86
27.08,34.66
27.47,70.32
23.28,8.38
27.15,39.10
28.97,25.49
20.59,46.12
22.39,42.99
23.26,37.22
29.45,10.60
26.05,9.38
21.03,53.84
20.70,33.12
25.35,9.13
26.72,34.20
21.24,6.80
21.01,13.45
21.95,24.58
25.25,8.08
20.90,26.75
21.05,15.16
27.86,10.03
20.16,14.52
29.08,37.22
22.00,9.68
23.27,10.24
20.99,53.73
23.03,36.85
20.72,59.67
28.91,64.76
20.48,13.11
23.76,45.62
21.24,47.58
27.44,26.34
21.42,9.42
20.84,53.35
26.32,58.96
26.10,41.76
29.47,37.72
28.71,50.53
20.04,7.21
21.94,49.15
23.04,29.49
24.33,7.79
20.01,8.00
29.74,85.65
28.16,9.01
24.88,27.87
22.83,9.13
29.30,23.44
20.73,39.80
20.60,7.42
20.71,29.82
23.52,16.93
24.76,71.31
23.77,7.61
23.46,52.55
22.97,51.45
26.18,41.89
24.24,38.78
28.23,54.20
23.10,7.39
28.31,31.71
20.81,13.32
22.18,7.98
26.80,60.03
24.12,46.31
20.92,7.53
25.66,8.21
25.55,36.79
24.45,35.21
24.51,15.69
27.98,10.07
22.01,15.85
28.81,18.44
28.17,22.54
20.68,14.89
25.77,28.86
23.63,15.12
20.03,12.82
24.57,62.90
26.17,29.31
25.11,18.08
23.83,30.50
21.34,7.68
24.87,17.91
21.13,33.81
21.00,13.44
25.30,20.24
24.86,19.89
22.85,9.14
20.11,14.48
25.22,9.08
28.60,9.15
23.99,8.64
27.90,62.50
29.38,37.61
26.19,16.76
21.32,27.29
22.14,19.48
24.12,17.37
28.02,31.38
22.53,14.42
22.51,25.21
24.24,69.81
29.47,33.01
28.80,55.30
27.94,35.76
20.18,38.75
20.46,14.73
24.74,63.33
29.42,11.77
22.85,8.23
24.82,27.80
21.73,48.68
20.85,46.70
21.64,31.16
24.71,17.79
24.43,43.00
20.34,45.56
27.16,60.84
20.12,12.88
22.02,49.32
20.18,32.29
20.14,32.22
26.88,10.75
25.00,18.00
23.95,30.66
21.51,27.53
22.13,49.57
22.20,7.99
27.79,11.12
26.64,34.10
29.44,65.95
24.89,39.82
25.19,16.12
25.83,33.06
28.06,53.88
28.13,63.01
22.12,15.93
23.45,30.02
24.65,63.10
20.52,26.27
21.53,9.47
23.32,44.77
25.71,32.91
25.96,58.15
22.34,42.89
20.17,32.27
21.00,8.40
27.68,11.07
25.63,8.20
28.41,22.73
27.91,24.56
28.52,54.76
23.19,29.68
24.17,27.07
21.86,7.87
26.59,29.78
22.05,28.22
21.81,27.92
22.99,16.55
23.31,20.51
23.00,36.80
20.56,46.05
27.06,60.61
27.88,53.53
27.02,19.45
21.00,15.12
26.81,34.32
24.26,46.58
21.64,15.58
20.57,13.16
20.67,14.88
27.40,10.96
21.34,13.66
21.50,55.04
21.82,15.71
28.57,54.85
28.43,11.37
22.71,7.27
26.06,29.19
26.01,16.65
29.62,56.87
28.76,36.81
21.32,8.53
26.29,33.65
24.80,27.78
20.92,15.06
21.24,13.59
29.64,37.94
22.83,9.13
22.54,28.85
29.10,25.61
22.97,8.27
20.42,19.60
23.48,60.11
26.82,19.31
22.11,24.76
26.64,51.15
26.92,34.46
20.11,45.05
22.44,8.08
24.17,27.07
27.81,62.29
23.14,51.83
29.50,56.64
22.57,50.56
20.82,39.97
25.21,32.27
27.72,53.22
28.37,45.39
26.88,60.21
28.59,20.58
28.92,46.27
24.31,54.45
28.06,10.10
24.53,17.66
28.54,41.10
20.28,22.71
26.24,9.45
28.33,20.40
20.63,26.41
25.80,66.05
22.24,9.79
23.34,59.75
20.40,58.75
20.04,28.86
21.22,47.53
29.96,47.94
26.51,19.09
28.32,24.92
22.39,71.65
21.24,33.98
25.74,32.95
24.04,61.54
24.83,8.94
24.75,27.72
26.11,58.49
28.19,27.06
23.75,8.55
29.42,9.41
21.46,17.17
27.63,17.68
29.00,55.68
26.91,17.22
20.98,13.43
27.07,11.91
27.00,10.80
21.14,37.21
21.36,17.09
27.47,10.99
27.30,34.94
27.17,26.08
29.61,11.84
25.84,9.30
20.34,39.05
23.05,7.38
25.24,9.09
22.07,8.83
27.43,79.00
26.51,19.09
28.09,11.24
28.85,36.93
22.05,28.22
29.57,37.85
21.17,30.48
20.07,6.42
29.36,25.84
27.87,40.13
24.11,21.22
20.92,26.78
27.36,35.02
20.00,7.20
22.89,16.48
22.25,24.92
25.89,8.28
25.14,56.31
22.04,56.42
26.65,59.70
23.06,33.21
29.55,21.28
24.24,8.73
29.68,42.74
22.53,25.23
26.18,16.76
22.50,14.40
21.09,13.50
25.03,18.02
28.76,10.35
27.67,79.69
22.37,50.11
25.67,8.21
28.43,40.94
22.85,14.62
25.20,16.13
20.65,16.52
20.66,7.44
20.08,12.85
24.45,19.56
23.76,7.60
24.67,55.26
25.20,64.51
28.86,20.78
29.47,66.01
27.38,43.81
25.41,8.13
22.47,43.14
24.08,9.63
24.16,46.39
20.82,46.64
26.65,29.85
23.82,53.36
23.56,18.85
25.31,8.10
29.56,26.01
23.94,61.29
25.03,32.04
23.59,16.98
26.80,25.73
26.00,49.92
29.98,23.98
21.25,6.80
20.40,58.75
28.06,35.92
28.57,9.14
28.01,53.78
