ss_list_price,ss_wholesale_cost
70.51,36.92
17.10,14.14
45.13,25.94
140.19,98.73
7.31,5.63
38.67,26.67
70.72,67.36
77.88,66.57
9.30,9.12
30.83,19.15
139.07,88.02
150.63,99.76
10.55,8.44
125.65,70.20
56.02,29.18
120.38,93.32
122.76,69.36
63.03,41.47
93.61,89.16
77.14,50.75
38.96,24.82
73.95,38.32
69.48,43.43
22.05,12.82
56.60,46.40
62.28,54.16
37.39,23.82
157.05,84.44
35.57,21.05
26.77,20.44
83.38,68.91
57.53,41.69
107.74,62.64
104.52,91.69
14.14,8.27
49.92,28.05
6.49,6.31
114.15,82.72
66.46,54.93
127.09,87.65
113.27,69.92
138.98,96.52
30.86,20.44
90.99,55.15
111.49,98.67
96.11,62.82
144.47,73.34
63.37,32.50
47.21,31.06
9.10,6.41
38.85,24.75
168.45,91.55
1.90,1.44
54.61,44.77
128.73,94.66
158.17,91.96
51.89,40.54
146.32,88.15
34.21,31.98
156.70,97.94
51.16,49.67
44.73,24.18
99.70,92.32
47.21,43.32
126.70,74.53
35.30,21.27
117.77,88.55
134.42,92.71
2.75,2.42
91.60,47.71
189.58,95.75
33.25,26.60
40.11,38.20
2.34,1.22
5.27,3.85
94.42,89.93
71.83,58.40
76.42,54.20
153.64,90.38
92.28,67.36
77.93,49.96
44.41,35.25
7.84,5.45
89.85,66.07
38.47,19.53
157.81,81.77
64.53,56.61
7.03,4.29
49.16,24.58
68.04,52.75
103.27,87.52
127.65,67.54
95.54,80.29
50.41,45.01
9.99,6.71
85.69,63.48
33.15,17.73
104.17,94.70
31.86,17.32
35.87,25.09
60.87,56.89
36.62,23.63
121.88,88.32
79.49,41.62
24.56,12.73
39.18,38.42
48.23,47.29
52.45,36.43
103.68,56.97
98.93,96.05
100.82,51.97
95.30,57.41
75.19,62.66
80.88,56.96
37.35,29.18
109.73,75.68
68.03,34.71
120.62,70.13
26.16,16.15
48.02,44.47
48.75,29.73
156.00,90.70
32.74,23.73
90.39,47.83
50.27,35.91
10.08,7.36
7.61,4.48
126.63,75.38
92.97,80.85
105.35,67.97
35.78,18.26
2.17,1.35
113.29,82.10
87.88,43.94
88.56,82.77
70.50,39.61
83.65,70.89
28.98,21.79
109.12,73.73
54.41,40.61
64.86,36.44
88.28,87.41
164.98,87.76
53.49,34.74
129.20,97.15
159.71,93.40
63.94,40.47
27.35,21.54
36.91,27.14
66.16,65.51
80.77,51.45
85.09,55.62
146.83,85.87
123.51,70.18
105.20,56.87
51.13,50.63
107.83,86.27
65.71,55.22
130.81,69.58
116.39,97.81
47.03,35.10
151.57,89.16
32.91,25.32
2.91,2.07
63.01,40.14
85.91,64.60
109.89,72.78
30.49,24.20
56.99,41.00
91.03,75.86
40.62,37.27
100.04,61.38
124.38,62.82
95.66,59.79
17.75,14.32
117.39,63.80
90.68,52.42
19.64,17.86
43.29,31.37
110.83,91.60
101.83,58.19
16.19,12.65
29.66,29.08
172.32,97.36
180.58,96.57
126.59,99.68
140.58,97.63
14.55,12.55
59.58,51.81
86.07,68.86
97.71,92.18
4.96,3.97
24.79,13.12
114.96,66.07
75.76,49.52
73.44,57.38
11.23,6.14
36.72,22.95
54.87,43.21
156.41,82.76
30.52,19.08
31.06,22.19
82.22,60.91
72.34,43.32
28.54,18.30
104.30,56.08
30.70,15.51
95.44,90.90
81.00,44.51
17.97,9.77
73.87,54.72
117.31,96.16
148.51,97.07
96.99,52.15
42.92,23.33
100.79,81.29
104.78,68.49
65.90,60.46
50.84,39.72
89.80,48.28
130.04,92.23
87.59,56.15
115.28,96.07
57.11,40.22
28.07,20.20
95.00,72.52
61.64,36.26
15.59,9.87
78.34,61.21
148.48,91.66
155.58,82.32
110.73,90.03
50.35,36.49
61.51,43.94
93.28,84.80
75.82,64.81
150.33,82.15
20.06,11.40
83.54,50.33
63.40,45.29
35.43,19.47
30.40,16.80
82.97,54.23
13.44,7.23
53.72,34.44
105.04,80.19
86.32,69.06
154.42,78.39
195.12,99.05
150.56,93.52
103.39,65.44
29.73,21.55
38.14,30.76
91.69,50.38
94.20,57.44
51.83,48.90
147.08,89.14
74.01,63.26
153.43,98.99
85.06,61.20
97.22,61.15
132.28,70.74
55.78,29.36
96.14,61.63
103.46,76.08
167.83,84.34
21.95,15.46
67.48,41.66
81.58,66.87
41.38,25.08
110.45,88.36
103.03,68.69
18.39,13.73
57.74,53.47
147.58,89.99
1.25,1.15
118.89,72.94
4.59,3.43
77.84,43.01
29.01,16.87
124.05,68.92
122.15,66.03
86.02,53.10
81.22,76.63
44.90,30.76
70.51,57.33
130.74,82.75
16.52,13.89
52.03,50.03
81.29,47.82
100.63,94.94
70.13,43.03
63.90,61.45
46.69,44.05
76.71,61.87
139.66,85.16
17.08,14.24
4.52,3.28
173.43,90.33
139.87,85.29
85.01,67.47
91.39,47.60
58.98,49.99
63.04,44.40
92.88,91.97
92.69,79.91
15.18,13.80
117.66,98.05
110.81,87.95
18.34,13.10
49.75,47.84
87.15,60.11
146.28,83.59
47.72,33.61
113.15,65.41
9.64,7.48
8.64,5.92
21.73,11.94
51.84,30.32
13.15,9.01
89.56,70.52
158.89,88.77
50.29,32.24
26.55,19.24
110.08,61.16
46.05,37.44
127.19,68.02
75.47,38.51
85.47,48.84
114.30,90.00
63.75,59.58
84.50,53.15
20.94,13.01
66.52,37.80
19.49,14.44
92.67,84.25
59.70,53.31
21.53,17.80
167.40,92.49
86.87,49.36
62.81,42.44
88.78,59.59
46.95,27.30
56.64,37.51
67.22,55.10
66.92,45.84
86.41,47.22
54.06,37.81
153.94,77.75
41.33,29.74
142.57,77.91
49.52,32.37
25.50,23.40
178.17,96.31
1.45,1.11
2.42,2.09
9.72,5.12
66.89,61.37
47.13,26.78
23.67,17.41
136.63,72.68
22.45,18.87
94.36,57.19
69.78,43.08
39.49,28.62
136.08,69.08
7.08,4.12
132.84,96.97
71.95,60.98
112.39,90.64
92.83,57.66
4.82,2.46
34.89,19.07
86.20,64.33
86.66,43.99
17.16,16.35
104.81,55.46
23.90,13.43
89.35,70.36
62.50,45.29
123.85,84.83
20.71,11.02
16.03,12.24
138.92,87.93
117.89,75.09
16.96,11.54
136.65,86.49
12.83,9.44
44.99,44.99
167.40,89.52
9.79,6.40
126.35,97.95
40.35,36.36
129.85,77.76
125.81,96.78
121.96,91.70
59.21,32.18
53.64,30.48
42.82,32.69
111.84,98.11
2.24,2.10
37.79,24.54
83.61,67.98
76.03,48.43
37.21,36.85
76.68,41.23
104.84,79.43
122.40,63.75
160.78,85.07
27.58,16.32
77.28,68.39
39.86,21.09
4.81,4.67
65.54,44.29
30.19,26.26
133.92,94.31
33.55,21.79
148.10,90.31
132.06,73.37
132.27,84.79
5.74,3.99
94.58,55.31
50.44,50.44
87.12,71.41
92.28,88.74
47.51,27.95
143.53,86.99
66.93,34.86
109.87,61.73
20.78,15.51
10.20,7.34
98.79,85.91
69.26,39.13
44.02,26.36
88.22,53.47
121.81,82.31
102.64,76.60
9.76,6.88
33.05,32.41
95.82,56.04
13.52,7.73
16.11,10.20
41.11,27.78
55.82,33.63
74.04,60.20
7.13,6.31
158.01,84.50
76.04,50.36
8.54,6.10
57.52,36.18
116.43,65.78
164.23,91.75
137.04,99.31
96.77,86.41
68.64,48.00
28.66,16.57
90.46,80.77
16.71,11.07
111.37,59.88
119.62,63.63
52.37,38.23
61.39,33.55
15.72,12.89
113.19,80.85
123.21,98.57
148.27,91.53
66.60,57.42
97.95,89.05
14.13,7.60
81.35,73.29
100.53,59.84
106.39,54.56
57.22,35.99
20.83,13.02
4.72,3.26
88.27,75.45
97.55,55.43
127.89,91.35
48.45,29.91
84.87,70.73
27.10,14.73
74.51,60.09
15.96,14.38
159.96,95.79
105.11,96.44
35.64,27.42
21.24,11.80
51.08,43.29
97.39,49.44
149.60,80.87
46.39,46.39
117.91,62.39
95.74,66.03
24.20,16.69
153.62,96.62
84.46,64.97
99.73,91.50
70.32,47.20
29.92,18.82
107.49,58.74
9.65,8.47
121.96,78.69
193.27,98.11
124.81,84.91
16.70,13.47
4.71,2.42
130.61,91.34
117.58,96.38
31.45,22.79
74.04,38.17
35.70,21.51
85.81,55.01
59.26,47.41
87.38,77.33
132.40,86.54
84.78,56.52
111.49,67.57
76.35,42.42
114.57,80.12
48.64,25.47
50.74,38.44
121.98,75.30
5.35,4.62
16.21,8.96
172.89,96.05
106.02,54.65
120.23,87.13
82.51,43.43
109.24,88.10
6.99,6.08
36.42,20.35
134.75,75.28
12.35,7.27
67.17,35.73
109.68,93.75
59.10,32.12
139.07,85.32
39.66,29.38
62.59,48.52
126.81,64.05
72.23,70.82
123.88,86.63
44.94,28.81
70.72,68.00
30.69,16.96
116.11,85.38
93.38,53.06
90.03,46.41
130.71,97.55
118.37,76.37
109.12,60.29
59.78,32.49
9.81,6.50
8.89,4.81
84.10,76.46
7.89,5.89
116.27,72.67
114.68,88.22
11.18,7.61
21.47,11.07
175.54,91.91
59.27,58.69
4.25,2.39
71.71,62.36
100.29,53.35
51.22,28.30
11.63,6.43
109.91,95.58
71.82,46.04
58.39,32.26
87.39,78.73
128.83,65.73
24.98,14.44
112.24,67.62
11.27,9.17
12.73,12.61
24.11,14.02
12.83,12.46
84.11,75.10
42.25,34.35
37.87,23.67
10.84,5.45
62.92,33.47
119.16,93.83
53.24,45.51
7.76,4.46
18.27,11.79
128.17,70.04
91.36,54.06
5.00,4.51
104.75,94.37
45.60,26.67
100.18,96.33
66.39,37.09
108.18,60.44
30.44,26.71
102.27,57.46
154.78,86.47
36.65,33.02
105.03,97.25
57.39,39.58
91.02,80.55
114.22,74.17
50.22,33.26
4.87,3.21
48.10,48.10
55.77,30.31
147.88,89.09
72.17,65.61
8.77,5.81
4.19,2.44
187.28,97.04
16.39,10.12
120.44,60.22
32.06,23.93
30.96,18.88
42.53,23.50
127.61,72.92
18.91,14.55
2.92,1.67
105.28,70.19
117.42,61.16
13.82,8.43
70.50,38.32
18.43,18.25
157.43,89.45
43.50,42.24
157.38,91.50
23.25,15.61
48.63,37.41
97.14,87.52
131.89,94.89
30.00,17.05
70.45,40.26
119.28,61.17
82.96,41.48
185.87,97.83
175.22,89.86
21.69,19.90
75.36,49.58
41.34,25.21
168.85,92.78
32.46,27.28
69.31,35.01
160.57,89.21
109.38,74.41
123.60,93.64
53.67,51.12
19.65,10.03
17.15,13.30
156.45,93.13
17.34,12.57
15.14,12.21
9.72,6.85
49.41,34.08
66.04,54.58
48.26,37.13
18.62,14.90
128.70,73.97
67.35,62.37
105.68,87.34
81.44,60.78
54.14,48.34
113.91,85.65
50.36,26.37
49.35,36.83
95.09,82.69
27.70,17.99
49.60,29.18
183.72,93.26
47.55,29.91
80.44,74.49
23.80,14.97
135.43,85.18
123.81,73.70
58.41,41.14
57.22,34.47
80.41,42.55
159.18,99.49
74.60,69.72
22.09,20.65
177.01,93.66
57.15,44.65
106.58,91.10
88.86,55.54
146.51,89.34
12.36,10.57
26.86,24.65
59.47,48.35
84.84,84.00
82.51,79.34
123.43,80.15
124.28,92.06
128.82,96.86
111.85,76.61
24.47,14.23
91.32,67.15
35.19,25.32
18.02,16.09
111.98,69.99
38.72,33.67
39.94,33.57
74.00,63.80
123.04,84.86
7.53,7.53
130.09,89.72
16.22,12.20
54.36,46.07
157.60,82.95
26.39,15.90
107.77,88.34
108.96,66.04
94.01,79.00
55.08,41.42
62.54,33.99
123.23,89.30
15.21,10.87
127.68,90.56
67.30,65.99
79.47,46.75
8.88,4.44
69.32,51.35
36.07,18.89
50.77,34.08
91.45,52.26
77.40,42.30
57.07,34.80
11.77,6.47
118.31,82.74
123.84,61.92
39.61,36.34
77.85,74.15
39.08,19.64
81.91,48.47
67.31,37.82
3.60,3.47
6.14,3.45
136.98,83.02
19.33,15.59
164.99,93.22
16.43,13.15
94.13,86.36
84.80,52.03
10.31,6.14
95.59,72.42
144.54,79.86
16.15,15.68
57.77,29.18
45.39,24.94
108.38,65.29
100.58,58.82
31.61,27.02
89.13,65.54
53.48,40.52
109.54,96.09
100.62,92.32
165.48,84.00
78.61,72.79
106.00,53.81
106.92,74.77
63.87,36.09
141.18,83.05
29.30,24.02
6.67,5.56
81.99,55.03
13.96,8.41
120.50,67.70
31.15,29.39
26.75,21.40
129.86,72.55
102.45,66.10
114.75,67.11
75.40,53.86
162.08,89.06
74.39,71.53
44.68,39.20
83.14,68.15
109.55,82.37
113.59,64.91
3.08,1.66
140.11,74.53
31.17,22.92
98.22,63.78
70.72,55.69
7.79,4.26
74.33,40.62
29.12,23.49
102.15,96.37
119.24,78.97
135.83,85.43
63.56,46.40
103.54,68.12
52.46,43.36
37.68,28.99
4.88,3.59
91.21,65.62
92.92,80.80
27.11,17.38
68.84,37.62
51.30,32.47
35.33,25.06
13.41,12.54
72.01,42.61
146.30,76.60
36.56,24.54
45.39,27.02
91.68,53.93
144.67,72.70
39.81,26.54
80.63,47.43
112.44,63.53
87.22,54.18
77.79,45.23
41.01,39.82
110.35,66.08
54.54,28.71
18.50,10.11
60.89,31.55
24.86,14.05
160.50,90.17
83.02,62.90
158.79,92.86
99.18,58.69
103.83,86.53
149.93,97.36
115.08,57.54
37.82,23.79
78.01,58.22
132.19,68.14
121.90,94.50
5.80,4.80
37.48,20.37
95.29,53.24
74.46,56.84
48.21,45.49
67.01,34.19
11.82,6.39
132.96,82.08
45.64,35.66
9.28,7.09
137.33,78.03
77.16,51.44
53.73,44.41
56.78,35.27
88.31,53.20
56.98,54.79
41.26,23.99
119.02,73.47
81.19,70.60
78.24,41.84
66.31,43.63
19.62,18.69
48.76,35.34
86.26,62.97
134.31,99.49
108.79,74.52
73.50,40.61
131.19,80.49
142.18,82.19
2.47,1.52
120.46,97.94
88.84,63.01
69.00,53.91
34.18,18.68
3.65,2.04
81.58,74.17
15.20,13.46
86.14,61.53
21.97,14.27
14.99,12.29
139.90,70.66
38.54,37.06
23.28,13.54
102.58,52.61
148.58,94.04
39.51,23.11
98.37,58.91
117.43,67.88
46.02,29.13
88.42,83.42
90.58,53.60
43.35,40.90
67.21,60.01
101.81,96.05
20.14,19.37
50.06,33.60
72.44,44.72
30.59,18.21
44.47,37.37
90.92,55.78
53.38,31.40
128.99,87.16
77.84,43.98
28.05,20.48
14.03,10.71
87.60,84.24
97.21,49.35
172.47,95.29
50.94,48.99
108.10,68.42
148.77,80.42
10.41,6.94
93.79,55.50
97.81,60.01
137.31,88.59
169.78,94.85
29.80,20.70
12.73,7.49
61.63,56.03
46.16,36.35
108.31,64.86
60.48,35.37
64.09,38.38
108.28,66.43
65.91,57.82
80.25,56.12
85.22,60.44
14.11,10.08
102.43,53.35
78.04,42.88
48.08,40.07
160.57,95.58
151.13,94.46
3.31,1.94
107.26,76.62
54.70,41.76
60.51,47.28
109.32,74.37
92.89,79.40
55.35,32.95
40.72,38.06
124.12,70.93
98.25,85.44
44.68,33.35
132.70,71.73
80.15,47.71
88.00,74.58
61.71,39.31
108.53,74.34
55.16,39.69
82.90,81.28
112.73,84.13
143.94,71.97
12.68,6.82
79.47,60.67
47.05,34.10
153.52,95.95
175.13,94.16
30.40,22.86
51.10,45.63
120.34,63.34
29.37,23.50
126.73,71.20
82.20,50.43
108.26,66.83
39.82,21.07
24.79,18.50
137.23,69.31
68.46,38.90
49.87,47.96
54.25,45.98
39.76,19.98
125.68,99.75
72.07,44.49
67.94,48.19
93.88,85.35
167.06,92.30
9.11,6.42
64.81,40.26
82.47,71.72
48.41,37.53
17.84,12.06
40.55,20.48
21.92,11.30
34.05,21.97
72.27,50.90
106.62,95.20
79.72,50.14
59.23,37.73
16.11,9.71
37.18,30.48
164.12,82.89
96.41,60.64
75.47,41.93
122.42,85.02
44.57,31.17
53.78,37.88
79.55,42.77
88.45,86.72
46.07,28.44
63.26,57.51
66.31,47.71
70.81,38.91
81.80,56.03
160.93,86.06
87.41,71.07
16.59,16.11
4.92,3.49
70.50,50.72
131.37,82.11
105.50,71.29
39.08,28.12
2.50,1.83
107.35,87.28
59.32,58.16
60.62,35.87
41.97,34.98
29.12,14.86
107.96,68.77
88.67,62.01
123.93,96.07
165.10,90.22
46.21,30.81
27.87,22.48
85.33,57.66
49.75,26.75
99.48,97.53
153.47,87.20
167.86,97.03
98.69,54.53
4.11,2.21
112.49,74.01
35.67,19.39
101.11,61.28
58.41,29.50
78.24,59.73
112.25,66.03
64.21,34.34
2.98,1.67
133.17,69.36
73.02,46.51
62.48,41.11
98.43,78.12
107.97,57.74
9.72,5.69
14.95,11.08
136.86,73.98
127.17,91.49
92.58,66.61
84.09,44.73
69.08,43.45
102.83,89.42
182.38,95.49
113.04,61.44
72.02,62.09
113.30,74.54
55.35,35.26
50.28,28.09
85.68,44.63
70.63,66.64
109.79,96.31
98.23,83.96
5.90,4.76
142.17,81.71
19.73,17.31
42.23,30.83
1.44,1.26
15.52,7.80
13.53,8.51
25.25,16.40
100.92,88.53
13.75,7.86
23.04,19.87
109.58,93.66
74.55,41.65
46.87,29.67
89.02,63.14
117.64,77.40
1.64,1.06
65.21,51.76
10.36,9.60
88.26,65.38
72.22,60.19
57.97,33.13
127.24,79.53
80.49,45.48
29.71,15.01
108.32,98.48
151.44,95.85
67.35,53.46
92.87,81.47
95.11,66.98
2.95,1.72
5.24,5.09
87.08,59.65
53.65,32.92
33.72,26.35
43.49,24.30
113.31,86.50
10.34,6.85
60.01,54.07
99.19,73.48
35.32,24.03
78.41,77.64
81.74,43.48
84.54,63.57
56.90,45.52
41.98,28.37
26.26,13.33
12.63,11.92
86.49,58.84
92.57,75.88
95.00,63.76
120.34,84.16
106.71,68.41
127.87,99.13
70.41,44.85
52.95,30.97
75.64,38.40
86.89,52.03
53.34,28.99
68.04,37.39
48.83,33.91
114.17,66.77
139.86,97.81
72.90,44.73
134.86,95.65
52.02,44.47
93.50,63.61
104.64,88.68
17.98,17.63
25.46,22.34
107.60,53.80
123.81,63.82
44.84,40.04
57.62,41.16
152.65,83.42
137.91,83.08
63.42,40.14
176.87,99.93
57.31,28.80
17.43,16.93
96.21,87.47
69.82,64.65
85.28,79.71
69.79,51.32
126.38,96.48
13.08,8.61
62.31,39.69
111.81,73.56
66.96,36.00
59.67,38.25
31.33,30.42
86.31,44.04
22.27,11.25
29.74,19.07
100.43,51.77
135.50,77.43
118.85,72.92
46.65,45.74
144.34,82.48
87.77,82.81
72.54,42.18
15.75,11.42
2.91,2.26
149.28,88.86
112.90,91.05
72.73,58.66
44.87,27.36
12.19,11.40
81.34,52.48
40.39,27.86
39.81,26.72
43.37,34.70
103.08,75.80
81.99,73.21
10.14,8.05
133.66,87.36
48.84,36.45
40.32,25.20
58.57,41.54
70.27,63.31
48.47,38.17
47.36,47.36
86.85,50.79
111.16,98.38
118.07,90.13
150.36,77.51
143.79,81.24
32.13,25.71
119.51,61.29
70.86,46.93
52.23,43.53
94.40,89.91
30.87,20.05
15.59,12.89
22.02,19.84
67.53,47.23
25.04,22.36
31.41,25.13
1.84,1.54
72.93,52.85
97.37,59.74
40.24,32.99
35.67,29.73
76.71,39.34
90.65,88.01
10.89,7.95
80.80,46.44
21.21,20.01
13.53,9.81
67.18,34.99
134.02,71.67
53.77,35.61
80.34,58.22
62.15,39.59
64.52,57.10
96.20,92.50
90.32,74.65
107.00,55.73
104.27,73.43
81.43,63.62
65.41,40.13
81.74,55.61
83.63,74.67
139.49,82.54
105.89,73.03
74.89,38.41
76.83,67.40
152.44,99.64
61.14,34.16
55.92,33.49
46.80,26.15
109.24,57.80
78.68,40.35
77.29,39.04
42.36,33.89
43.36,33.62
182.20,92.96
108.50,99.55
126.03,82.92
103.81,64.48
165.87,89.66
115.63,77.61
15.64,15.49
24.72,19.32
70.82,35.95
84.16,81.71
88.62,50.64
48.65,40.89
93.43,75.96
173.75,97.07
1.82,1.48
181.52,93.09
2.03,1.24
2.81,1.75
11.37,7.74
80.68,47.46
155.51,91.48
56.88,44.79
41.29,25.03
42.44,40.81
16.17,11.98
98.77,54.27
3.62,3.07
45.67,45.67
182.78,91.85
160.70,84.14
146.59,92.20
87.37,46.23
76.79,57.31
24.75,14.31
101.65,64.75
74.04,57.85
5.77,2.90
102.67,68.45
16.39,14.77
74.95,48.05
138.73,81.13
107.95,67.05
21.97,16.28
40.30,39.13
92.25,67.34
45.60,38.65
21.79,11.53
121.19,74.81
66.68,55.57
100.36,66.47
76.71,39.14
32.18,28.23
152.91,77.23
81.54,78.41
57.63,41.17
33.79,29.91
109.64,69.84
29.70,16.41
83.68,72.77
40.06,23.43
164.84,91.58
113.05,99.17
118.09,95.24
106.59,78.38
122.12,66.37
123.20,85.56
7.04,4.27
111.03,56.08
91.53,46.94
133.64,85.67
22.19,19.47
167.47,93.56
34.62,20.13
117.44,60.85
96.83,82.06
6.23,3.39
9.43,7.26
54.21,33.26
23.26,14.63
70.33,40.42
175.53,96.98
38.46,23.60
63.31,35.77
22.00,13.67
109.01,66.07
115.80,93.39
51.68,35.16
109.02,79.58
2.54,2.21
85.92,56.53
34.98,18.22
95.25,50.40
97.93,53.81
126.56,83.82
188.41,96.13
115.11,66.16
60.96,31.59
111.96,66.25
11.55,8.75
155.02,92.83
93.03,70.48
99.30,63.66
130.28,65.14
126.49,95.83
140.05,99.33
16.79,13.77
77.31,67.23
18.33,18.33
157.80,89.66
42.94,21.80
6.69,4.13
112.77,84.16
75.30,53.41
81.74,50.15
76.10,67.35
56.66,56.10
152.30,93.44
112.75,86.07
96.28,84.46
119.08,66.16
134.35,73.82
170.60,98.05
122.63,79.63
9.37,5.48
44.08,29.99
17.65,9.44
150.63,95.34
62.14,36.34
87.23,82.30
57.46,41.64
105.45,69.38
150.36,75.94
74.58,42.38
92.18,52.38
148.38,84.31
89.80,63.24
87.44,65.26
79.19,79.19
23.70,17.69
35.23,18.35
150.94,77.41
76.32,46.54
111.30,67.87
82.56,81.75
39.09,23.55
51.69,26.11
98.08,63.28
87.40,59.06
177.28,96.35
119.73,79.82
70.42,41.67
74.90,52.02
68.35,49.53
33.87,17.11
96.53,49.25
21.43,10.99
172.05,94.02
6.72,5.42
87.29,61.91
69.96,60.84
114.49,81.20
98.58,82.15
2.90,1.70
103.14,57.30
65.44,49.21
60.87,50.73
81.94,48.20
2.01,1.59
54.11,32.02
81.80,46.48
5.63,4.62
83.86,45.58
158.36,86.07
5.77,5.45
40.14,22.18
74.90,53.50
35.87,18.49
64.26,34.00
8.88,6.63
90.01,46.16
3.31,1.86
46.81,30.20
73.88,48.61
31.46,26.44
18.44,15.90
30.56,24.26
7.50,5.07
117.44,64.53
76.79,60.95
32.87,17.12
100.26,96.41
106.05,56.41
40.06,36.42
69.85,69.16
87.85,65.56
137.83,99.88
173.99,96.13
95.11,85.69
7.08,3.54
1.83,1.05
112.88,84.24
125.51,72.55
69.28,51.32
81.77,51.43
63.14,62.52
80.58,79.79
11.35,8.29
111.83,70.78
49.68,36.00
42.08,30.28
56.10,47.55
69.77,38.98
64.87,51.49
105.28,95.71
29.48,17.76
108.06,90.81
47.83,42.71
116.28,79.65
65.88,58.83
117.73,83.50
38.72,37.60
10.64,9.68
161.50,99.08
18.40,14.16
92.83,55.59
92.90,87.65
47.37,30.37
37.55,34.77
110.79,65.56
48.06,25.84
104.80,63.52
27.85,17.97
74.44,49.63
131.10,78.04
22.68,11.94
14.05,12.12
38.76,23.78
2.28,1.87
13.99,13.59
28.85,28.57
79.94,69.52
78.97,69.28
87.36,50.50
98.96,96.08
117.81,72.28
68.18,60.34
159.34,87.55
80.40,56.62
147.17,97.47
49.55,49.55
1.98,1.30
72.00,69.24
105.44,80.49
4.71,4.53
58.48,34.81
90.76,68.76
91.40,48.62
75.11,70.20
138.16,72.72
50.74,42.29
105.80,65.31
87.15,52.19
156.99,90.75
1.93,1.41
81.77,63.39
70.73,70.03
95.59,87.70
142.16,71.44
155.81,88.53
71.39,40.11
42.90,38.31
119.67,60.14
166.14,84.77
98.41,74.56
53.19,33.88
54.90,53.83
116.45,62.61
4.91,4.82
118.17,64.93
41.45,33.70
6.67,3.79
137.88,94.44
80.34,52.17
58.31,39.67
145.38,95.02
17.80,13.29
71.56,47.08
23.75,12.98
134.63,73.57
101.03,59.43
59.49,36.50
103.73,59.96
13.06,7.14
85.74,82.45
143.61,80.23
31.73,22.67
57.18,38.90
45.18,35.58
103.31,78.27
34.29,21.04
59.44,31.79
71.06,67.68
110.17,68.01
77.86,53.33
122.16,80.37
128.09,66.03
167.85,90.73
128.79,94.70
98.15,88.43
63.77,47.59
82.14,78.23
95.61,86.92
55.26,38.92
54.95,49.96
126.01,75.91
103.15,62.90
91.93,53.45
100.37,76.04
94.55,63.89
142.72,92.68
19.48,14.99
160.07,83.81
107.68,72.27
66.57,36.38
61.29,44.10
52.07,48.22
100.67,57.86
115.37,64.82
30.15,29.86
125.90,67.69
21.38,20.76
42.01,33.61
135.30,76.88
43.80,35.61
44.45,40.05
133.78,98.37
65.33,56.32
2.89,2.63
29.95,24.35
47.07,41.29
15.92,10.83
121.72,68.00
13.05,7.59
123.28,78.03
58.10,47.63
104.63,77.51
80.88,75.59
88.18,57.64
81.50,79.91
38.35,27.79
98.82,75.44
159.06,83.72
62.22,54.58
32.25,17.25
10.75,6.72
135.97,83.42
132.06,88.04
104.92,58.29
5.19,4.22
93.05,54.42
116.62,89.03
8.91,7.96
45.79,37.85
40.16,31.38
82.52,69.94
21.70,17.09
46.84,41.09
51.91,27.76
47.45,46.07
45.78,26.62
56.54,33.26
143.01,98.63
57.09,46.80
104.00,97.20
189.08,98.48
86.61,44.19
44.89,27.54
56.76,43.33
13.47,10.29
140.25,77.49
16.02,13.58
64.87,57.92
20.82,12.04
56.29,41.39
67.76,43.72
140.42,73.52
159.61,98.53
8.34,6.52
165.55,89.49
52.50,38.61
96.23,85.16
57.49,43.23
48.68,30.43
173.22,93.13
118.68,79.12
22.80,14.08
25.08,12.93
109.74,70.35
138.76,71.53
86.73,62.40
72.15,51.91
124.35,80.75
106.76,69.33
16.78,10.17
25.20,13.55
147.07,75.04
168.02,87.06
92.69,67.17
43.88,39.18
139.85,84.25
71.11,43.10
12.21,7.83
84.80,61.45
86.97,75.63
126.57,71.11
118.32,87.65
8.16,6.53
131.48,67.43
17.65,9.01
118.21,94.57
85.66,47.59
51.93,38.47
55.80,33.22
45.82,42.43
116.78,60.20
59.23,37.02
13.63,11.86
42.44,38.94
83.56,61.90
72.27,53.54
123.65,88.96
46.10,33.17
50.84,48.89
70.05,36.11
126.16,70.09
2.21,1.16
13.80,12.90
45.74,33.39
170.17,92.99
130.84,73.51
40.05,31.05
9.93,6.21
105.36,84.29
184.08,93.92
89.74,55.40
158.78,81.85
137.88,97.79
108.01,77.15
153.67,88.83
7.55,6.69
134.60,83.09
20.18,19.41
121.37,86.08
67.31,59.57
9.23,6.20
17.54,9.64
144.34,84.91
125.01,74.86
103.96,53.59
14.39,13.71
165.91,88.25
194.00,98.98
32.30,25.44
21.75,10.93
87.68,81.19
35.08,24.88
69.97,66.64
133.26,85.98
131.97,68.03
39.16,34.06
34.63,32.99
92.04,68.18
40.99,36.93
44.28,26.68
27.75,20.41
8.55,6.68
147.64,92.28
107.32,55.04
100.91,76.45
146.31,88.14
95.98,84.20
90.09,81.17
97.84,64.37
114.61,64.03
22.84,17.71
52.15,26.61
39.31,22.86
57.68,54.42
102.77,68.06
118.73,88.61
93.98,69.11
70.65,40.84
186.89,94.87
150.28,91.08
109.65,66.46
22.82,12.75
117.39,75.74
90.90,66.84
102.25,94.68
125.80,84.43
93.38,74.71
111.51,98.69
91.58,56.19
50.10,40.41
43.26,24.58
137.61,92.98
178.89,92.69
104.17,73.36
37.33,23.48
69.48,64.94
115.95,82.24
101.13,66.98
178.13,96.29
62.25,49.02
117.38,98.64
16.25,8.51
3.47,1.89
42.43,28.87
89.91,89.91
