ss_list_price,ss_wholesale_cost
103.62,70.02
82.31,55.62
75.14,58.71
96.48,60.30
80.75,53.48
66.59,38.72
26.11,17.53
172.33,96.82
9.79,7.15
45.64,23.65
21.53,12.67
70.72,45.63
148.11,75.57
25.40,21.90
94.28,63.28
89.01,57.43
77.41,51.61
171.21,98.40
64.58,46.80
130.74,99.05
59.01,36.43
19.86,15.28
23.73,19.78
103.64,68.64
57.50,34.85
109.90,69.56
89.74,63.20
20.91,15.27
100.09,55.61
31.83,23.58
11.06,8.78
109.27,78.05
49.15,36.96
60.83,40.83
25.87,14.14
127.72,95.32
154.49,95.37
91.57,64.04
75.60,63.53
107.33,75.06
3.95,2.38
95.30,73.88
8.91,5.61
104.67,53.68
146.50,77.93
5.50,4.14
38.95,34.47
181.46,97.04
78.61,72.79
165.21,92.30
139.47,73.41
46.71,27.00
68.20,52.87
140.65,87.91
50.33,30.69
140.06,74.11
81.74,61.46
80.28,50.18
110.27,73.03
66.36,40.22
86.47,84.78
53.26,27.89
69.76,36.72
119.69,63.67
117.91,71.90
107.21,69.17
76.15,58.13
59.38,36.43
70.56,60.31
77.32,66.09
62.30,32.28
137.34,74.24
59.76,57.47
56.82,51.19
77.18,74.22
111.51,88.50
21.89,12.23
156.75,91.67
20.86,14.90
105.03,76.67
37.11,20.06
101.52,68.60
39.25,21.69
72.92,50.64
70.73,43.13
38.40,30.72
166.48,89.99
7.84,7.77
149.24,75.76
119.67,86.72
96.74,53.45
4.02,2.15
28.06,15.09
85.14,47.30
47.32,23.78
160.55,98.50
6.33,4.34
54.84,54.30
81.56,62.74
41.19,22.76
23.16,12.00
118.44,73.57
108.20,76.74
34.04,31.23
61.49,41.55
71.21,65.94
102.99,59.88
33.60,30.00
18.95,16.77
89.64,56.38
35.52,17.85
11.67,10.61
3.06,2.25
91.57,84.01
6.40,5.43
135.89,97.07
131.99,86.27
89.78,48.27
17.52,11.84
81.16,44.35
134.34,81.92
109.69,57.43
61.19,48.57
1.95,1.04
26.10,18.00
2.60,1.40
24.48,22.67
29.41,24.72
65.46,38.51
115.77,90.45
152.47,98.37
156.48,81.50
83.67,42.05
91.44,59.77
127.83,84.10
146.21,88.08
34.41,33.74
46.15,27.97
83.42,44.14
54.21,45.56
153.76,77.66
130.36,65.18
86.58,65.10
75.27,64.34
49.95,31.22
66.25,54.76
96.22,56.94
58.40,31.40
172.80,90.95
22.94,18.96
95.71,80.43
75.92,52.00
112.84,57.87
57.84,38.56
166.75,90.14
86.95,49.69
97.79,60.37
51.73,40.74
41.09,37.70
135.60,96.86
168.44,86.38
106.67,61.31
114.58,84.88
9.24,5.25
140.83,77.38
57.11,54.92
101.49,58.33
73.53,64.50
40.50,25.16
35.53,26.13
105.47,55.22
126.91,92.64
63.78,32.38
174.75,88.26
13.71,7.58
94.06,87.10
27.20,13.95
136.22,74.44
57.52,29.65
174.27,92.70
13.57,8.76
67.71,51.69
114.45,72.90
80.72,43.40
66.50,38.00
51.58,34.62
47.30,31.75
5.89,4.91
17.99,9.89
102.57,94.98
134.42,87.86
111.75,84.03
151.14,98.79
29.97,17.03
63.13,47.83
2.18,1.11
44.28,24.88
46.30,24.50
141.17,84.03
55.94,32.91
195.33,99.66
88.56,80.51
23.87,19.10
114.73,78.05
86.36,73.19
55.34,52.71
118.77,98.16
109.04,90.12
36.30,30.51
165.38,95.05
76.67,74.44
67.17,51.28
162.40,81.61
49.36,24.93
117.18,68.53
58.35,57.78
76.00,40.43
161.25,83.12
11.62,6.46
17.74,15.57
39.67,22.67
51.43,35.47
10.95,10.14
155.43,92.52
186.10,95.93
91.35,76.13
103.50,51.75
77.87,48.67
112.54,57.42
11.84,7.45
120.23,70.31
121.68,62.40
25.79,19.69
45.63,38.03
52.03,27.53
83.22,72.37
47.51,47.51
137.76,86.10
126.34,82.04
114.63,79.61
6.20,3.88
36.07,26.14
138.05,97.91
109.97,67.06
83.22,45.48
24.90,14.15
62.16,42.29
62.16,32.89
75.03,46.32
21.39,19.81
148.11,92.57
60.20,35.00
38.99,21.31
45.69,28.74
141.31,82.16
26.17,25.92
65.06,34.61
45.46,26.59
44.50,35.04
5.67,4.89
176.70,95.00
15.32,10.57
58.52,46.82
21.63,18.49
33.91,28.99
38.62,33.88
48.63,26.29
196.91,99.45
50.49,35.31
113.82,60.87
48.69,40.24
84.88,44.44
66.75,59.60
150.72,96.00
1.17,1.05
22.85,12.56
61.65,52.25
46.61,24.03
102.24,96.46
57.55,37.62
129.73,87.07
79.01,40.52
29.60,22.26
28.43,17.34
21.21,19.29
15.42,11.51
25.37,17.26
34.84,21.64
94.60,83.72
74.16,69.97
17.98,16.35
99.28,68.00
7.98,5.12
87.03,67.47
80.95,43.06
161.03,98.19
98.31,55.86
7.23,4.99
76.74,55.21
110.21,58.01
73.89,57.28
187.53,94.24
24.47,13.02
110.91,85.32
71.85,40.37
46.51,24.48
28.61,20.89
81.01,62.32
135.72,71.06
6.39,5.66
91.59,61.47
76.75,41.94
14.09,11.19
66.19,46.29
29.24,26.35
119.52,98.78
42.25,41.43
134.73,89.23
111.42,98.61
49.34,35.76
6.83,5.10
141.40,97.52
97.62,96.66
69.96,56.42
22.69,14.01
30.24,29.08
48.52,25.81
101.10,88.69
1.20,1.08
39.36,34.23
73.53,44.03
32.01,20.79
61.86,50.71
173.68,89.07
10.71,9.83
124.97,69.43
106.99,66.87
48.51,32.56
139.84,90.22
21.51,14.44
125.63,89.10
29.95,15.36
84.59,75.53
28.76,14.38
63.49,57.20
11.69,10.35
107.97,66.65
154.07,87.54
53.64,36.49
94.80,47.64
79.29,42.18
139.48,77.49
96.82,60.14
106.96,53.48
2.91,2.28
172.05,95.06
81.24,49.54
116.82,86.54
93.07,86.99
20.79,20.19
189.38,94.69
18.85,16.69
181.67,95.12
64.69,61.61
78.29,68.08
137.44,73.11
3.56,2.95
70.02,62.52
81.08,55.92
27.48,15.44
130.21,89.80
68.52,47.92
114.08,59.42
20.38,19.79
98.15,70.11
156.65,95.52
43.76,24.18
169.10,87.62
39.24,23.50
20.13,17.82
43.19,30.42
69.15,62.87
84.20,67.91
62.09,48.51
124.95,81.67
133.62,90.29
42.68,25.56
9.46,5.32
124.14,70.94
105.28,56.30
61.50,42.13
103.96,74.26
24.73,19.95
14.30,7.65
22.33,22.11
130.18,68.88
60.51,48.80
60.09,56.69
4.48,3.93
157.73,97.97
132.18,77.30
102.28,55.59
11.94,7.61
74.29,40.16
5.20,4.27
111.73,73.51
72.48,52.91
25.26,18.44
90.18,59.33
24.38,12.38
177.53,99.18
17.05,9.69
4.84,3.73
100.92,61.54
4.73,3.36
94.85,81.77
23.65,12.32
63.78,39.13
64.66,61.00
46.56,25.17
108.07,83.78
92.47,82.57
55.63,52.99
127.99,71.11
54.56,27.70
162.34,96.06
54.97,33.52
17.88,10.52
56.53,47.91
47.80,34.64
75.22,42.74
122.06,75.35
79.96,54.40
173.88,97.69
67.10,40.67
177.59,98.12
65.61,37.93
2.82,1.70
116.99,62.90
111.68,63.82
41.92,31.52
128.41,71.74
162.75,99.24
61.56,33.64
13.40,9.44
10.01,9.19
59.35,47.48
78.97,61.22
103.81,90.27
58.70,34.53
107.62,88.22
34.31,31.77
130.39,80.49
9.55,5.79
39.96,30.05
92.24,72.07
75.99,55.07
7.22,4.69
140.17,95.36
95.78,73.12
17.45,11.26
71.71,50.86
62.16,42.58
1.71,1.65
59.13,34.38
167.15,84.85
110.03,84.64
27.34,14.24
88.81,45.78
42.12,21.06
149.60,91.78
145.92,82.91
113.34,98.56
19.78,15.10
69.78,56.28
140.51,98.26
45.18,35.86
116.72,58.95
16.02,11.70
80.00,50.00
3.49,2.13
25.06,18.57
47.76,31.63
115.66,95.59
12.52,9.14
121.48,83.21
165.68,97.46
10.01,6.59
11.41,10.57
61.88,57.30
28.52,24.59
82.53,67.65
182.42,94.52
40.87,21.40
55.00,30.06
2.36,1.85
19.66,12.94
25.42,18.03
30.64,26.65
75.01,38.47
20.45,18.10
101.09,68.77
164.73,99.84
136.47,81.72
81.05,41.78
164.45,99.07
36.24,25.89
122.76,62.00
7.36,5.80
106.07,79.16
73.12,62.50
66.76,66.76
108.13,77.24
24.81,14.86
150.67,82.79
30.17,16.49
99.22,64.85
132.02,72.54
114.93,86.42
55.31,31.25
35.83,23.12
14.17,12.77
68.35,50.26
94.60,73.91
82.39,53.50
72.19,53.48
169.81,88.91
160.52,91.21
49.76,41.13
28.36,26.51
87.46,68.33
49.18,42.77
163.67,84.37
19.15,14.51
66.83,39.55
26.17,16.06
77.92,50.60
91.41,52.84
6.28,3.72
63.09,58.97
74.70,61.23
28.06,23.39
50.68,46.50
115.52,64.90
168.91,97.64
79.03,60.33
61.97,53.89
140.18,89.86
73.99,48.05
72.52,68.42
44.17,24.96
143.98,74.22
108.11,76.68
70.47,65.25
78.06,46.47
109.80,74.19
136.26,98.03
65.53,56.99
57.84,31.61
118.77,82.48
61.41,32.67
11.81,11.25
73.96,45.66
90.53,87.05
8.80,4.76
48.46,44.06
23.31,13.32
144.64,98.40
14.55,7.50
99.65,67.79
25.94,19.96
30.66,19.53
27.17,19.00
190.25,98.07
112.80,64.83
89.17,78.22
26.80,24.59
64.46,33.75
170.16,88.63
64.01,32.17
163.93,92.10
34.32,17.25
36.15,19.44
16.30,13.70
88.89,52.29
127.07,64.18
66.46,34.80
25.37,13.64
167.37,84.96
22.60,14.49
91.13,54.57
85.73,50.14
52.60,31.31
70.80,47.52
27.42,13.92
18.30,9.15
41.37,28.34
72.22,51.96
105.05,93.80
16.64,16.32
75.42,64.47
131.09,79.45
39.00,25.66
74.02,37.01
129.33,95.10
78.29,58.43
54.10,28.78
71.12,67.10
67.53,47.56
90.60,87.97
100.03,52.65
19.15,10.64
35.75,18.06
57.16,35.07
43.75,38.72
109.32,68.76
92.04,57.53
55.18,39.99
54.97,42.62
50.62,38.94
17.73,16.42
97.31,51.49
97.61,68.74
57.28,32.00
77.31,72.26
41.77,35.40
12.15,10.48
155.33,78.45
150.39,96.41
83.08,56.91
57.35,47.01
177.53,92.95
184.31,96.50
121.28,75.80
119.41,75.58
194.66,99.32
151.21,76.76
81.08,80.28
25.70,19.18
37.66,37.66
67.08,62.70
82.71,59.08
21.72,21.09
146.66,99.77
131.89,75.80
86.77,86.77
47.67,42.57
114.84,86.35
90.07,55.60
115.87,83.97
24.28,21.30
42.08,39.70
65.93,57.84
133.80,67.58
40.61,21.49
26.66,14.26
80.98,43.31
49.52,25.14
48.60,34.97
34.17,19.87
181.09,96.84
62.66,60.84
4.02,2.37
64.04,50.83
74.42,50.63
76.71,74.48
10.53,9.41
41.26,28.46
82.24,77.59
91.50,80.98
161.17,89.54
69.18,55.35
132.52,94.66
64.20,39.88
47.56,44.04
105.20,73.57
1.64,1.20
181.42,97.02
45.37,36.59
20.05,20.05
69.35,48.84
18.70,12.81
73.34,64.34
110.92,79.23
108.46,57.39
50.89,40.39
141.38,77.26
69.77,60.15
70.67,53.95
109.00,56.19
100.85,60.39
100.12,76.43
3.23,2.51
170.87,87.18
87.24,57.02
21.57,17.54
57.95,32.02
144.11,75.85
56.46,40.92
16.75,13.73
26.19,22.01
120.21,84.66
142.43,85.29
99.10,67.88
13.58,11.71
9.88,7.66
70.36,40.91
4.36,4.12
156.84,84.78
13.40,10.00
144.70,87.17
37.88,23.24
42.68,28.65
81.61,69.76
112.36,66.49
104.05,97.25
88.94,82.36
25.82,13.96
35.62,27.83
125.58,83.72
116.69,95.65
63.84,58.57
27.42,24.71
91.38,69.23
62.88,41.10
117.83,84.77
79.79,49.56
126.02,96.94
53.37,36.81
74.00,51.75
51.80,32.18
57.06,31.70
143.78,76.89
28.02,24.37
109.75,80.11
95.86,54.78
84.04,80.81
79.92,63.43
68.98,55.19
26.77,24.34
76.65,70.98
146.25,91.41
30.93,19.83
53.53,28.63
126.15,69.70
120.61,87.40
15.20,7.96
118.03,86.79
67.29,57.52
33.96,30.60
145.69,92.80
90.35,79.96
152.71,90.90
78.05,75.78
35.99,28.57
5.58,5.08
123.65,81.89
25.53,12.83
6.03,4.99
132.92,79.12
85.20,71.60
139.89,71.74
41.19,36.14
37.00,34.26
140.97,73.81
175.93,94.59
80.01,70.19
49.71,38.24
21.68,17.92
41.27,40.07
98.37,97.40
78.95,50.61
29.06,22.36
58.48,29.69
88.00,47.83
29.59,27.15
16.81,15.15
75.47,53.53
9.73,5.97
56.39,30.65
89.28,70.86
36.06,18.03
56.24,53.06
113.15,89.10
58.27,40.75
46.96,33.31
56.28,31.98
65.98,40.48
111.80,66.95
2.66,1.40
59.98,59.98
57.68,52.92
175.28,96.31
69.17,40.69
59.01,43.08
18.12,15.49
154.10,84.21
47.47,32.52
22.49,18.29
4.38,2.19
18.07,11.89
135.90,73.46
17.90,11.55
37.67,36.94
101.90,97.05
90.10,79.74
116.77,66.35
46.80,41.79
43.52,34.82
2.40,1.30
43.62,32.08
68.04,39.56
63.86,62.00
33.66,30.06
118.40,75.42
113.92,89.00
60.30,57.43
43.48,35.35
99.48,86.51
64.61,60.39
28.63,14.99
29.58,25.73
146.52,81.86
40.58,21.14
110.89,96.43
125.70,75.27
14.46,7.95
114.48,98.69
67.65,54.56
118.09,66.72
29.38,24.69
77.27,52.57
4.25,3.52
34.68,27.75
74.24,37.69
53.76,36.33
27.04,14.70
14.54,8.17
127.75,86.91
122.11,95.40
118.05,67.85
50.67,28.47
68.17,56.34
73.22,52.68
74.29,53.84
155.98,81.24
2.44,1.43
89.54,47.13
90.93,54.45
171.63,93.28
110.19,72.98
62.91,43.09
48.65,27.03
33.50,17.27
110.96,57.20
130.54,68.71
157.18,84.51
10.62,7.70
7.21,3.68
35.66,18.97
79.25,50.16
90.51,86.20
50.24,35.89
9.66,9.66
77.94,51.28
139.94,72.51
2.81,1.94
180.90,99.40
106.57,75.05
143.77,75.67
10.82,10.31
93.85,51.01
86.16,52.86
57.48,55.27
19.11,17.54
161.08,91.01
36.63,21.94
166.21,92.86
103.13,97.30
36.59,20.56
140.10,84.91
162.93,88.55
119.52,93.38
56.10,30.00
44.98,39.81
96.00,62.75
38.82,20.22
38.12,36.31
22.43,16.74
12.83,8.73
75.06,54.00
147.42,84.24
56.33,29.04
82.59,77.19
76.86,53.01
79.32,50.85
176.81,89.30
115.51,87.51
60.95,31.26
173.21,96.77
24.49,22.47
63.38,55.12
99.25,66.17
44.55,26.68
57.14,53.91
53.43,43.80
51.12,25.82
143.32,91.29
47.13,27.89
120.96,82.85
23.07,19.07
103.27,93.89
86.78,43.61
52.48,26.64
32.11,23.27
73.77,45.54
107.72,71.34
149.98,77.31
13.82,13.04
110.13,59.21
98.24,57.12
56.28,35.85
123.39,97.16
163.43,89.31
19.97,15.98
148.53,75.40
119.54,69.10
104.00,53.61
106.36,60.78
113.05,59.50
54.50,45.80
23.52,16.11
30.40,16.80
5.92,5.92
144.03,90.02
99.60,77.21
14.36,7.29
101.69,78.83
61.59,32.08
89.06,60.59
95.33,93.47
101.05,53.47
150.67,81.01
120.73,79.96
97.25,66.61
143.26,99.49
44.65,32.36
7.72,4.29
140.95,76.19
43.50,24.86
139.13,96.62
1.74,1.34
106.77,83.42
86.78,81.87
54.62,54.62
112.97,71.96
161.51,88.26
74.93,57.64
77.37,42.75
110.43,73.62
65.08,32.54
14.15,12.42
62.61,53.98
37.25,20.14
84.01,44.93
44.10,36.15
70.82,62.13
19.00,10.74
10.88,7.56
99.56,81.61
80.37,41.01
161.60,87.83
46.05,36.55
48.99,32.88
49.11,47.68
83.56,47.75
90.22,89.33
120.05,76.47
76.51,54.65
70.30,52.47
43.89,37.84
173.16,94.11
130.31,78.50
104.78,61.28
77.89,44.26
9.98,8.25
13.87,9.57
149.21,92.68
17.25,10.03
34.40,29.92
5.08,3.51
95.54,83.81
147.15,77.86
24.47,19.74
96.69,61.59
110.61,56.15
35.02,34.34
25.49,19.46
83.78,52.04
134.15,97.92
25.85,16.68
76.22,58.19
132.66,78.04
77.76,63.22
39.45,25.62
105.68,53.92
47.40,26.19
78.72,56.23
120.28,60.75
177.92,88.96
4.33,3.14
23.70,15.00
145.94,77.63
86.86,58.30
43.68,25.25
46.56,30.04
140.62,95.66
121.96,74.37
89.31,82.70
101.72,87.69
72.79,60.16
83.78,68.68
85.28,70.48
44.82,22.41
54.20,33.88
61.30,40.07
4.30,3.34
21.79,17.16
144.62,83.12
2.70,1.67
66.74,33.88
35.53,28.20
38.54,38.16
53.60,40.00
146.59,91.05
105.66,52.83
54.18,47.53
45.60,25.06
27.78,15.52
79.96,60.58
41.94,22.43
30.88,23.76
17.10,13.68
115.95,98.27
146.37,96.94
169.01,99.42
68.32,48.80
9.95,5.47
126.27,98.65
51.94,30.92
183.08,93.41
81.40,44.73
24.45,18.81
65.44,51.13
116.03,65.93
48.44,36.15
5.60,4.18
28.27,18.48
136.38,84.71
12.72,9.29
114.99,65.71
74.54,37.84
97.44,59.78
35.64,31.54
4.45,3.74
67.90,46.51
185.19,96.96
113.35,95.26
129.97,70.64
117.46,88.32
132.78,79.04
84.13,71.30
85.07,78.77
67.52,53.59
186.43,96.60
62.22,50.18
42.05,32.10
111.97,65.10
14.18,9.27
5.38,4.24
98.26,49.13
122.96,85.99
14.42,11.01
10.44,8.42
56.82,40.88
75.33,47.68
62.05,60.84
30.82,22.83
88.11,62.94
121.40,80.40
35.22,19.90
9.37,5.82
150.73,98.52
9.45,5.37
59.18,36.99
130.87,81.29
112.05,95.77
99.46,96.57
59.28,29.64
149.65,88.03
3.67,3.43
71.43,52.14
83.02,82.20
105.96,61.25
59.77,51.53
21.95,11.93
63.16,56.40
34.52,28.77
54.74,29.59
78.65,67.81
6.76,4.00
47.51,38.32
112.07,71.84
40.16,23.35
116.83,61.17
114.96,77.16
15.24,10.97
49.32,34.25
130.20,68.17
6.71,3.41
64.49,58.63
70.72,60.97
20.24,11.84
81.94,61.61
16.53,9.96
45.29,41.94
78.08,72.98
57.48,50.87
18.68,10.44
113.85,58.69
21.26,13.90
103.55,93.29
26.92,18.57
47.28,34.77
134.81,69.49
90.67,84.74
6.40,3.46
13.50,12.99
13.15,7.88
94.96,69.83
5.02,3.54
163.94,87.67
34.79,21.48
53.60,44.67
93.07,80.24
50.37,38.16
85.20,73.45
69.43,41.83
135.50,87.99
49.09,43.45
47.79,24.14
87.82,52.59
36.26,18.79
23.11,16.63
27.17,15.53
108.92,70.73
105.54,95.95
20.69,19.16
12.24,6.41
56.48,30.70
54.07,45.44
150.47,98.35
101.06,90.24
19.56,15.78
89.88,63.30
2.41,1.32
39.09,21.48
50.42,34.07
63.48,34.13
101.36,95.63
137.65,84.97
19.09,10.91
140.89,75.75
14.34,9.96
147.32,88.75
185.48,98.66
99.23,64.44
5.76,4.24
133.87,74.79
70.49,60.25
120.72,88.77
33.21,27.00
71.47,56.28
124.34,92.11
64.24,49.04
145.80,73.64
35.69,21.90
176.94,93.62
66.17,51.70
113.77,86.85
5.84,5.04
56.60,29.33
68.14,40.56
112.96,84.30
131.56,85.99
141.46,71.09
55.09,31.48
89.65,49.81
75.05,41.93
178.57,98.66
66.46,37.34
56.89,47.81
100.53,65.28
75.06,62.04
66.90,47.79
180.14,90.07
120.86,65.33
8.44,4.33
46.40,31.57
69.65,35.00
46.18,44.41
140.96,80.55
74.54,73.08
11.36,7.43
51.06,25.92
62.47,33.77
178.85,92.67
14.83,10.16
29.22,20.73
77.17,47.06
11.02,7.60
193.10,99.54
92.50,55.39
133.49,74.58
91.53,65.85
80.07,56.79
35.91,30.70
120.26,99.39
28.87,18.16
11.44,8.00
27.17,19.41
107.34,67.09
51.50,35.77
26.89,14.54
48.77,30.87
105.76,56.26
114.12,84.54
39.13,27.18
40.17,38.26
83.98,43.74
8.27,5.67
26.33,26.33
17.03,10.45
178.56,89.28
94.91,50.22
49.56,34.42
141.50,98.27
145.74,81.42
95.29,63.11
120.26,97.78
125.93,84.52
80.73,45.87
52.10,44.16
87.34,50.49
105.26,89.97
129.32,81.85
10.39,6.58
115.51,88.18
181.86,91.85
109.40,58.82
97.88,83.66
2.67,1.65
146.96,83.03
27.88,19.23
37.48,27.56
62.54,42.55
105.42,86.41
71.21,60.35
45.71,23.81
60.39,45.75
37.10,19.95
40.66,38.73
108.48,98.62
55.66,47.17
120.91,83.39
38.62,19.81
146.75,86.84
97.34,84.65
102.17,58.72
22.00,20.57
29.96,20.11
35.32,21.54
21.96,16.39
74.37,44.27
91.39,75.53
76.08,60.87
8.21,5.59
104.69,95.18
13.32,11.10
105.53,79.35
86.96,82.04
45.93,42.14
120.14,60.68
17.49,10.29
7.02,4.56
65.41,40.13
21.99,18.80
120.43,89.21
53.68,52.63
88.17,45.45
33.46,22.92
28.28,17.79
21.35,10.95
175.10,91.20
21.55,17.11
116.77,64.16
135.21,69.70
13.02,7.36
80.11,65.67
10.49,9.81
115.58,74.57
134.42,94.00
81.24,58.87
7.08,4.92
54.67,41.42
158.55,86.17
55.72,31.66
15.71,8.73
4.50,2.36
129.06,86.04
92.01,52.28
100.74,64.58
74.50,56.44
138.78,86.20
88.92,58.89
82.64,67.19
113.74,70.65
85.73,47.37
151.53,87.59
56.05,54.42
6.96,4.61
175.40,99.66
70.55,66.56
52.68,43.54
99.34,55.50
56.79,33.02
28.69,19.93
55.32,42.89
140.06,70.03
87.81,75.70
82.07,74.61
88.87,67.33
70.81,42.66
124.46,71.53
91.21,83.68
59.80,47.09
178.54,92.99
27.76,20.72
74.60,40.77
24.36,17.28
114.25,82.79
123.99,83.78
154.95,85.61
111.98,84.20
134.58,67.97
59.40,30.62
37.59,31.33
10.03,8.58
14.95,10.76
81.43,59.01
106.96,77.51
1.85,1.06
149.37,96.37
173.76,97.62
141.57,72.60
42.86,26.96
15.10,9.87
9.71,8.30
71.60,47.11
51.90,30.18
134.11,83.30
4.10,3.77
46.70,27.80
28.89,15.45
38.07,32.82
62.77,47.56
88.24,54.81
108.27,67.25
162.68,88.90
134.02,75.72
14.21,10.69
36.21,20.01
54.23,53.17
50.08,26.64
177.29,95.32
72.22,55.99
28.81,21.03
117.54,91.12
92.74,60.62
106.41,59.45
154.32,90.25
102.39,75.85
128.39,66.87
108.67,78.18
19.31,12.30
78.74,44.74
23.04,18.29
107.13,67.81
115.78,74.22
70.11,62.05
177.85,96.66
10.83,7.42
6.56,3.51
85.65,77.17
9.82,7.02
126.34,96.45
126.02,96.20
135.40,73.59
50.75,31.33
61.18,45.66
110.07,58.24
100.37,72.21
6.89,4.82
79.30,65.54
109.95,57.27
9.04,7.73
60.06,55.62
44.86,24.79
17.70,11.28
63.86,62.61
45.64,32.37
112.75,64.43
78.52,60.87
164.26,93.33
78.07,65.06
105.41,68.01
166.00,85.13
51.81,28.16
11.40,9.92
20.29,20.09
5.76,2.97
72.12,50.44
28.92,19.68
14.62,8.17
106.98,81.05
38.01,26.96
15.31,9.51
90.06,73.82
91.90,82.80
65.75,51.37
59.67,38.01
126.46,97.28
78.52,61.35
139.15,89.78
69.43,56.45
120.61,79.88
133.51,80.43
147.09,81.72
38.70,31.21
97.96,58.31
109.98,78.56
133.24,70.50
45.16,29.52
49.51,30.19
120.80,94.38
32.16,18.70
81.22,50.14
31.63,18.39
115.06,59.01
83.74,79.76
124.05,73.84
92.95,54.36
134.62,98.99
80.68,60.21
22.04,13.61
19.18,9.89
108.97,63.73
116.36,93.09
53.38,40.75
73.85,58.15
74.93,54.30
13.74,12.16
22.07,16.72
39.08,37.58
92.42,64.63
77.96,50.30
99.16,90.15
156.13,98.20
44.13,23.73
46.22,27.03
90.41,76.62
27.10,15.76
18.91,18.01
146.42,90.95
115.27,75.84
15.19,10.78
41.60,25.37
85.79,80.18
5.91,5.28
114.90,73.66
122.46,72.04
64.02,58.74
15.46,13.33
30.61,22.68
60.52,54.53
53.21,29.24
87.42,79.48
84.65,42.54
113.21,70.76
14.72,10.52
7.88,6.68
12.08,10.51
74.10,37.05
91.45,76.21
124.54,71.58
89.42,50.24
163.62,90.90
53.61,39.42
30.33,18.84
67.18,60.53
131.94,67.32
58.32,49.85
53.07,40.21
78.40,59.40
57.92,32.18
69.90,58.25
34.34,33.34
111.97,59.56
71.07,47.38
127.17,65.22
25.76,25.01
8.08,5.12
118.03,70.26
19.37,17.30
92.95,77.46
10.36,7.46
77.25,56.39
8.71,7.14
58.82,30.48
48.73,29.18
113.68,72.41
139.10,70.97
150.36,75.56
67.60,40.48
89.46,58.86
44.29,25.75
76.93,42.04
82.04,82.04
177.64,95.51
83.35,45.30
88.99,45.64
156.31,85.42
82.38,42.25
116.96,67.61
153.80,95.53
8.09,6.13
89.02,77.41
17.17,9.76
107.46,80.20
22.48,21.83
43.69,26.48
47.69,35.33
106.32,72.33
54.40,53.87
140.40,91.77
80.87,77.76
52.61,36.04
151.33,95.78
57.10,36.14
97.98,48.99
80.84,54.26
66.80,51.39
170.03,86.31
28.29,18.99
20.88,13.05
69.41,49.58
66.00,45.84
60.32,34.47
105.76,72.44
171.28,94.11
27.40,13.70
105.86,92.06
86.94,57.20
83.94,66.10
164.46,98.48
27.03,27.03
104.48,73.58
78.42,43.33
96.56,56.47
112.20,81.31
112.05,61.23
4.15,3.55
176.27,89.03
71.42,43.03
115.30,98.55
90.16,56.00
91.50,52.29
22.40,11.67
27.43,22.86
83.07,54.30
88.92,58.89
89.76,66.49
59.19,49.33
51.31,50.81
25.31,15.25
157.77,98.61
29.18,18.83
61.85,45.48
56.05,31.67
5.15,3.79
39.81,32.11
107.80,55.00
92.32,88.77
172.26,89.72
94.12,94.12
133.85,75.20
68.83,55.96
61.34,57.33
58.34,45.58
89.11,47.91
168.19,87.60
142.52,75.81
29.85,16.14
72.52,48.03
189.22,97.54
94.76,60.36
85.33,57.66
34.19,17.72
9.05,8.01
105.58,92.62
38.92,37.07
117.65,78.96
99.71,84.50
64.65,59.87
69.59,35.69
48.35,31.40
53.21,33.47
33.59,18.26
65.97,59.44
114.36,60.19
72.36,64.61
19.77,16.34
19.21,15.88
21.08,13.87
79.66,56.50
48.91,24.83
8.17,4.70
107.76,74.32
137.60,82.40
3.07,2.50
113.40,76.11
75.39,55.85
162.48,91.80
164.97,91.65
80.44,53.99
130.55,89.42
48.97,43.73
34.55,31.70
27.59,17.80
66.25,43.88
79.01,43.18
46.88,35.52
133.47,97.43
37.13,19.65
113.34,86.52
88.99,81.65
31.04,16.17
87.87,67.08
16.68,15.03
63.14,52.19
35.35,23.89
9.31,7.06
12.68,6.82
39.31,27.49
141.12,74.67
112.25,80.18
107.88,64.99
121.45,77.36
47.74,32.26
6.76,3.80
37.61,19.19
8.53,7.23
114.55,90.92
34.15,17.79
89.16,51.84
122.30,61.15
65.11,65.11
78.47,75.46
91.67,88.15
5.65,3.29
86.73,46.63
55.70,51.11
62.32,31.80
81.57,51.96
109.43,65.53
5.93,3.28
57.34,57.34
118.38,61.66
15.08,9.03
166.76,98.68
113.14,61.83
25.16,16.34
117.33,75.70
101.57,83.95
117.19,61.36
81.51,59.50
45.34,45.34
125.02,68.32
86.56,59.70
74.98,63.01
4.61,2.65
86.73,44.94
85.04,65.42
98.71,85.84
74.35,59.48
54.90,32.11
134.75,86.38
21.81,16.65
36.21,32.92
110.16,58.29
119.39,83.49
61.14,42.46
29.91,20.08
47.30,30.92
87.32,51.67
32.57,16.45
52.88,36.47
43.52,37.52
110.57,71.34
51.94,41.23
72.07,38.34
109.52,82.97
155.65,99.78
61.88,32.92
5.09,3.92
66.38,37.72
94.14,53.49
113.26,73.55
68.45,54.76
22.11,15.91
95.23,56.69
17.38,8.78
7.73,6.39
108.23,59.47
20.58,12.63
129.14,78.27
80.20,47.74
35.52,35.17
135.58,69.89
113.69,81.21
14.95,12.16
125.42,79.89
162.60,97.37
45.12,25.64
41.95,26.72
120.31,96.25
12.90,11.52
